Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
164370,14.40,7,1,38,0.75,1088,13.58,23360,40.44,1.02,0.6598,3.07,2.4760,33.33,15.00,29,13.56,7.84,0.0000
164473,14.48,7,1,38,0.75,1082,13.57,23488,40.36,1.02,0.6335,3.07,2.4768,33.33,15.00,29,13.51,7.84,0.0000
164577,14.32,7,1,38,0.75,1076,13.58,23424,40.44,1.02,0.6408,3.07,2.4795,33.33,15.00,29,13.38,7.84,0.0000
164681,14.40,7,1,38,0.75,1073,13.59,23488,40.52,1.02,0.6360,3.07,2.4765,33.33,15.00,29,13.41,7.84,0.0000
164785,14.48,7,1,38,0.75,1064,13.56,23552,40.60,1.02,0.6382,3.07,2.4800,33.33,15.00,29,13.44,7.84,0.0000
164889,14.40,7,1,38,0.75,1064,13.59,23424,40.68,1.02,0.6525,3.07,2.4842,33.33,15.00,29,13.33,7.84,0.0000
164993,14.48,7,1,38,0.75,1072,13.58,23616,40.68,1.02,0.6455,3.07,2.4868,33.33,15.00,29,13.44,7.84,0.0000
165096,14.40,7,1,38,0.75,1074,13.58,23424,40.84,1.02,0.6312,3.07,2.4918,33.33,15.00,29,13.59,7.84,0.0000
165201,14.40,7,1,38,0.75,1074,13.59,23552,40.84,1.02,0.6382,3.07,2.4973,33.33,15.00,29,13.57,7.84,0.0000
165305,14.40,7,1,38,0.75,1079,13.55,21952,40.57,1.02,0.6335,3.07,2.5038,33.33,15.00,29,13.65,7.84,0.0000
165408,14.40,7,1,38,0.76,1084,13.34,21824,40.84,1.02,0.6360,3.07,2.5030,33.33,15.00,29,13.52,7.84,0.0000
165513,14.48,7,1,38,0.75,1024,13.57,23552,40.68,1.02,0.6478,3.07,2.5005,33.33,15.00,29,13.58,7.84,0.0000
165616,14.40,7,1,38,0.75,1081,13.58,23360,40.68,1.02,0.6668,3.07,2.4985,33.33,15.00,29,13.66,7.84,0.0000
165720,14.40,7,1,38,0.75,1076,13.58,23552,40.60,1.02,0.6288,3.07,2.4958,33.33,15.00,29,13.58,7.84,0.0000
165824,14.48,7,1,38,0.75,1070,13.58,23424,40.33,1.02,0.6265,3.07,2.4928,33.33,15.00,29,13.37,7.84,0.0000
165929,14.40,7,1,38,0.75,1072,13.58,23488,40.68,1.02,0.6573,3.07,2.4920,33.33,15.00,29,13.37,7.84,0.0000
166032,14.48,7,1,38,0.75,1080,13.57,23552,40.68,1.02,0.6645,3.07,2.4925,33.33,15.00,29,13.47,7.84,0.0000
166136,14.40,7,1,38,0.75,1080,13.84,25024,40.68,1.02,0.6360,3.07,2.4930,33.33,15.00,29,13.61,7.84,0.0000
166241,14.40,7,1,38,0.75,1078,13.57,23552,40.68,1.02,0.6265,3.07,2.4933,33.33,15.00,29,13.58,7.84,0.0000
166344,14.48,7,1,38,0.75,1076,14.12,26944,40.79,1.02,0.6312,3.07,2.4920,33.33,15.00,29,13.52,7.84,0.0000
166447,14.48,7,1,38,0.75,1082,13.58,23552,40.68,1.02,0.6360,3.07,2.4925,33.33,15.00,29,13.56,7.84,0.0000
166552,14.40,7,1,38,0.75,1077,13.58,23488,40.68,1.02,0.6360,3.07,2.4930,33.33,15.00,29,13.51,7.84,0.0000
166656,14.32,7,1,38,0.75,1078,13.58,23488,40.68,1.02,0.6360,3.07,2.4922,33.33,15.00,29,13.48,7.84,0.0000
166759,14.40,7,1,38,0.75,1080,13.56,23552,40.68,1.02,0.6360,3.07,2.4928,33.33,15.00,29,13.55,7.84,0.0000
166864,14.40,7,1,38,0.75,1086,13.58,23424,40.68,1.02,0.6288,3.07,2.4930,33.33,15.00,29,13.61,7.84,0.0000
166968,14.48,7,1,38,0.75,1085,13.57,23552,40.60,1.02,0.6382,3.07,2.4933,33.33,15.00,29,13.54,7.84,0.0000
167072,14.40,7,1,38,0.75,1082,13.58,23424,40.52,1.02,0.6455,3.07,2.4922,33.33,15.00,29,13.51,7.84,0.0000
167175,14.32,7,1,38,0.75,1087,13.59,23488,40.44,1.02,0.6668,3.07,2.4890,33.33,15.00,29,13.43,7.84,0.0000
167280,14.40,7,1,38,0.75,1076,13.57,23488,40.52,1.02,0.6288,3.07,2.4857,33.33,15.00,29,13.62,7.84,0.0000
167384,14.40,7,1,38,0.75,1070,13.60,23232,40.44,1.02,0.6312,3.07,2.4840,33.33,15.00,29,13.56,7.84,0.0000
167487,14.32,7,1,38,0.75,1076,13.33,21824,40.60,1.02,0.6312,3.07,2.4845,33.33,15.00,29,13.41,7.84,0.0000
167592,14.40,7,1,38,0.75,1075,13.35,23424,40.68,1.02,0.6550,3.07,2.4870,33.33,15.00,29,13.41,7.84,0.0000
167695,14.32,7,1,38,0.75,1076,13.59,23552,40.68,1.02,0.6645,3.07,2.4890,33.33,15.00,29,13.42,7.84,0.0000
167799,14.32,7,1,38,0.75,1078,13.57,23488,40.68,1.02,0.6312,3.07,2.4905,33.33,15.00,29,13.55,7.84,0.0000
167903,14.40,7,1,38,0.75,1149,13.59,23488,40.68,1.02,0.6312,3.07,2.4915,33.33,15.00,29,13.65,7.84,0.0000
168007,14.40,7,1,38,0.75,1088,13.56,23488,40.79,1.02,0.6335,3.07,2.4910,33.33,15.00,29,13.51,7.84,0.0000
168111,14.40,7,1,38,0.75,1086,13.59,23360,40.52,1.02,0.6408,3.07,2.4857,33.33,15.00,29,13.50,7.84,0.0000
168214,14.48,7,1,38,0.75,1082,13.57,25088,40.52,1.02,0.6455,3.07,2.4830,33.33,15.00,29,13.58,7.84,0.0000
168319,14.40,7,1,38,0.75,1088,13.66,23424,40.44,1.02,0.6645,3.07,2.4840,33.33,15.00,29,13.59,7.84,0.0000
168423,14.40,7,1,38,0.75,1088,13.59,23424,40.44,1.02,0.6265,3.07,2.4840,33.33,15.00,29,13.57,7.84,0.0000
168527,14.48,7,1,38,0.75,1026,13.56,23552,40.36,1.02,0.6335,3.07,2.4795,33.33,15.00,29,13.49,7.84,0.0000
168631,14.48,7,1,38,0.75,1090,13.59,23360,40.36,1.02,0.6382,3.07,2.4765,33.33,15.00,29,13.47,7.84,0.0000
168735,14.40,7,1,38,0.75,1026,13.57,23424,40.36,1.02,0.6598,3.07,2.4750,33.33,15.00,29,13.47,7.84,0.0000
168839,14.40,7,1,38,0.75,1025,13.59,23424,40.36,1.02,0.6360,3.07,2.4735,33.33,15.00,29,13.47,7.84,0.0000
168943,14.40,7,1,38,0.75,1080,13.57,23552,40.28,1.02,0.6312,3.07,2.4710,33.33,15.00,29,13.53,7.84,0.0000
169047,14.40,7,1,38,0.75,1076,13.58,23488,40.44,1.02,0.6312,3.07,2.4708,33.33,15.00,29,13.48,7.84,0.0000
169152,14.48,7,1,38,0.75,1073,13.58,23424,40.44,1.02,0.6265,3.07,2.4705,33.33,15.00,29,13.43,7.84,0.0000
169255,14.40,7,1,38,0.75,1074,13.56,23552,40.44,1.02,0.6430,3.07,2.4718,33.33,15.00,29,13.40,7.84,0.0000
169360,14.40,7,1,38,0.75,1068,13.60,23424,40.33,1.02,0.6382,3.07,2.4752,33.33,15.00,29,13.32,7.84,0.0000
169463,14.32,7,1,38,0.75,1070,13.56,23552,40.68,1.02,0.6265,3.07,2.4810,33.33,15.00,29,13.42,7.84,0.0000
169567,14.40,7,1,38,0.75,1064,13.57,21824,40.68,1.02,0.6288,3.07,2.4845,33.33,15.00,29,13.37,7.84,0.0000
169671,14.40,7,1,38,0.75,1074,13.35,21760,40.84,1.02,0.6265,3.07,2.4885,33.33,15.00,29,13.45,7.84,0.0000
169775,14.40,7,1,38,0.75,1082,13.57,23552,40.84,1.02,0.6525,3.07,2.4897,33.33,15.00,29,13.69,7.84,0.0000
169879,14.48,7,1,38,0.75,1069,13.60,23424,40.76,1.02,0.6598,3.07,2.4922,33.33,15.00,29,13.41,7.84,0.0000
169983,14.40,7,1,38,0.75,1076,13.56,23616,40.68,1.02,0.6335,3.07,2.4928,33.33,15.00,29,13.47,7.84,0.0000
170087,14.40,7,1,38,0.75,1080,13.59,23424,40.76,1.02,0.6312,3.07,2.4930,33.33,15.00,29,13.51,7.84,0.0000
170191,14.48,7,1,38,0.75,1088,13.57,23488,40.76,1.02,0.6288,3.07,2.4948,33.33,15.00,29,13.64,7.84,0.0000
170296,14.40,7,1,38,0.75,1089,13.57,23424,40.68,1.02,0.6645,3.07,2.4945,33.33,15.00,29,13.58,7.84,0.0000
170400,14.48,7,1,38,0.75,1028,13.83,23616,40.44,1.02,0.6335,3.07,2.4930,33.33,15.00,29,13.50,7.84,0.0000
170503,14.16,7,1,38,0.75,1093,13.56,23552,40.36,1.02,0.6598,3.07,2.4870,33.33,15.00,29,13.57,7.84,0.0000
170608,14.40,7,1,38,0.75,1092,13.60,23360,40.28,1.02,0.6312,3.07,2.4805,33.33,15.00,29,13.52,7.84,0.0000
170712,14.40,7,1,38,0.75,1088,13.57,23552,40.20,1.02,0.6312,3.07,2.4728,33.33,15.00,29,13.46,7.84,0.0000
170815,14.48,7,1,38,0.74,1092,13.60,23360,40.20,1.02,0.6288,3.07,2.4657,33.33,15.00,29,13.42,7.84,0.0000
170920,14.40,7,1,38,0.74,1082,13.56,23488,40.20,1.01,0.6645,3.07,2.4610,33.33,15.00,29,13.38,7.84,0.0000
171023,14.48,7,1,38,0.74,1078,13.59,23552,40.36,1.01,0.6335,3.07,2.4632,33.33,15.00,29,13.33,7.84,0.0000
171128,14.40,7,1,38,0.74,1073,13.59,23424,40.44,1.01,0.6265,3.07,2.4655,33.33,15.00,29,13.37,7.84,0.0000
171231,14.40,7,1,38,0.74,1076,13.57,23616,40.36,1.02,0.6288,3.07,2.4665,33.33,15.00,29,13.39,7.84,0.0000
171335,14.48,7,1,38,0.74,1078,13.59,23360,40.36,1.02,0.6312,3.07,2.4688,33.33,15.00,29,13.46,7.84,0.0000
171441,14.40,7,1,38,0.75,1080,13.57,23552,40.44,1.02,0.6335,3.07,2.4728,33.33,15.00,29,13.54,7.84,0.0000
171545,14.48,7,1,38,0.75,1084,13.59,23488,40.36,1.02,0.6360,3.07,2.4743,33.33,15.00,29,13.47,7.84,0.0000
171648,14.24,7,1,38,0.75,1078,13.58,23360,40.36,1.02,0.6408,3.07,2.4730,33.33,15.00,29,13.50,7.84,0.0000
171752,14.40,7,1,38,0.75,1079,13.32,21888,40.44,1.02,0.6335,3.07,2.4745,33.33,15.00,29,13.39,7.84,0.0000
171857,14.48,7,1,38,0.75,1079,13.43,23360,40.44,1.02,0.6335,3.07,2.4760,33.33,15.00,29,13.37,7.84,0.0000
171961,14.48,7,1,38,0.75,1088,13.57,23552,40.44,1.02,0.6335,3.07,2.4777,33.33,15.00,29,13.43,7.84,0.0000
172064,14.40,7,1,38,0.75,1024,13.59,23360,40.44,1.02,0.6502,3.07,2.4785,33.33,15.00,29,13.43,7.45,0.0000
172168,14.40,7,1,38,0.75,1024,13.59,23552,40.36,1.02,0.6360,3.07,2.4758,33.33,15.00,29,13.45,7.84,0.0000
172273,14.40,7,1,38,0.75,1079,13.57,23552,40.36,1.02,0.6312,3.07,2.4740,33.33,15.00,29,13.50,7.84,0.0000
172377,14.40,7,1,38,0.75,1147,13.59,23424,40.36,1.02,0.6312,3.07,2.4730,33.33,15.00,29,13.51,7.84,0.0000
172480,14.48,7,1,38,0.75,1149,13.56,25152,40.36,1.02,0.6265,3.07,2.4720,33.33,15.00,29,13.54,7.84,0.0000
172585,14.40,7,1,38,0.75,1095,13.58,23360,40.36,1.02,0.6598,3.07,2.4700,33.33,15.00,29,13.51,7.84,0.0000
172688,14.40,7,1,38,0.74,1101,13.58,23552,40.20,1.02,0.6430,3.07,2.4675,33.33,15.00,29,13.47,7.84,0.0000
172793,14.32,7,1,38,0.74,1100,13.57,23488,40.04,1.01,0.6360,3.07,2.4607,33.33,15.00,29,13.46,7.84,0.0000
172896,14.40,7,1,38,0.74,1090,13.58,23360,40.04,1.01,0.6430,3.07,2.4563,33.33,15.00,29,13.46,7.84,0.0000
173000,14.40,7,1,38,0.74,1081,13.55,23424,39.89,1.01,0.6288,3.07,2.4525,33.33,15.00,29,13.42,7.84,0.0000
173105,14.48,7,1,38,0.74,1078,13.59,23360,40.12,1.01,0.6312,3.07,2.4505,33.33,15.00,29,13.31,7.84,0.0000
173208,14.40,7,1,38,0.74,1081,13.57,23552,40.12,1.01,0.6620,3.07,2.4505,33.33,15.00,29,13.30,7.84,0.0000
173312,14.48,7,1,38,0.74,1084,13.59,23360,40.20,1.01,0.6360,3.07,2.4508,33.33,15.00,29,13.46,7.84,0.0000
173415,14.32,7,1,38,0.74,1087,13.59,23552,40.20,1.01,0.6408,3.07,2.4530,33.33,15.00,29,13.49,7.84,0.0000
173520,14.40,7,1,38,0.74,1084,13.58,23552,40.28,1.01,0.6312,3.07,2.4583,33.33,15.00,29,13.45,7.84,0.0000
173624,14.40,7,1,38,0.74,1080,13.58,23488,40.36,1.01,0.6312,3.07,2.4615,33.33,15.00,29,13.31,7.84,0.0000
173728,14.48,7,1,38,0.74,1073,13.56,23488,40.36,1.01,0.6360,3.07,2.4630,33.33,15.00,29,13.26,7.45,0.0000
173832,14.40,7,1,38,0.74,1081,13.56,21760,40.36,1.01,0.6430,3.07,2.4647,33.33,15.00,29,13.36,7.84,0.0000
173936,14.16,7,1,38,0.74,1074,13.34,23232,40.36,1.02,0.6478,3.07,2.4678,33.33,15.00,29,13.34,7.84,0.0000
174040,14.40,7,1,39,0.74,1075,13.58,23424,40.44,1.02,0.6312,3.07,2.4710,33.33,15.00,29,13.43,7.84,0.0000
174144,14.40,7,1,39,0.75,1148,13.59,23488,40.44,1.02,0.6288,3.07,2.4720,33.33,15.00,29,13.51,7.45,0.0000
174248,14.48,7,1,39,0.75,1091,13.57,23552,40.36,1.02,0.6288,3.07,2.4712,33.33,15.00,29,13.55,7.84,0.0000
174353,14.40,7,1,39,0.75,1088,13.59,23360,40.36,1.02,0.6408,3.07,2.4710,33.33,15.00,29,13.45,7.84,0.0000
174456,14.40,7,1,39,0.75,1080,13.57,23552,40.36,1.02,0.6430,3.07,2.4708,33.33,15.00,29,13.35,7.84,0.0000
174560,14.16,7,1,39,0.74,1072,13.59,23424,40.36,1.02,0.6478,3.07,2.4695,33.33,15.00,29,13.38,7.84,0.0000
174664,14.32,7,1,39,0.74,1070,13.84,23552,40.44,1.02,0.6335,3.07,2.4697,33.33,15.00,29,13.31,7.84,0.0000
174769,14.40,7,1,39,0.74,1077,13.57,23424,40.44,1.02,0.6312,3.07,2.4697,33.33,15.00,29,13.38,7.84,0.0000
174872,14.40,7,1,39,0.75,1080,13.58,23424,40.52,1.02,0.6360,3.07,2.4750,33.33,15.00,29,13.53,7.84,0.0000
174976,14.48,7,1,39,0.75,1083,13.56,23552,40.52,1.02,0.6382,3.07,2.4775,33.33,15.00,29,13.57,7.84,0.0000
175081,14.16,7,1,39,0.75,1084,13.59,23296,40.36,1.02,0.6455,3.07,2.4640,33.33,15.00,29,13.47,7.84,0.0000
175185,14.40,7,1,39,0.75,1091,13.57,23552,40.44,1.02,0.6312,3.07,2.4770,33.33,15.00,29,13.50,7.84,0.0000
175290,14.40,7,1,39,0.75,1096,13.59,23488,40.36,1.02,0.6335,3.07,2.4762,33.33,15.00,29,13.57,7.84,0.0000
175394,14.48,7,1,39,0.75,1098,13.59,23424,40.36,1.02,0.6312,3.07,2.4745,33.33,15.00,29,13.57,7.84,0.0000
175497,14.40,7,1,39,0.74,1098,13.58,23552,40.12,1.02,0.6645,3.07,2.4668,33.33,15.00,29,13.44,7.84,0.0000
175602,14.40,7,1,39,0.74,1102,13.60,23360,40.12,1.01,0.6573,3.07,2.4613,33.33,15.00,29,13.37,7.84,0.0000
175706,14.40,7,1,39,0.74,1093,13.57,23616,40.23,1.01,0.6360,3.07,2.4530,33.33,15.00,29,13.39,7.84,0.0000
175809,14.40,7,1,39,0.74,1078,13.59,23424,40.23,1.01,0.6335,3.07,2.4500,33.33,15.00,29,13.36,7.84,0.0000
175914,14.40,7,1,39,0.74,1072,13.57,22528,40.12,1.01,0.6312,3.07,2.4490,33.33,15.00,29,13.29,7.84,0.0000
176017,14.48,7,1,39,0.74,1082,13.27,21888,40.20,1.01,0.6265,3.07,2.4495,33.33,15.00,29,13.23,7.84,0.0000
176121,14.40,7,1,39,0.74,1080,13.58,23424,40.28,1.01,0.6430,3.07,2.4548,33.33,15.00,29,13.34,7.84,0.0000
176225,14.48,7,1,39,0.74,1078,13.57,23616,40.28,1.01,0.6478,3.07,2.4588,33.33,15.00,29,13.32,7.84,0.0000
176329,14.40,7,1,39,0.74,1070,13.58,23360,40.36,1.01,0.6335,3.07,2.4623,33.33,15.00,29,13.31,7.84,0.0000
176434,14.40,7,1,39,0.74,1077,13.57,23552,40.36,1.01,0.6312,3.07,2.4645,33.33,15.00,29,13.42,7.84,0.0000
176537,14.48,7,1,39,0.74,1084,13.58,23360,40.44,1.01,0.6265,3.07,2.4663,33.33,15.00,29,13.46,7.84,0.0000
176641,14.40,7,1,39,0.74,1082,13.58,23424,40.36,1.02,0.6502,3.07,2.4672,33.33,15.00,29,13.44,7.84,0.0000
176745,14.48,7,1,39,0.74,1086,13.75,25088,40.36,1.02,0.6335,3.07,2.4680,33.33,15.00,29,13.49,7.84,0.0000
176849,14.32,7,1,39,0.74,1089,13.60,23424,40.36,1.02,0.6430,3.07,2.4688,33.33,15.00,29,13.52,7.84,0.0000
176953,14.40,7,1,39,0.74,1086,13.57,23552,40.28,1.02,0.6312,3.07,2.4693,33.33,15.00,29,13.49,7.84,0.0000
177057,14.40,7,1,39,0.74,1024,13.57,23424,40.28,1.02,0.6288,3.07,2.4695,33.33,15.00,29,13.50,7.84,0.0000
177161,14.48,7,1,39,0.74,1082,13.58,23552,40.28,1.02,0.6455,3.07,2.4682,33.33,15.00,29,13.37,7.45,0.0000
177265,14.32,7,1,39,0.74,1078,13.56,23424,40.36,1.02,0.6550,3.07,2.4688,33.33,15.00,29,13.32,7.84,0.0000
177368,14.32,7,1,39,0.74,1068,13.59,23488,40.36,1.02,0.6645,3.07,2.4690,33.33,15.00,29,13.35,7.84,0.0000
177473,14.40,7,1,39,0.74,1065,13.56,23552,40.44,1.02,0.6312,3.07,2.4708,33.33,15.00,29,13.33,7.84,0.0000
177576,14.40,7,1,39,0.75,1068,13.58,23424,40.79,1.02,0.6335,3.07,2.4758,33.33,15.00,29,13.45,7.84,0.0000
177680,14.40,7,1,39,0.75,1078,13.57,23552,40.76,1.02,0.6335,3.07,2.4815,33.33,15.00,29,13.43,7.84,0.0000
177784,14.40,7,1,39,0.75,1074,13.58,23424,40.60,1.02,0.6360,3.07,2.4848,33.33,15.00,29,13.38,7.45,0.0000
177889,14.32,7,1,39,0.75,1067,13.59,23488,40.68,1.02,0.6382,3.07,2.4875,33.33,15.00,29,13.45,7.45,0.0000
177992,14.40,7,1,39,0.75,1068,13.57,23488,40.68,1.02,0.6335,3.07,2.4893,33.33,15.00,29,13.49,7.45,0.0000
178096,14.48,7,1,39,0.75,1069,13.36,21760,40.52,1.02,0.6335,3.07,2.4895,33.33,14.50,29,13.27,9.41,0.0000
178200,14.40,7,1,39,0.76,1088,13.38,23488,59.58,1.45,0.6335,4.10,2.9525,33.33,12.50,29,25.65,39.22,0.2976
178305,14.40,7,1,39,0.96,1306,13.60,23360,90.40,1.57,0.6312,6.14,5.4428,33.33,15.00,29,31.86,8.24,0.5158
178408,14.24,7,1,39,1.11,1540,13.58,25216,61.35,1.22,0.6335,5.12,4.7518,33.33,15.00,29,24.77,5.88,0.1171
178512,14.40,7,1,39,1.05,1562,14.11,29504,44.66,0.94,0.6335,3.58,3.3630,33.33,15.00,29,17.93,5.10,-0.1412
178616,14.40,7,1,39,0.90,1463,14.61,36032,35.36,0.76,0.6408,2.82,2.2890,33.33,15.00,29,13.27,7.84,-0.2547
178720,14.40,7,1,39,0.78,1330,15.56,33664,32.74,0.80,0.6408,2.56,1.9532,33.33,15.00,29,12.58,5.88,-0.2158
178824,14.40,7,1,39,0.70,1267,15.13,27008,31.65,0.79,0.6455,2.30,1.7528,33.33,15.00,29,10.67,5.49,-0.2269
178927,14.40,7,1,39,0.64,1048,14.13,20480,30.44,0.79,0.6455,2.30,1.6120,33.33,15.00,29,8.91,5.49,-0.2279
179032,14.40,7,1,39,0.60,1010,13.07,16832,30.59,0.82,0.6312,2.30,1.5777,33.33,15.00,29,8.38,5.49,-0.1944
179135,14.40,7,1,39,0.58,859,12.58,16832,31.47,0.87,0.6360,2.30,1.6045,33.33,15.00,29,8.14,7.06,-0.1424
179240,14.40,7,1,39,0.58,777,12.58,16896,33.61,1.01,0.6265,2.56,1.8230,33.33,15.00,29,8.66,7.06,-0.0064
179344,14.40,7,1,39,0.60,739,12.54,16704,37.66,1.17,0.6288,3.07,2.2600,33.33,15.00,29,9.17,7.06,0.1594
179448,14.24,7,1,39,0.62,723,12.56,17024,40.76,1.22,0.6240,3.33,2.5082,33.33,15.00,29,9.54,6.67,0.2090
179551,14.24,7,1,39,0.66,720,12.64,16960,43.14,1.23,0.6145,3.33,2.7085,33.33,15.00,29,9.84,6.27,0.2235
179655,14.40,7,1,39,0.70,734,12.59,16960,44.25,1.22,0.6170,3.33,2.8167,33.33,15.00,29,10.41,6.27,0.2090
179760,14.48,7,1,39,0.73,749,12.54,16832,44.86,1.21,0.6122,3.58,2.9055,33.33,15.00,29,10.83,6.67,0.1984
179863,14.40,7,1,39,0.76,763,12.60,16832,45.84,1.20,0.6122,3.58,3.0020,33.33,15.00,29,11.04,6.67,0.1846
179967,14.40,7,1,39,0.78,799,12.53,16960,46.13,1.19,0.6145,3.58,3.0610,33.33,15.00,29,11.73,6.67,0.1754
180072,14.40,7,1,39,0.81,830,12.60,16896,46.40,1.17,0.6170,3.84,3.1110,33.33,15.00,29,12.02,6.67,0.1582
180175,14.40,7,1,39,0.82,855,12.54,15424,46.24,1.15,0.6192,3.84,3.1125,33.33,15.00,29,12.43,6.67,0.1381
180279,14.48,7,1,39,0.83,896,12.81,18688,46.11,1.13,0.6360,3.84,3.1020,33.33,15.00,29,12.82,6.67,0.1180
180383,14.32,7,1,39,0.84,923,13.12,20416,45.45,1.12,0.6240,3.58,3.0810,33.33,15.00,29,13.01,6.67,0.1007
180486,14.40,7,1,39,0.84,952,13.12,20480,44.65,1.10,0.6382,3.58,3.0235,33.33,15.00,29,13.12,6.67,0.0785
180591,14.48,7,1,39,0.84,957,13.12,20416,43.62,1.07,0.6265,3.58,2.9358,33.33,15.00,29,12.91,6.67,0.0550
180694,14.40,7,1,39,0.83,945,13.11,20544,42.67,1.05,0.6550,3.58,2.8490,33.33,15.00,29,12.41,6.67,0.0357
180799,14.48,7,1,39,0.82,953,13.13,21312,41.95,1.04,0.6288,3.33,2.7698,33.33,15.00,29,12.28,6.67,0.0219
180902,14.40,7,1,39,0.81,934,13.35,22144,41.47,1.03,0.6312,3.33,2.7043,33.33,15.00,29,12.08,6.67,0.0127
181006,14.48,7,1,39,0.80,928,13.11,20416,41.32,1.03,0.6360,3.33,2.6670,33.33,15.00,29,11.84,7.06,0.0117
181111,14.48,7,1,39,0.79,906,13.12,20416,41.37,1.04,0.6265,3.33,2.6593,33.33,15.00,29,11.91,7.06,0.0295
181214,14.32,7,1,39,0.79,911,13.15,20352,42.11,1.04,0.6360,3.33,2.6812,33.33,15.00,29,11.86,7.06,0.0268
181318,14.48,7,1,39,0.79,914,13.12,20288,42.75,1.04,0.6360,3.33,2.6827,33.33,15.00,29,12.13,7.06,0.0260
181423,14.32,7,1,39,0.79,923,12.65,16960,43.06,1.04,0.6265,3.33,2.6947,33.33,15.00,29,12.45,7.06,0.0257
181526,14.48,7,1,39,0.80,926,12.57,16768,43.06,1.04,0.6382,3.33,2.7075,33.33,15.00,29,12.47,7.06,0.0254
181630,14.32,7,1,39,0.80,932,13.12,20480,43.22,1.04,0.6312,3.33,2.7055,33.33,15.00,29,12.58,7.06,0.0255
181734,14.40,7,1,39,0.80,948,13.11,20416,43.30,1.04,0.6502,3.33,2.7290,33.33,15.00,29,12.67,7.06,0.0248
181838,14.40,7,1,39,0.80,962,13.12,20416,43.22,1.04,0.6288,3.33,2.7323,33.33,15.00,29,12.88,7.06,0.0234
181941,14.40,7,1,39,0.80,971,13.15,20480,42.82,1.04,0.6620,3.33,2.7228,33.33,15.00,29,12.79,7.06,0.0210
182046,14.32,7,1,39,0.80,962,13.12,20352,42.75,1.03,0.6265,3.33,2.7098,33.33,15.00,29,12.80,7.06,0.0185
182149,14.40,7,1,39,0.80,964,13.12,20480,42.43,1.03,0.6430,3.33,2.6950,33.33,13.00,29,12.62,5.88,0.0160
182253,14.40,7,1,39,0.79,940,13.05,20160,41.16,1.01,0.6265,3.33,2.6000,33.33,13.00,29,13.58,21.18,-0.0103
182358,14.32,7,1,39,0.82,963,12.87,18880,82.14,1.38,0.6620,4.61,3.5608,33.33,12.50,29,23.57,65.10,0.3636
182462,14.40,7,1,39,0.98,1244,12.86,20416,94.69,1.63,0.6455,6.40,5.5128,33.33,11.50,29,34.27,100.00,0.4800
182565,14.40,7,1,39,1.20,1560,13.13,23296,94.61,1.53,0.6525,7.17,6.3678,66.67,11.00,29,41.03,100.00,0.3482
182669,14.32,7,1,39,1.35,1906,13.57,33408,94.53,1.45,0.6288,7.17,6.6132,66.67,9.50,29,47.61,100.00,0.2199
182774,14.40,7,1,39,1.44,2134,15.13,43136,94.45,1.39,0.6382,7.17,6.6095,66.67,9.00,29,54.41,64.71,0.1473
182877,14.24,7,1,39,1.48,2317,16.60,43328,87.24,1.07,0.6312,5.63,5.9227,66.67,11.00,29,40.41,7.06,-0.0585
182982,14.48,7,1,39,1.25,2302,16.70,36736,48.79,0.57,0.6360,0.51,0.0000,33.33,19.50,29,21.00,5.49,-0.5596
183086,14.40,7,1,39,0.88,2206,15.59,25024,32.06,0.56,0.6382,0.51,0.0000,33.33,15.00,29,12.65,5.10,-0.4881
183189,14.40,7,1,39,0.60,2049,13.60,20480,22.92,0.71,0.6382,0.77,0.0000,33.33,15.00,29,10.77,7.84,-0.3385
183294,14.24,7,1,39,0.45,1900,12.85,16768,23.66,0.77,0.6455,1.79,1.0885,33.33,15.00,29,8.64,5.88,-0.2413
183397,14.40,7,1,39,0.37,1715,12.56,16960,20.85,0.85,0.6382,1.54,0.9547,33.33,15.00,29,8.38,7.45,-0.1728
183501,14.48,7,1,39,0.33,1551,12.53,16832,23.13,0.95,0.6382,1.79,1.0130,33.33,15.00,29,7.96,5.10,-0.0669
183606,14.40,7,1,39,0.32,1398,13.12,20288,22.07,0.94,0.6335,1.54,0.9705,33.33,15.00,29,7.25,6.67,-0.0730
183711,14.40,7,1,39,0.32,1256,13.11,20480,23.79,1.08,0.6335,1.79,1.1020,33.33,15.00,29,7.84,5.88,0.0485
183814,14.32,7,1,39,0.34,1154,13.12,20352,26.07,1.12,0.6288,1.79,1.2405,33.33,15.00,29,7.56,5.49,0.1180
183918,14.40,7,1,39,0.35,1040,13.05,20480,26.38,1.09,0.6312,1.79,1.2650,33.33,15.00,29,6.96,5.49,0.0848
