Time (msec),AVCS Normal Output Duty Bank 0 (D2WD610H diagnostic)* (%),AVCS Normal Output Duty Bank 1 (D2WD610H diagnostic)* (%),Accelerator Pedal Angle (%),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Intake OCV Current Left (mA),Intake OCV Current Right (mA),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
341743,7.84,7.76,0.00,50,997,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
341846,7.85,7.76,0.00,50,995,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
341950,7.85,7.76,0.00,50,1000,14.33,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
342054,7.85,7.76,0.00,50,1000,14.37,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
342158,7.85,7.76,0.00,50,994,14.08,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
342262,7.85,7.76,0.00,50,992,14.13,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
342366,7.85,7.76,0.00,50,995,14.07,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
342469,7.85,7.76,0.00,50,1002,14.13,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
342574,7.85,7.76,0.00,50,995,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
342678,7.85,7.76,0.00,50,1003,14.57,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.850,5.49,0
342781,7.85,7.76,0.00,50,1005,14.10,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
342885,7.85,7.76,0.00,50,1004,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
342990,7.85,7.76,0.00,50,1004,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
343093,7.85,7.76,0.00,50,999,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
343197,7.85,7.76,0.00,50,1005,14.06,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
343302,7.85,7.76,0.00,50,996,13.89,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
343405,7.85,7.76,0.00,50,998,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
343509,7.85,7.76,0.00,50,998,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
343613,7.85,7.76,0.00,50,1001,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
343717,7.85,7.76,0.00,50,1000,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
343821,7.85,7.76,0.00,50,1000,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
343924,7.85,7.76,0.00,50,992,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
344029,7.85,7.76,0.00,50,998,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
344132,7.85,7.76,0.00,50,994,14.36,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
344237,7.85,7.76,0.00,50,994,14.81,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
344340,7.85,7.76,0.00,50,996,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
344445,7.85,7.76,0.00,50,996,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
344548,7.85,7.76,0.00,50,995,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
344652,7.85,7.76,0.00,50,995,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
344757,7.85,7.76,0.00,50,1001,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
344860,7.85,7.77,0.00,50,996,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
344964,7.85,7.77,0.00,50,1000,14.11,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
345068,7.85,7.77,0.00,50,999,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
345173,7.85,7.77,0.00,50,992,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
345278,7.86,7.77,0.00,50,991,14.07,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
345381,7.86,7.77,0.00,50,990,13.89,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
345486,7.86,7.77,0.00,50,993,14.08,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
345590,7.86,7.77,0.00,50,992,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
345693,7.86,7.77,0.00,50,992,14.08,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
345798,7.86,7.77,0.00,50,996,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
345903,7.86,7.77,0.00,50,997,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
346006,7.86,7.77,0.00,50,997,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
346110,7.86,7.77,0.00,50,990,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
346215,7.86,7.77,0.00,50,994,14.35,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
346319,7.86,7.77,0.00,50,996,14.33,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
346422,7.86,7.77,0.00,50,992,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
346526,7.86,7.77,0.00,50,994,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
346631,7.86,7.77,0.00,50,990,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
346735,7.86,7.77,0.00,50,983,14.54,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
346838,7.86,7.77,0.00,50,981,14.14,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
346942,7.86,7.77,0.00,50,982,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
347047,7.86,7.77,0.00,50,988,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
347150,7.86,7.77,0.00,50,982,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
347254,7.86,7.77,0.00,50,984,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
347358,7.86,7.77,0.00,50,987,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,34.168,5.49,0
347461,7.86,7.77,0.00,50,990,13.91,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
347566,7.86,7.77,0.00,50,986,13.86,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,34.168,5.49,0
347670,7.86,7.77,0.00,50,987,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
347774,7.86,7.77,0.00,50,991,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
347877,7.86,7.77,0.00,50,988,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
347981,7.86,7.77,0.00,50,984,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
348086,7.86,7.77,0.00,50,989,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
348190,7.86,7.77,0.00,50,987,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,34.168,5.49,0
348293,7.86,7.77,0.00,50,990,14.13,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,34.168,5.49,0
348397,7.86,7.77,0.00,50,992,14.35,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
348501,7.86,7.77,0.00,50,996,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
348605,7.86,7.77,0.00,50,996,14.09,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
348709,7.86,7.77,0.00,50,997,14.11,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
348813,7.86,7.77,0.00,50,998,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
348917,7.86,7.77,0.00,50,998,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
349022,7.86,7.77,0.00,50,992,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
349125,7.86,7.77,0.00,50,988,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
349229,7.86,7.77,0.00,50,994,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
349332,7.86,7.77,0.00,50,989,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
349436,7.86,7.77,0.00,50,994,14.10,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.850,5.49,0
349541,7.86,7.77,0.00,50,996,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
349646,7.86,7.77,0.00,50,988,13.87,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
349750,7.86,7.77,0.00,50,988,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
349853,7.86,7.77,0.00,50,985,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
349957,7.86,7.77,0.00,50,990,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
350062,7.86,7.77,0.00,50,984,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
350165,7.86,7.77,0.00,50,986,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,34.168,5.49,0
350269,7.86,7.77,0.00,50,989,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
350373,7.86,7.77,0.00,50,990,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
350478,7.86,7.77,0.00,50,994,14.36,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
350581,7.86,7.77,0.00,50,981,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
350685,7.87,7.77,0.00,50,988,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
350789,7.87,7.77,0.00,50,984,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.850,5.49,0
350892,7.87,7.77,0.00,50,990,14.08,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
350997,7.87,7.77,0.00,50,994,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.850,5.49,0
351102,7.87,7.77,0.00,50,997,14.09,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
351206,7.87,7.77,0.00,50,997,14.60,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
351309,7.87,7.77,0.00,50,988,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
351414,7.87,7.77,0.00,50,995,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
351518,7.87,7.77,0.00,50,991,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
351622,7.87,7.77,0.00,50,986,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.49,0
351725,7.87,7.77,0.00,50,983,13.88,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
351829,7.87,7.77,0.00,50,976,13.87,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
351934,7.87,7.77,0.00,50,970,14.11,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.533,5.49,0
352037,7.87,7.77,0.00,50,968,14.10,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.215,5.49,0
352141,7.87,7.77,0.00,50,974,14.10,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.533,5.49,0
352245,7.87,7.77,0.00,50,973,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
352348,7.87,7.77,0.00,50,976,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
352453,7.87,7.77,0.00,50,981,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
352557,7.87,7.77,0.00,50,982,14.34,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
352661,7.87,7.77,0.00,50,977,14.36,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
352764,7.87,7.77,0.00,50,980,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
352869,7.87,7.77,0.00,50,978,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
352973,7.87,7.77,0.00,50,978,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
353076,7.87,7.77,0.00,50,974,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
353181,7.87,7.77,0.00,50,968,14.10,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,32.897,5.49,0
353285,7.87,7.77,0.00,50,960,14.12,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.215,5.49,0
353388,7.86,7.77,0.00,50,959,14.10,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.215,5.49,0
353492,7.86,7.77,0.00,50,956,14.11,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.533,5.49,0
353597,7.86,7.77,0.00,50,958,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
353700,7.86,7.77,0.00,50,960,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
353804,7.86,7.77,0.00,50,959,14.08,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
353908,7.86,7.77,0.00,50,952,13.86,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354013,7.86,7.77,0.00,50,958,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354116,7.86,7.77,0.00,50,958,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354221,7.86,7.77,0.00,50,960,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
354325,7.86,7.77,0.00,50,961,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354430,7.86,7.77,0.00,50,964,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
354533,7.86,7.77,0.00,50,958,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354637,7.86,7.77,0.00,50,961,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354742,7.86,7.77,0.00,50,958,14.35,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
354846,7.86,7.77,0.00,50,953,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
354949,7.86,7.77,0.00,50,953,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
355053,7.86,7.77,0.00,50,956,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
355158,7.86,7.77,0.00,50,954,14.08,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
355261,7.86,7.77,0.00,50,962,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
355365,7.86,7.77,0.00,50,958,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
355470,7.86,7.77,0.00,50,962,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
355574,7.86,7.77,0.00,50,962,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
355677,7.86,7.77,0.00,50,961,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
355781,7.87,7.77,0.00,50,953,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
355885,7.87,7.77,0.00,50,954,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
355990,7.87,7.77,0.00,50,949,13.87,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
356093,7.87,7.77,0.00,50,949,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
356198,7.87,7.77,0.00,50,947,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
356302,7.87,7.77,0.00,50,948,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
356407,7.87,7.77,0.00,50,940,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
356510,7.87,7.77,0.00,50,950,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
356614,7.87,7.77,0.00,50,950,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
356718,7.87,7.77,0.00,50,955,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
356823,7.87,7.77,0.00,50,958,14.35,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
356927,7.87,7.77,0.00,50,960,14.37,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
357030,7.87,7.77,0.00,50,956,14.10,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.215,5.49,0
357134,7.87,7.77,0.00,50,958,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
357238,7.87,7.77,0.00,50,950,14.08,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
357343,7.87,7.77,0.00,50,954,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
357447,7.87,7.77,0.00,50,952,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
357550,7.87,7.77,0.00,50,945,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
357654,7.87,7.77,0.00,50,955,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
357759,7.87,7.77,0.00,50,952,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
357864,7.87,7.77,0.00,50,951,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
357969,7.87,7.77,0.00,50,949,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
358073,7.87,7.77,0.00,50,951,13.88,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
358176,7.87,7.77,0.00,50,951,13.88,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
358281,7.87,7.77,0.00,50,960,14.09,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.533,5.49,0
358385,7.87,7.78,0.00,50,953,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
358490,7.87,7.77,0.00,50,952,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
358594,7.87,7.77,0.00,50,953,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
358697,7.87,7.77,0.00,50,955,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
358801,7.87,7.78,0.00,50,950,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
358905,7.87,7.77,0.00,50,954,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
359010,7.87,7.78,0.00,50,948,14.37,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
359113,7.87,7.78,0.00,50,952,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
359217,7.87,7.78,0.00,50,952,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
359320,7.87,7.78,0.00,50,952,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
359425,7.87,7.78,0.00,50,944,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
359529,7.87,7.78,0.00,50,952,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
359634,7.87,7.78,0.00,50,953,14.12,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,33.215,5.49,0
359739,7.87,7.78,0.00,50,951,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
359842,7.87,7.78,0.00,50,952,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
359946,7.87,7.78,0.00,51,953,14.10,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
360051,7.87,7.78,0.00,51,950,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
360155,7.87,7.78,0.00,51,947,14.07,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.533,5.49,0
360258,7.87,7.77,0.00,51,951,13.88,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
360362,7.87,7.77,0.00,51,955,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
360467,7.87,7.77,0.00,51,952,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.533,5.49,0
360571,7.87,7.77,0.00,51,948,14.09,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
360674,7.87,7.77,0.00,51,953,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.49,0
360778,7.87,7.77,0.00,51,951,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.49,0
360882,7.87,7.77,0.00,51,948,14.12,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
360987,7.87,7.77,0.00,51,946,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
361090,7.87,7.77,0.00,51,945,14.35,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
361195,7.87,7.77,0.00,51,938,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
361299,7.87,7.77,0.00,51,940,14.12,0.00,0.00,2.56,0.0000,16.00,0,64,64,0,0,0,33.215,5.10,0
361403,7.87,7.77,0.00,51,935,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
361506,7.87,7.77,0.00,51,934,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
361611,7.87,7.77,0.00,51,933,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
361715,7.87,7.77,0.00,51,933,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
361819,7.87,7.77,0.00,51,938,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
361922,7.87,7.77,0.00,51,935,14.09,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
362026,7.87,7.77,0.00,51,938,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
362130,7.87,7.77,0.00,51,942,14.11,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,32.897,5.10,0
362235,7.87,7.77,0.00,51,932,14.11,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
362341,7.87,7.77,0.00,51,940,13.88,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.10,0
362442,7.87,7.77,0.00,51,936,13.86,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
362546,7.87,7.77,0.00,51,937,14.12,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,32.897,5.10,0
362651,7.87,7.77,0.00,51,936,14.10,0.00,0.00,2.56,0.0000,15.50,0,64,64,0,0,0,32.897,5.10,0
362754,7.87,7.77,0.00,51,940,14.13,0.00,0.00,2.56,0.0000,15.00,0,64,64,0,0,0,33.215,5.10,0
362858,7.87,7.77,0.00,51,942,14.07,0.00,0.00,2.56,0.0000,14.50,0,64,64,0,0,0,32.897,5.10,0
362962,7.87,7.77,0.00,51,942,14.13,0.00,0.00,2.56,1.0000,15.50,0,64,64,0,0,0,33.215,5.10,0
