Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
101846,0.00,0.00,0.00,0.00,712,14.40,7,55,0.57,1256,14.57,29952,50.0,34.09,0.6430,2.56,1.8633,33.33,15.00,22,11.79,7.45
101950,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1257,14.37,28480,50.0,34.33,0.6455,2.56,1.8653,33.33,15.00,22,11.98,7.06
102055,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1251,14.35,28224,50.0,34.17,0.6455,2.56,1.8658,33.33,15.00,22,11.82,7.45
102159,0.00,0.00,0.00,0.00,712,14.32,7,55,0.57,1256,14.55,30080,50.0,34.25,0.6455,2.56,1.8197,33.33,21.50,22,11.81,4.71
102263,0.00,0.00,0.00,0.00,712,14.40,7,55,0.55,1225,14.59,29952,50.0,29.40,0.6502,2.30,1.5545,33.33,23.00,22,9.57,4.31
102366,0.00,0.00,0.00,0.00,712,14.32,7,55,0.50,1181,14.59,29888,50.0,26.94,0.6360,2.05,1.4287,33.33,23.50,22,8.09,5.49
102471,0.00,0.00,0.00,0.00,712,14.32,7,55,0.47,1146,14.56,30016,50.0,27.34,0.6382,2.05,1.4035,33.33,23.50,22,7.86,5.88
102576,0.00,0.00,0.00,0.00,712,14.32,7,55,0.45,1110,14.59,30080,50.0,27.81,0.6382,2.05,1.3918,33.33,23.00,22,7.73,5.88
102680,0.00,0.00,0.00,0.00,712,14.32,7,56,0.44,1086,14.58,29888,50.0,28.05,0.6408,2.05,1.3725,33.33,22.00,22,7.53,5.88
102784,0.00,0.00,0.00,0.00,712,14.40,7,56,0.43,1056,14.56,28544,50.0,28.61,0.6715,2.05,1.4005,33.33,21.50,22,7.54,5.88
102888,0.00,0.00,0.00,0.00,712,14.32,7,56,0.43,1036,14.37,28672,50.0,29.09,0.6573,2.05,1.4042,33.33,21.00,22,7.46,5.88
102992,0.00,0.00,0.00,0.00,712,14.40,7,56,0.43,1014,13.74,23424,50.0,29.72,0.6335,2.05,1.4233,33.33,20.50,22,7.66,5.88
103096,0.00,0.00,0.00,0.00,712,14.40,7,56,0.44,996,13.55,23424,50.0,30.28,0.6668,2.05,1.4800,33.33,20.00,22,7.65,5.88
103201,0.00,0.00,0.00,0.00,712,14.32,7,56,0.44,981,13.58,23488,50.0,30.75,0.6360,2.30,1.5428,33.33,19.50,22,7.82,5.88
103304,0.00,0.00,0.00,0.00,712,14.32,7,56,0.45,975,14.10,26816,50.0,31.23,0.6312,2.30,1.5840,33.33,19.00,22,7.97,5.88
103408,0.00,0.00,0.00,0.00,712,14.32,7,56,0.46,963,14.09,27008,50.0,31.94,0.6502,2.30,1.6262,33.33,18.50,22,8.03,5.88
103512,0.00,0.00,0.00,0.00,712,14.32,7,56,0.48,959,14.12,27008,50.0,32.42,0.6335,2.30,1.6847,33.33,18.50,22,8.23,5.88
103616,0.00,0.00,0.00,0.00,712,14.32,7,56,0.49,956,14.11,26880,50.0,32.82,0.6502,2.30,1.7315,33.33,18.00,22,8.51,5.88
103719,0.00,0.00,0.00,0.00,712,14.32,7,56,0.50,953,14.56,30080,50.0,33.14,0.6312,2.30,1.7705,33.33,18.00,22,8.61,5.88
103824,0.00,0.00,0.00,0.00,712,14.32,7,56,0.51,950,14.58,30080,50.0,33.45,0.6573,2.56,1.7965,33.33,17.50,22,8.62,5.88
103927,0.00,0.00,0.00,0.00,712,14.32,7,56,0.52,955,14.58,29824,50.0,33.77,0.6360,2.56,1.8248,33.33,17.50,22,8.72,5.88
104032,0.00,0.00,0.00,0.00,712,14.32,7,56,0.53,954,15.07,33408,50.0,34.01,0.6360,2.56,1.8433,33.33,17.50,22,8.79,6.27
104135,0.00,0.00,0.00,0.00,712,14.32,7,56,0.54,962,14.86,31936,50.0,35.12,0.6573,2.56,1.9040,33.33,17.00,22,9.15,6.27
104241,0.00,0.00,0.00,0.00,712,14.32,7,56,0.55,976,15.12,33408,50.0,35.76,0.6455,2.56,1.9725,33.33,17.00,22,9.52,6.67
104344,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,992,15.12,33600,50.0,36.87,0.6335,2.56,2.0455,33.33,17.00,22,10.05,7.06
104448,0.00,0.00,0.00,0.00,712,14.32,7,56,0.58,1013,15.12,33600,50.0,38.06,0.6525,2.82,2.1275,33.33,17.00,22,10.71,7.06
104553,0.00,0.00,0.00,0.00,712,14.40,7,56,0.60,1050,15.13,33344,50.0,39.25,0.6360,2.82,2.1812,33.33,17.50,22,11.24,7.45
104659,0.00,0.00,0.00,0.00,712,14.32,7,56,0.62,1088,15.09,33536,50.0,39.81,0.6335,2.82,2.2363,33.33,17.50,22,11.80,7.84
104762,0.00,0.00,0.00,0.00,712,14.40,7,56,0.64,1132,15.12,33536,50.0,41.08,0.6430,3.07,2.4815,33.33,16.50,22,12.72,13.33
104867,0.00,0.00,0.00,0.00,712,14.40,7,56,0.69,1248,15.13,33280,50.0,64.35,0.6502,3.84,3.7365,33.33,14.50,22,20.14,27.84
104971,0.00,0.00,0.00,0.00,712,14.40,7,56,0.95,1524,15.10,33536,50.0,92.94,0.6382,6.14,5.9598,33.33,12.00,22,35.37,53.73
105075,0.00,0.00,0.00,0.00,712,14.32,7,56,1.26,1854,16.52,43264,50.0,94.13,0.6382,7.42,6.7525,66.67,9.50,22,48.22,61.18
105178,0.00,0.00,0.00,0.00,712,14.24,7,56,1.44,2154,16.59,42944,50.0,93.49,0.6550,7.42,6.6168,66.67,9.00,22,51.35,39.22
105283,0.00,0.00,0.00,0.00,712,14.40,7,56,1.46,2296,16.57,43072,50.0,75.47,0.6455,6.40,5.1900,66.67,11.00,22,50.42,8.24
105387,0.00,0.00,0.00,0.00,712,14.40,7,56,1.26,2128,15.57,36544,50.0,43.70,0.6382,3.84,2.6815,33.33,15.50,22,33.18,4.31
105490,0.00,0.00,0.00,0.00,712,14.32,7,56,0.96,1955,14.58,29824,50.0,30.04,0.6668,0.77,0.0000,33.33,15.00,22,16.77,3.92
105595,0.00,0.00,0.00,0.00,712,14.32,7,56,0.69,1849,15.10,33472,50.0,22.65,0.6382,0.77,0.0000,33.33,15.00,22,10.07,3.92
105698,0.00,0.00,0.00,0.00,712,14.32,7,56,0.50,1702,15.13,33600,50.0,19.00,0.6668,1.79,1.1245,33.33,31.00,22,7.56,8.24
105802,0.00,0.00,0.00,0.00,712,14.32,7,56,0.44,1720,14.10,26816,50.0,49.73,0.6408,2.82,4.3647,33.33,20.00,22,21.19,34.90
105907,0.00,0.00,0.00,0.00,712,14.40,7,56,0.86,2035,13.58,23552,50.0,92.94,0.6478,5.89,5.4203,33.33,12.50,22,49.89,50.59
106010,0.00,0.00,0.00,0.00,712,14.40,7,56,1.20,2315,13.13,20544,50.0,94.76,0.6455,6.66,6.1470,66.67,10.50,22,55.57,56.47
106114,0.00,0.00,0.00,0.00,712,14.24,7,56,1.39,2636,14.60,29760,50.0,95.00,0.6455,7.17,6.5340,66.67,10.00,22,63.57,56.47
106219,0.00,0.00,0.00,0.00,712,14.24,7,56,1.49,2925,16.34,39680,50.0,94.76,0.6573,7.42,6.8297,66.67,9.50,22,70.96,56.47
106324,0.00,0.00,0.00,0.00,712,14.32,7,56,1.57,3162,15.34,28992,50.0,94.45,0.6430,7.68,7.0425,66.67,9.00,22,80.49,56.47
106428,0.00,0.00,0.00,0.00,712,14.24,7,56,1.62,3417,14.11,23680,50.0,92.94,0.6502,7.68,6.6400,66.67,10.50,22,89.59,35.29
106532,0.00,0.00,0.00,0.00,712,14.16,7,56,1.48,3322,13.57,20544,50.0,48.46,0.6408,3.07,1.7460,66.67,23.50,22,56.55,5.88
106635,0.00,0.00,0.00,0.00,712,14.40,7,56,0.89,3076,13.22,26816,50.0,22.65,0.6598,0.51,0.0000,33.33,15.00,22,19.28,4.31
106740,0.00,0.00,0.00,0.00,712,14.40,7,56,0.48,2816,14.99,36416,50.0,13.12,0.6408,0.51,0.0000,33.33,15.00,22,9.18,3.92
106844,0.00,0.00,0.00,0.00,712,14.32,7,56,0.29,2608,15.57,36608,50.0,12.01,0.6408,0.51,0.0000,33.33,15.00,22,6.62,7.06
106948,0.00,0.00,0.00,0.00,712,14.32,7,56,0.22,2446,15.59,36608,50.0,14.95,0.6382,0.51,0.0000,33.33,15.00,22,8.10,3.53
107052,0.00,0.00,0.00,0.00,712,14.32,7,56,0.19,2264,15.59,36544,50.0,12.17,0.6408,0.77,0.0000,33.33,15.00,22,6.03,5.88
107156,0.00,0.00,0.00,0.00,712,14.32,7,56,0.18,2093,15.10,33472,50.0,13.52,0.6382,0.77,0.0000,33.33,15.00,22,6.30,5.88
107259,0.00,0.00,0.00,0.00,712,14.32,7,56,0.18,1909,14.11,27008,50.0,13.68,0.6382,0.77,0.0000,33.33,15.00,22,5.92,4.71
107364,0.00,0.00,0.00,0.00,712,14.40,7,56,0.18,1712,14.10,26752,50.0,14.00,0.6430,0.77,0.6000,33.33,15.00,22,5.58,5.49
107468,0.00,0.00,0.00,0.00,712,14.40,7,56,0.19,1596,14.10,26944,50.0,15.90,0.6693,1.28,0.6735,33.33,15.00,22,5.99,4.71
107571,0.00,0.00,0.00,0.00,712,14.40,7,56,0.20,1475,14.59,30080,50.0,16.30,0.6668,1.28,0.7075,33.33,15.00,22,5.79,4.71
107676,0.00,0.00,0.00,0.00,712,14.16,7,56,0.21,1365,15.60,36416,50.0,17.01,0.6455,1.28,0.7365,33.33,15.00,22,5.59,4.31
107781,0.00,0.00,0.00,0.00,712,14.40,7,56,0.22,1267,16.10,40064,50.0,17.73,0.6455,1.28,0.7343,33.33,15.00,22,5.16,4.31
107886,0.00,0.00,0.00,0.00,712,14.32,7,56,0.23,1163,18.57,56320,50.0,18.60,0.6430,1.54,0.7540,33.33,15.00,22,4.96,4.31
107989,0.00,0.00,0.00,0.00,712,14.32,7,56,0.23,1084,18.59,56256,50.0,19.63,0.6430,1.28,0.8170,33.33,15.00,22,4.62,6.27
108093,0.00,0.00,0.00,0.00,712,14.40,7,56,0.24,1015,18.84,56000,50.0,23.68,0.6408,1.54,0.9610,33.33,15.00,22,5.42,6.27
108197,0.00,0.00,0.00,0.00,712,14.32,7,56,0.27,975,17.59,46016,50.0,26.54,0.6550,1.79,1.1240,33.33,15.00,22,6.16,6.27
108302,0.00,0.00,0.00,0.00,712,14.32,7,56,0.31,946,16.56,39040,50.0,28.93,0.6312,1.79,1.3037,33.33,15.00,22,6.93,5.88
108405,0.00,0.00,0.00,0.00,712,14.24,7,56,0.35,936,15.86,35200,50.0,30.67,0.6715,2.05,1.4630,33.33,15.00,22,7.39,5.88
108509,0.00,0.00,0.00,0.00,712,14.40,7,56,0.39,925,15.61,36672,50.0,32.18,0.6312,2.30,1.6088,33.33,15.00,22,7.81,5.88
108612,0.00,0.00,0.00,0.00,712,14.40,7,56,0.42,930,15.49,33408,50.0,33.45,0.6382,2.30,1.7548,33.33,15.00,22,8.37,5.88
108717,0.00,0.00,0.00,0.00,712,14.32,7,56,0.45,936,15.11,33600,50.0,34.33,0.6335,2.56,1.8570,33.33,15.00,22,8.70,5.88
108820,0.00,0.00,0.00,0.00,712,14.32,7,56,0.48,945,15.53,36672,50.0,35.20,0.6573,2.56,1.9567,33.33,15.00,22,9.17,6.27
108924,0.00,0.00,0.00,0.00,712,14.40,7,56,0.51,965,16.10,40000,50.0,36.23,0.6335,2.56,2.0368,33.33,15.00,22,9.49,6.27
109029,0.00,0.00,0.00,0.00,712,14.32,7,56,0.54,982,16.55,43264,50.0,36.87,0.6455,2.82,2.0838,33.33,15.00,22,9.84,6.27
109132,0.00,0.00,0.00,0.00,712,14.32,7,56,0.56,1003,16.59,43136,50.0,37.42,0.6382,2.82,2.1380,33.33,15.00,22,10.28,6.27
109236,0.00,0.00,0.00,0.00,712,14.40,7,56,0.58,1031,16.58,43072,50.0,37.90,0.6715,2.82,2.1713,33.33,15.00,22,10.65,6.67
109341,0.00,0.00,0.00,0.00,712,14.40,7,56,0.59,1056,16.56,43136,50.0,37.82,0.6360,2.82,2.1837,33.33,15.00,22,10.86,6.27
109444,0.00,0.00,0.00,0.00,712,14.32,7,56,0.60,1075,16.12,40192,50.0,37.74,0.6335,2.82,2.1830,33.33,15.00,22,11.13,6.67
109548,0.00,0.00,0.00,0.00,712,14.32,7,56,0.61,1096,16.13,40064,50.0,37.74,0.6668,2.82,2.1490,33.33,15.00,22,11.30,6.67
109653,0.00,0.00,0.00,0.00,712,14.32,7,56,0.62,1122,16.34,41664,50.0,37.50,0.6382,2.82,2.1463,33.33,15.00,22,11.48,6.67
109756,0.00,0.00,0.00,0.00,712,14.16,7,56,0.62,1141,15.59,36608,50.0,37.19,0.6502,2.82,2.1380,33.33,15.00,22,11.61,6.67
109861,0.00,0.00,0.00,0.00,712,14.32,7,56,0.62,1159,15.60,36480,50.0,36.79,0.6382,2.82,2.1183,33.33,15.00,22,11.69,7.06
109964,0.00,0.00,0.00,0.00,712,14.24,7,56,0.61,1174,15.10,33536,50.0,36.47,0.6408,2.82,2.0975,33.33,15.00,22,11.73,7.06
110067,0.00,0.00,0.00,0.00,712,14.24,7,56,0.61,1185,15.13,33984,50.0,36.23,0.6573,2.82,2.0722,33.33,15.00,22,11.77,7.06
110172,0.00,0.00,0.00,0.00,712,14.40,7,56,0.61,1197,15.60,36416,50.0,35.84,0.6408,2.82,2.0415,33.33,15.00,22,11.75,7.06
110275,0.00,0.00,0.00,0.00,712,14.32,7,56,0.60,1201,15.57,33984,50.0,35.28,0.6408,2.56,2.0103,33.33,15.00,22,11.54,6.67
110380,0.00,0.00,0.00,0.00,712,14.32,7,56,0.59,1204,15.10,30144,50.0,34.96,0.6455,2.56,1.9527,33.33,15.00,22,11.46,6.67
110483,0.00,0.00,0.00,0.00,712,14.32,7,56,0.58,1204,14.35,28224,50.0,34.41,0.6360,2.56,1.9227,33.33,15.00,22,11.35,7.06
110588,0.00,0.00,0.00,0.00,712,14.40,7,56,0.58,1200,14.45,30144,50.0,34.25,0.6430,2.56,1.9187,33.33,15.00,22,11.20,7.06
110691,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1198,14.58,29952,50.0,34.33,0.6360,2.56,1.9030,33.33,15.00,22,11.18,7.06
110796,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1197,14.59,29888,50.0,34.41,0.6620,2.56,1.8950,33.33,15.00,22,11.29,7.06
110900,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1202,14.11,26944,50.0,34.64,0.6620,2.56,1.8930,33.33,15.00,22,11.50,7.06
111003,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1212,14.12,26880,50.0,34.88,0.6598,2.56,1.8970,33.33,15.00,22,11.58,7.06
111108,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1216,14.11,26752,50.0,34.96,0.6693,2.56,1.8990,33.33,15.00,22,11.68,7.06
111211,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1222,14.56,30080,50.0,34.80,0.6455,2.56,1.9018,33.33,15.00,22,11.75,7.06
111315,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1228,14.59,30016,50.0,34.64,0.6408,2.56,1.9020,33.33,15.00,22,11.66,7.06
111420,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1238,14.59,31296,50.0,34.64,0.6382,2.56,1.8975,33.33,15.00,22,11.72,7.06
111523,0.00,0.00,0.00,0.00,712,14.08,7,56,0.57,1242,14.57,30080,50.0,34.41,0.6430,2.56,1.8933,33.33,15.00,22,11.80,7.06
111627,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1239,15.36,34432,50.0,34.41,0.6645,2.56,1.8895,33.33,15.00,22,11.82,7.06
111731,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1235,15.10,33280,50.0,34.33,0.6478,2.56,1.8833,33.33,15.00,22,11.86,7.06
111835,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1237,15.09,33472,50.0,34.33,0.6455,2.56,1.8773,33.33,15.00,22,11.68,7.06
111939,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1237,14.58,30016,50.0,34.33,0.6408,2.56,1.8750,33.33,15.00,22,11.80,7.06
112043,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1236,14.59,29824,50.0,34.41,0.6620,2.56,1.8718,33.33,15.00,22,11.65,7.45
112146,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1240,14.56,30080,50.0,34.48,0.6382,2.56,1.8760,33.33,15.00,22,11.78,7.45
112251,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1244,14.59,30080,50.0,34.72,0.6455,2.56,1.8810,33.33,15.00,22,11.79,7.45
112355,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1244,14.59,33280,50.0,34.80,0.6455,2.56,1.8878,33.33,15.00,22,11.90,7.45
112458,0.00,0.00,0.00,0.00,712,14.16,7,56,0.57,1248,15.11,30080,50.0,34.80,0.6693,2.56,1.8950,33.33,15.00,22,12.08,7.45
112563,0.00,0.00,0.00,0.00,712,14.32,7,56,0.58,1247,14.72,32000,50.0,34.80,0.6715,2.56,1.9010,33.33,15.00,22,12.08,7.45
112666,0.00,0.00,0.00,0.00,712,14.40,7,56,0.58,1255,14.89,31808,50.0,34.72,0.6382,2.56,1.9033,33.33,15.00,22,12.06,7.45
112771,0.00,0.00,0.00,0.00,712,14.32,7,56,0.58,1264,15.10,33600,50.0,34.64,0.6360,2.56,1.9010,33.33,15.00,22,12.01,7.06
112874,0.00,0.00,0.00,0.00,712,14.32,7,56,0.58,1270,15.12,33536,50.0,34.49,0.6430,2.56,1.8967,33.33,15.00,22,12.10,7.06
112979,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1266,15.12,33408,50.0,34.41,0.6478,2.56,1.8893,33.33,15.00,22,12.02,7.06
113084,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1270,15.09,33536,50.0,34.33,0.6360,2.56,1.8895,33.33,15.00,22,12.23,7.06
113187,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1268,15.12,33600,50.0,34.25,0.6430,2.56,1.8853,33.33,15.00,22,12.03,7.06
113292,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1274,15.12,33408,50.0,34.25,0.6620,2.56,1.8805,33.33,15.00,22,12.04,7.06
113397,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1270,14.56,30016,50.0,34.09,0.6430,2.56,1.8742,33.33,15.00,22,12.03,7.06
113500,0.00,0.00,0.00,0.00,712,14.16,7,56,0.57,1276,14.58,30080,50.0,34.09,0.6598,2.56,1.8718,33.33,15.00,22,12.07,7.45
113604,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1271,14.83,31488,50.0,34.01,0.6455,2.56,1.8685,33.33,15.00,22,12.15,7.06
113707,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1268,14.56,30016,50.0,34.01,0.6478,2.56,1.8668,33.33,15.00,22,12.04,7.06
113812,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1276,14.58,30016,50.0,34.01,0.6455,2.56,1.8630,33.33,15.00,22,11.89,7.06
113916,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1264,14.58,29888,50.0,33.93,0.6502,2.56,1.8600,33.33,15.00,22,11.92,7.06
114019,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1266,14.57,30080,50.0,34.01,0.6360,2.56,1.8605,33.33,15.00,22,11.89,7.45
114124,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1269,14.58,30080,50.0,34.01,0.6455,2.56,1.8635,33.33,15.00,22,12.09,7.06
114228,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1270,14.60,29824,50.0,34.01,0.6598,2.56,1.8640,33.33,15.00,22,12.05,7.06
114331,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1270,14.55,30080,50.0,34.01,0.6478,2.56,1.8608,33.33,15.00,22,11.90,7.06
114436,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1268,14.58,30080,50.0,34.01,0.6455,2.56,1.8595,33.33,15.00,22,11.85,7.06
114541,0.00,0.00,0.00,0.00,712,14.08,7,56,0.57,1268,14.56,29888,50.0,34.01,0.6693,2.56,1.8608,33.33,15.00,22,11.99,7.45
114643,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1267,14.53,29952,50.0,34.01,0.6455,2.56,1.8640,33.33,15.00,22,12.09,7.06
114747,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1270,14.35,28416,50.0,34.01,0.6430,2.56,1.8628,33.33,15.00,22,11.89,7.06
114851,0.00,0.00,0.00,0.00,712,14.32,7,56,0.57,1277,14.58,29888,50.0,34.01,0.6408,2.56,1.8598,33.33,15.00,22,11.91,7.06
114955,0.00,0.00,0.00,0.00,712,14.40,7,56,0.57,1267,14.57,30080,50.0,34.01,0.6550,2.56,1.8613,33.33,15.00,22,11.92,7.06
115059,0.00,0.00,0.00,0.00,712,14.40,7,57,0.57,1262,14.59,30080,50.0,34.01,0.6455,2.56,1.8602,33.33,15.00,22,11.93,7.06
115163,0.00,0.00,0.00,0.00,712,14.32,7,57,0.57,1266,14.59,29888,50.0,34.09,0.6455,2.56,1.8590,33.33,15.00,22,11.89,7.06
115267,0.00,0.00,0.00,0.00,712,14.40,7,57,0.57,1268,15.10,33536,50.0,34.01,0.6573,2.56,1.8600,33.33,15.00,22,12.01,7.45
115371,0.00,0.00,0.00,0.00,712,14.32,7,57,0.57,1269,14.59,30080,50.0,34.01,0.6430,2.56,1.8615,33.33,15.00,22,12.01,7.06
115476,0.00,0.00,0.00,0.00,712,14.32,7,57,0.57,1266,14.56,29888,50.0,34.01,0.6430,2.56,1.8585,33.33,15.00,22,11.84,7.06
115580,0.00,0.00,0.00,0.00,712,14.16,7,57,0.57,1262,14.56,30016,50.0,34.01,0.6620,2.56,1.8610,33.33,15.00,22,12.04,7.06
115684,0.00,0.00,0.00,0.00,712,14.32,7,57,0.57,1261,14.63,31680,50.0,34.01,0.6668,2.56,1.8630,33.33,15.00,22,11.89,7.06
115788,0.00,0.00,0.00,0.00,712,14.40,7,57,0.57,1263,14.59,29888,50.0,34.01,0.6408,2.56,1.8648,33.33,15.00,22,11.84,7.45
115892,0.00,0.00,0.00,0.00,712,14.32,7,57,0.57,1271,15.34,33216,50.0,34.01,0.6550,2.56,1.8655,33.33,15.00,22,11.97,7.06
115996,0.00,0.00,0.00,0.00,712,13.52,7,57,0.57,1273,14.53,29696,50.0,34.09,0.6950,2.56,0.0000,33.33,15.00,22,11.96,3.14
116099,0.00,0.00,0.00,0.00,712,13.04,7,57,0.55,1234,14.54,29696,50.0,25.59,0.7945,0.77,0.0000,33.33,15.00,22,9.23,1.57
116204,0.00,0.00,0.00,0.00,712,12.88,7,57,0.48,1126,14.53,29888,50.0,20.83,0.8105,0.77,0.0000,0.00,15.00,22,5.43,1.57
116308,0.00,0.00,0.00,0.00,712,12.88,7,57,0.41,990,14.56,29888,50.0,17.73,0.8153,0.77,0.0000,0.00,15.00,22,3.81,1.57
116411,0.00,0.00,0.00,0.00,712,12.88,7,57,0.35,825,14.57,29696,50.0,16.70,0.8153,0.77,0.0000,0.00,15.00,22,2.80,1.57
116515,0.00,0.00,0.00,0.00,712,12.80,7,57,0.30,672,14.91,33344,50.0,16.54,0.8197,0.77,0.0000,0.00,15.00,22,2.18,1.57
116620,0.00,0.00,0.00,0.00,712,12.80,7,57,0.28,535,15.10,33408,50.0,16.93,0.8223,0.77,0.0000,0.00,15.00,22,1.64,1.57
116723,0.00,0.00,0.00,0.00,712,12.80,7,57,0.26,424,15.10,33152,50.0,18.05,0.8245,0.77,0.0000,0.00,15.00,22,1.41,1.57
116827,0.00,0.00,0.00,0.00,712,12.80,7,57,0.25,355,15.31,34816,50.0,19.08,0.8245,0.77,0.0000,0.00,15.00,22,1.17,1.57
116932,0.00,0.00,0.00,0.00,712,12.80,7,57,1.30,272,15.31,34880,50.0,21.14,0.8267,0.77,0.0000,0.00,15.00,22,0.89,1.57
117035,0.00,0.00,0.00,0.00,712,12.72,7,57,1.30,272,16.10,39744,50.0,21.14,0.8267,0.77,0.0000,0.00,15.00,22,0.89,1.57
117139,0.00,0.00,0.00,0.00,712,12.80,7,57,1.30,97,16.55,42944,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,0.58,1.57
117243,0.00,0.00,0.00,0.00,712,12.72,7,57,1.30,97,16.55,43136,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,0.58,1.57
117347,0.00,0.00,0.00,0.00,712,12.72,7,57,1.30,97,16.57,42944,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,0.58,1.57
117451,0.00,0.00,0.00,0.00,712,12.72,7,57,1.30,0,16.54,42944,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,0.58,1.57
117555,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.06,39936,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,0.00
117659,0.00,0.00,0.00,0.00,712,12.56,7,57,1.30,0,16.08,39616,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,0.00
117763,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.07,39872,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,1.96
117867,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.08,40000,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,1.57
117971,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.10,39808,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,1.18
118075,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.08,41152,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,5.88
118179,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.33,41600,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,11.76
118282,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,16.11,39808,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,23.92
118387,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,15.95,36416,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,35.29
118491,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,15.56,36544,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,47.06
118594,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,15.58,36288,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,56.47
118698,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,15.54,36416,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,57.25
118802,0.00,0.00,0.00,0.00,712,12.64,7,57,1.30,0,15.56,36544,50.0,27.50,0.8267,0.77,0.0000,0.00,15.00,22,2.58,57.25
