Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
111916,1,1,1.96,1,55,1301,15.60,0.00,0.00,2.30,1.0000,23.00,0,0,192,192,15.7,16.1,52,31.893,95.162,6.67,0
112020,1,1,1.96,1,55,1301,15.57,0.00,0.00,2.30,1.0000,23.00,0,0,192,192,15.7,16.1,52,31.627,95.162,6.67,0
112123,1,1,1.96,1,55,1304,15.12,0.00,0.00,2.30,1.0000,23.50,0,0,192,192,15.7,16.1,52,31.627,95.162,6.67,0
112227,1,1,1.96,1,55,1309,14.59,0.00,0.00,2.30,1.0000,23.50,0,0,192,192,15.7,16.1,52,31.227,95.162,6.67,0
112331,1,1,1.96,1,55,1304,14.57,0.00,0.00,2.30,1.0000,23.50,0,0,192,192,15.7,16.1,52,31.227,95.162,6.67,0
112435,1,1,1.96,1,55,1302,14.59,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.309,95.162,6.67,0
112538,1,1,1.96,1,55,1302,14.33,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.709,95.162,6.67,0
112643,1,1,1.96,1,55,1308,14.34,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.627,95.162,6.67,0
112747,1,1,1.96,1,55,1304,14.60,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.309,95.162,6.67,0
112850,1,1,1.96,1,55,1309,14.56,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.309,95.162,6.67,0
112955,1,1,1.96,1,55,1314,14.58,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.258,95.162,6.67,0
113058,1,1,1.96,1,55,1317,14.94,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.258,95.162,6.67,0
113163,1,1,1.96,1,55,1314,15.08,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.258,95.162,6.67,0
113268,1,1,1.96,1,55,1313,15.57,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.309,95.162,6.67,0
113373,1,1,1.96,1,55,1320,15.12,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,31.042,95.162,6.67,0
113478,1,1,1.96,1,55,1316,15.10,0.00,0.00,2.30,1.0000,24.50,0,0,192,192,15.7,16.1,52,31.042,95.162,6.67,0
113581,1,1,1.96,1,55,1318,15.37,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,30.725,95.162,6.67,0
113686,1,1,2.35,1,55,1324,15.59,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,30.991,95.162,6.67,0
113790,1,1,2.35,1,55,1319,15.59,0.00,0.00,2.30,1.0000,24.50,0,0,192,192,15.7,16.1,52,31.227,95.162,7.06,0
113894,1,1,2.35,1,55,1322,15.13,0.00,0.00,2.30,1.0000,24.50,0,0,192,192,15.7,16.1,52,32.662,95.162,7.45,0
113998,1,1,2.35,1,55,1328,15.56,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.846,95.162,7.06,0
114103,1,1,2.35,1,55,1348,15.57,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.846,95.162,7.06,0
114207,1,1,2.35,1,55,1350,15.12,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.662,95.162,7.06,0
114310,1,1,2.75,1,55,1362,15.10,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.262,95.162,7.06,0
114414,1,1,2.75,1,55,1371,15.13,0.00,0.00,2.30,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.815,95.162,7.84,0
114517,1,1,2.75,1,56,1380,15.59,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,32.866,95.162,7.84,0
114622,1,1,2.75,1,56,1401,15.55,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,33.533,95.162,7.84,0
114726,1,1,2.75,1,56,1407,15.89,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,33.482,95.162,7.84,0
114830,1,1,3.14,1,56,1432,16.00,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,33.266,95.162,7.84,0
114934,1,1,3.14,1,56,1439,15.93,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,33.482,95.162,7.84,0
115039,1,1,3.14,1,56,1462,16.13,0.00,0.00,2.56,1.0000,24.00,0,0,192,192,15.7,16.1,52,33.266,95.162,7.84,0
115143,1,1,3.14,1,56,1468,16.10,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,52,32.815,95.162,7.84,0
115246,1,1,3.14,1,56,1492,16.11,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,52,32.897,95.162,7.84,0
115351,1,1,3.14,1,56,1498,16.13,0.00,0.00,2.56,1.0000,24.50,0,0,192,192,15.7,16.1,52,32.846,95.162,8.24,0
115454,1,1,3.14,1,56,1506,15.57,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,52,32.580,95.162,8.24,0
115558,1,1,3.14,1,56,1523,15.59,0.00,0.00,2.56,1.0000,25.00,0,0,192,192,15.7,16.1,52,32.662,95.162,8.24,0
115662,1,1,3.14,1,56,1521,15.59,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,52,32.180,95.162,8.24,0
115766,1,1,3.14,1,56,1538,15.57,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,52,31.995,95.162,8.24,0
115870,1,1,3.53,1,56,1540,15.84,0.00,0.00,2.56,1.0000,25.50,0,0,192,192,15.7,16.1,52,32.211,95.162,8.24,0
115975,1,1,3.53,1,56,1552,15.57,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,52,32.160,95.162,8.24,0
116080,1,1,3.53,1,56,1562,15.58,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,52,31.944,95.162,8.63,0
116183,1,1,3.53,1,56,1579,15.12,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,52,31.944,95.162,8.24,0
116288,1,1,3.53,1,56,1576,15.10,0.00,0.00,2.56,1.0000,26.00,0,0,192,192,15.7,16.1,52,31.678,95.162,8.24,0
116393,1,1,3.53,1,56,1585,15.59,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,31.627,95.162,8.24,0
116497,1,1,3.92,1,56,1593,15.60,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,32.160,95.162,8.63,0
116600,1,1,3.92,1,56,1607,15.09,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,31.995,95.162,8.63,0
116705,1,1,3.92,1,56,1609,15.57,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,32.662,95.162,9.02,0
116808,1,1,3.92,1,56,1626,15.06,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,32.580,95.162,8.63,0
116912,1,1,3.92,1,56,1638,15.50,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,32.611,95.162,8.63,0
117017,1,1,3.92,1,56,1646,15.60,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,31.995,95.162,8.63,0
117120,1,1,3.92,1,56,1664,15.59,0.00,0.00,2.56,1.0000,26.50,0,0,192,192,15.7,16.1,52,31.944,95.162,8.63,0
117224,1,1,3.92,1,56,1676,15.58,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,52,31.627,95.162,8.63,0
117328,1,1,3.92,1,56,1678,15.59,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,52,31.227,95.162,8.63,0
117432,1,1,3.92,1,56,1690,15.57,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,52,31.227,95.162,8.63,0
117537,1,1,4.31,1,56,1684,15.59,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,52,31.893,95.162,9.02,0
117641,1,1,4.31,1,56,1687,15.12,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,52,32.611,95.162,9.41,0
117745,1,1,4.31,1,56,1698,15.57,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,53,32.262,95.162,9.41,0
117849,1,1,4.31,1,56,1707,15.35,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,53,32.262,95.162,9.41,0
117952,1,1,4.31,1,56,1721,15.35,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,53,32.262,95.162,9.41,0
118057,1,1,4.31,1,56,1730,15.08,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,53,31.944,95.162,9.41,0
118162,1,1,4.31,1,56,1740,15.60,0.00,0.00,2.56,1.0000,27.00,0,0,192,192,15.7,16.1,53,31.893,95.162,9.41,0
118266,1,1,4.31,1,56,1750,15.58,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,53,31.893,95.162,9.41,0
118369,1,1,4.31,1,56,1758,15.59,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,53,31.893,95.162,9.41,0
118474,1,1,4.31,1,56,1762,15.60,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,53,31.227,95.162,9.41,0
118579,1,1,4.31,1,56,1776,15.57,0.00,0.00,2.56,1.0000,27.50,0,0,192,192,15.7,16.1,53,31.309,95.162,9.41,0
118684,1,1,4.31,1,56,1788,15.59,0.00,0.00,2.56,1.0000,28.00,0,0,192,192,15.7,16.1,53,31.709,95.162,9.41,0
118789,1,1,6.67,1,56,1789,15.60,0.00,0.00,2.56,1.0000,28.00,0,0,192,192,15.7,16.1,53,32.631,95.162,9.80,0
118892,1,1,7.84,1,56,1789,15.33,0.00,0.00,2.82,1.0000,27.50,0,0,192,192,15.7,16.1,53,39.353,95.162,12.55,0
118997,1,1,7.84,1,56,1826,14.89,0.00,0.00,3.07,1.0000,26.50,0,0,192,192,15.7,16.1,53,44.067,95.162,12.94,0
119102,1,1,7.84,1,56,1896,15.12,0.00,0.00,3.33,1.0000,25.50,0,0,192,192,15.7,16.1,53,45.604,95.162,12.94,0
119205,1,1,7.84,1,56,1990,16.10,0.00,0.00,3.58,1.0000,24.50,0,0,192,192,15.7,16.1,53,44.918,95.162,12.94,0
119310,1,1,7.84,1,56,2059,18.12,0.00,0.00,3.33,1.0000,25.00,0,0,192,192,15.7,16.1,53,44.118,95.162,12.94,0
119414,1,1,7.84,1,56,2127,18.13,0.00,0.00,3.33,1.0000,26.00,0,0,192,192,15.7,16.1,53,43.114,95.162,12.94,0
119518,1,1,7.84,1,56,2198,16.58,0.00,0.00,3.33,1.0000,27.00,0,0,192,192,15.7,16.1,53,42.059,95.162,12.94,0
119622,1,1,7.84,1,56,2233,16.60,0.00,0.00,3.07,1.0000,29.00,0,0,192,192,15.7,16.1,53,41.106,95.162,12.94,0
119726,1,1,7.84,1,56,2279,16.09,0.00,0.00,3.07,1.0000,30.50,0,0,192,192,15.7,16.1,53,40.204,95.162,12.94,0
119829,1,1,7.45,1,56,2314,15.59,0.00,0.00,3.07,1.0000,31.50,0,0,192,192,15.7,16.1,53,39.568,95.162,12.94,0
119934,1,1,7.45,1,56,2342,15.59,0.00,0.00,3.07,1.0000,32.50,0,0,192,192,15.7,16.1,53,39.149,95.162,12.94,0
120037,1,1,7.45,1,56,2383,15.34,0.00,0.00,2.82,1.0000,33.50,0,0,192,192,15.7,16.1,53,38.564,95.162,12.55,0
120141,1,1,7.45,1,56,2399,14.60,0.00,0.00,2.82,1.0000,33.50,0,0,192,192,15.7,16.1,53,37.345,95.162,12.55,0
120246,1,1,7.45,1,56,2396,14.09,0.00,0.00,2.82,1.0000,34.00,0,0,192,192,15.7,16.1,53,37.396,95.162,12.55,0
120351,1,1,7.45,1,56,2405,14.09,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,37.027,95.162,12.55,0
120454,1,1,7.45,1,56,2410,14.12,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,37.345,95.162,12.55,0
120558,1,1,7.45,1,56,2419,14.09,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,36.709,95.162,12.55,0
120663,1,1,7.45,1,56,2445,14.11,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,36.392,95.162,12.55,0
120767,1,1,7.45,1,56,2436,14.11,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,36.709,95.162,12.55,0
120871,1,1,7.45,1,56,2441,14.09,0.00,0.00,2.82,1.0000,34.50,0,0,192,192,15.7,16.1,53,36.709,95.162,12.55,0
120976,1,1,7.45,1,56,2446,14.08,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,36.392,95.162,12.55,0
121080,1,1,7.45,1,56,2468,14.34,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,36.074,95.162,12.55,0
121183,1,1,7.45,1,56,2458,14.09,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,35.858,95.162,12.55,0
121288,1,1,7.84,1,56,2461,14.13,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,36.392,95.162,12.55,0
121392,1,1,7.84,1,56,2485,14.57,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,36.392,95.162,12.94,0
121497,1,1,8.24,1,56,2490,14.56,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,37.027,95.162,12.94,0
121601,1,1,8.24,1,56,2480,14.60,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,37.662,95.162,13.33,0
121706,1,1,8.63,1,56,2492,14.56,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,38.298,95.162,13.73,0
121809,1,1,9.02,1,56,2526,14.58,0.00,0.00,2.82,1.0000,35.00,0,0,192,192,15.7,16.1,53,39.619,95.162,14.12,0
121913,1,1,9.02,1,56,2531,15.12,0.00,0.00,3.07,1.0000,35.00,0,0,192,192,15.7,16.1,53,39.619,95.162,14.12,0
122017,1,1,9.02,1,56,2582,15.10,0.00,0.00,3.07,1.0000,35.00,0,0,192,192,15.7,16.1,53,39.568,95.162,14.12,0
122122,1,1,9.02,1,56,2586,15.37,0.00,0.00,3.07,1.0000,35.00,0,0,192,192,15.7,16.1,53,39.251,95.162,14.12,0
122225,1,1,9.02,1,56,2631,15.13,0.00,0.00,3.07,1.0000,35.50,0,0,192,192,15.7,16.1,53,38.451,95.162,14.12,0
122329,1,1,9.02,1,56,2632,15.09,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,53,38.615,95.162,14.12,0
122434,1,1,9.02,1,56,2675,14.60,0.00,0.00,2.82,1.0000,35.50,0,0,192,192,15.7,16.1,53,37.980,95.162,14.12,0
122538,1,1,9.02,1,56,2671,14.57,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,53,37.929,95.162,14.12,0
122642,1,1,9.02,1,56,2690,14.13,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,53,37.611,95.162,14.12,0
122746,1,1,9.02,1,56,2726,14.59,0.00,0.00,2.82,1.0000,36.00,0,0,192,192,15.7,16.1,53,37.027,95.162,14.12,0
122849,1,1,9.02,1,57,2740,14.10,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,53,36.760,95.162,14.12,0
122954,1,1,9.02,1,57,2728,14.59,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,53,36.976,95.162,14.12,0
123058,1,1,9.02,1,57,2741,14.58,0.00,0.00,2.82,1.0000,36.50,0,0,192,192,15.7,16.1,53,36.074,95.162,14.12,0
123162,1,1,9.02,1,57,2774,14.32,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.074,95.162,14.12,0
123265,1,1,9.02,1,57,2784,14.35,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.607,95.162,14.12,0
123370,1,1,9.02,1,57,2764,14.57,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,35.274,95.162,14.12,0
123475,1,1,9.02,1,57,2772,15.10,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.341,95.162,14.12,0
123580,1,1,9.02,1,57,2780,15.13,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.392,95.162,14.51,0
123685,1,1,9.02,1,57,2793,15.09,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.709,95.162,14.51,0
123789,1,1,9.02,1,57,2804,15.11,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.341,95.162,14.51,0
123893,1,1,9.02,1,57,2839,15.58,0.00,0.00,2.56,1.0000,37.00,0,0,192,192,15.7,16.1,53,36.709,95.162,14.51,0
123996,1,1,9.02,1,57,2851,15.56,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,36.074,95.162,14.51,0
124101,1,1,9.02,1,57,2862,15.59,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.223,95.162,14.12,0
124205,1,1,9.02,1,57,2868,15.60,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.921,95.162,14.51,0
124309,1,1,9.02,1,57,2874,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.972,95.162,14.12,0
124413,1,1,9.02,1,57,2852,16.27,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.756,95.162,14.51,0
124517,1,1,9.02,1,57,2859,15.63,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.223,95.162,14.12,0
124621,1,1,9.02,1,57,2863,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.172,95.162,14.51,0
124724,1,1,9.02,1,57,2868,15.60,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,34.905,95.162,14.51,0
124828,1,1,9.02,1,57,2873,15.59,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.121,95.162,14.51,0
124933,1,1,9.02,1,57,2877,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.172,95.162,14.51,0
125037,1,1,9.02,1,57,2878,15.60,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.172,95.162,14.51,0
125140,1,1,9.02,1,57,2882,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.172,95.162,14.51,0
125244,1,1,9.02,1,57,2884,16.09,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.121,95.162,14.51,0
125349,1,1,9.02,1,57,2886,16.37,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.172,95.162,14.51,0
125452,1,1,9.02,1,57,2890,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,35.121,95.162,14.51,0
125557,1,1,9.02,1,57,2918,16.59,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,34.537,95.162,14.12,0
125661,1,1,9.02,1,57,2922,15.59,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,34.803,95.162,14.51,0
125765,1,1,9.02,1,57,2924,15.57,0.00,0.00,2.56,1.0000,37.50,0,0,192,192,15.7,16.1,53,34.537,95.162,14.51,0
125869,1,1,9.02,1,57,2924,15.59,0.00,0.00,2.56,1.0000,38.00,0,0,192,192,15.7,16.1,53,34.537,95.162,14.51,0
125973,1,1,9.41,1,57,2926,15.58,0.00,0.00,2.56,1.0000,38.00,0,0,192,192,15.7,16.1,53,34.803,95.162,14.51,0
126076,1,1,10.20,1,57,2928,16.58,0.00,0.00,2.56,1.0000,38.00,0,0,192,192,15.7,16.1,53,34.956,95.162,14.90,0
126181,1,1,10.98,1,57,2931,16.11,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,39.200,95.162,16.08,0
126285,1,1,10.98,1,57,2930,16.10,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,39.619,95.162,16.08,0
126388,1,1,10.98,1,57,2962,16.10,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,40.255,95.162,16.08,0
126493,1,1,10.98,1,57,2996,16.58,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,39.619,95.162,16.08,0
126597,1,1,10.98,1,57,3028,16.56,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,39.251,95.162,16.08,0
126700,1,1,10.98,1,57,3088,16.84,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,39.415,95.162,16.08,0
126805,1,1,10.98,1,57,3091,16.12,0.00,0.00,2.82,1.0000,37.00,0,0,192,192,15.7,16.1,53,38.349,95.162,16.08,0
126910,1,1,10.98,1,57,3113,15.57,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,38.298,95.162,16.08,0
127013,1,1,10.59,1,57,3138,15.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,37.611,95.162,16.08,0
127118,1,1,10.98,1,57,3154,15.59,0.00,0.00,2.82,1.0000,37.50,0,0,192,192,15.7,16.1,53,37.396,95.162,16.08,0
127222,1,3,10.98,3,57,3173,15.59,0.00,0.00,2.82,1.0000,37.50,0,0,896,192,15.7,16.1,53,36.800,95.162,16.08,0
127326,3,3,10.98,3,57,3193,16.09,0.00,0.00,3.07,1.0000,39.00,0,0,1504,1376,71.0,100.0,53,41.843,95.162,16.08,0
127430,3,3,10.98,3,57,3206,14.84,0.00,0.00,3.33,1.0000,38.00,0,0,1376,1440,100.0,100.0,53,44.016,95.162,16.08,0
127534,3,3,10.59,3,57,3247,15.11,0.00,0.00,3.33,1.0000,36.50,0,0,1088,1152,71.0,71.0,53,44.651,95.162,16.08,0
127639,3,3,10.98,3,57,3230,14.11,0.00,0.00,3.33,1.0000,36.00,0,0,992,1056,64.7,68.2,53,44.334,95.162,16.08,0
127743,3,3,10.98,3,57,3248,13.56,0.00,0.00,3.33,1.0000,44.00,0,0,992,992,64.7,65.1,53,44.334,95.162,16.08,0
127846,3,3,10.59,3,57,3290,13.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.016,95.162,16.08,0
127951,3,3,10.98,3,57,3270,13.11,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.067,95.162,16.08,0
128055,3,3,10.98,3,57,3274,13.34,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.283,95.162,16.08,0
128158,3,3,10.59,3,57,3310,12.84,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.067,95.162,16.08,0
128263,3,3,10.98,3,57,3282,12.56,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.498,95.162,16.08,0
128368,3,3,10.98,3,57,3287,12.58,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.483,95.162,16.08,0
128472,3,3,10.98,3,58,3291,12.58,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.698,95.162,16.08,0
128577,3,3,10.98,3,58,3325,12.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.180,95.162,16.08,0
128681,3,3,10.59,3,58,3289,12.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.698,95.162,16.08,0
128785,3,3,10.98,3,58,3294,12.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.232,95.162,16.08,0
128890,3,3,10.98,3,58,3298,12.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.432,95.162,16.08,0
128993,3,3,10.98,3,58,3332,12.58,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.483,95.162,16.08,0
129097,3,3,10.98,3,58,3306,12.56,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.647,95.162,16.08,0
129200,3,3,10.59,3,58,3313,12.57,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.647,95.162,16.08,0
129306,3,3,10.98,3,58,3313,12.58,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.381,95.162,16.08,0
129411,3,3,10.98,3,58,3344,12.56,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.596,95.162,16.08,0
129515,3,3,10.98,3,58,3312,11.88,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.063,95.162,16.08,0
129619,3,3,10.59,3,58,3310,12.32,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,43.432,95.162,16.08,0
129723,3,3,11.76,3,58,3315,12.10,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,44.180,95.162,16.08,0
129828,3,3,11.76,3,58,3343,12.56,0.00,0.00,3.33,1.0000,41.50,0,0,992,992,64.7,65.1,53,45.287,95.162,16.86,0
129933,3,3,11.76,3,58,3356,12.56,0.00,0.00,3.58,1.0000,41.00,0,0,992,992,64.7,65.1,53,45.973,95.162,16.86,0
130036,3,3,11.76,3,58,3340,12.57,0.00,0.00,3.58,1.0000,41.00,0,0,992,992,64.7,65.1,53,46.189,95.162,16.86,0
130141,3,3,11.76,3,58,3352,12.69,0.00,0.00,3.58,1.0000,41.00,0,0,992,960,64.7,65.1,53,45.922,95.162,16.86,0
130245,3,3,11.76,3,58,3363,12.55,0.00,0.00,3.58,1.0000,41.00,0,0,992,992,64.7,65.1,53,45.122,95.162,16.86,0
130349,3,3,9.41,3,58,3373,12.57,0.00,0.00,3.58,1.0000,41.00,0,0,992,992,64.7,65.1,54,44.816,95.162,16.86,0
