Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
144713,14.40,7,1,41,0.67,1364,14.57,30080,5.59,1.01,0.6360,2.82,2.2088,33.33,15.00,22,15.08,8.63,0.0000
144817,14.40,7,1,41,0.67,1367,14.60,30080,5.58,1.01,0.6408,2.82,2.2070,33.33,15.00,22,15.13,8.63,0.0000
144922,14.40,7,1,41,0.67,1365,14.58,29760,5.58,1.01,0.6382,2.82,2.2070,33.33,15.00,22,15.10,8.63,0.0000
145026,14.48,7,1,41,0.67,1359,14.57,30144,5.57,1.01,0.6502,2.82,2.2048,33.33,15.00,22,15.02,8.63,0.0000
145131,14.40,7,1,41,0.67,1364,14.55,30016,5.57,1.01,0.6430,2.82,2.2018,33.33,15.00,22,15.10,8.63,0.0000
145234,14.48,7,1,41,0.66,1345,14.82,29952,5.58,1.01,0.6360,2.82,2.1997,33.33,15.00,22,14.82,8.63,0.0000
145339,14.40,7,1,41,0.66,1348,14.58,30144,5.60,1.01,0.6478,2.82,2.2023,33.33,15.00,22,15.01,8.63,0.0000
145444,14.48,7,1,41,0.67,1356,14.53,29952,5.60,1.01,0.6360,2.82,2.2075,33.33,15.00,22,15.27,8.63,0.0000
145547,14.40,7,1,41,0.67,1349,14.56,29888,5.60,1.01,0.6525,2.82,2.2110,33.33,15.00,22,15.07,8.63,0.0000
145651,14.48,7,1,41,0.67,1357,14.58,30144,5.60,1.01,0.6335,2.82,2.2132,33.33,15.00,22,15.03,8.63,0.0000
145756,14.40,7,1,41,0.67,1351,14.59,29952,5.61,1.01,0.6382,2.82,2.2138,33.33,15.00,22,15.14,8.63,0.0000
145859,14.40,7,1,41,0.67,1356,14.56,29952,5.60,1.01,0.6360,2.82,2.2150,33.33,15.00,22,15.13,8.63,0.0000
145963,14.40,7,1,41,0.67,1357,14.58,30144,5.62,1.01,0.6430,2.82,2.2150,33.33,15.00,22,15.29,8.63,0.0000
146067,14.40,7,1,41,0.67,1350,14.59,29952,5.61,1.01,0.6360,2.82,2.2145,33.33,15.00,22,15.05,8.63,0.0000
146171,14.40,7,1,41,0.67,1343,14.56,29952,5.60,1.01,0.6408,2.82,2.2163,33.33,15.00,22,15.10,8.63,0.0000
146275,14.40,7,1,41,0.67,1355,14.56,30080,5.64,1.01,0.6382,2.82,2.2285,33.33,18.50,22,15.41,9.02,0.0000
146379,14.32,7,1,41,0.68,1367,14.40,28416,5.77,1.04,0.6598,3.07,2.3243,33.33,18.00,22,16.04,9.02,0.0287
146484,14.40,7,1,41,0.69,1386,14.58,28352,5.88,1.05,0.6335,3.07,2.3525,33.33,18.00,22,16.48,9.41,0.0316
146587,14.48,7,1,41,0.70,1412,14.53,30144,5.90,1.05,0.6430,3.07,2.4045,33.33,18.00,22,17.03,9.41,0.0333
146690,14.40,7,1,41,0.71,1429,14.59,29952,5.95,1.05,0.6430,3.07,2.4377,33.33,18.00,22,17.45,9.41,0.0327
146795,14.40,7,1,41,0.72,1461,14.57,30016,6.00,1.05,0.6288,3.07,2.4897,33.33,18.00,22,18.13,9.80,0.0406
146899,14.40,7,1,41,0.73,1486,15.12,30080,6.10,1.06,0.6288,3.07,2.5675,33.33,17.50,22,19.04,10.20,0.0497
147002,14.48,7,1,41,0.75,1522,15.61,33728,6.20,1.07,0.6430,3.33,2.6370,33.33,17.50,22,20.00,10.59,0.0478
147107,14.48,7,1,41,0.77,1568,15.10,36480,6.26,1.07,0.6408,3.33,2.6960,33.33,17.50,22,21.14,10.98,0.0574
147210,14.48,7,1,41,0.79,1596,15.59,33600,6.46,1.09,0.6360,3.33,2.8335,33.33,16.50,22,22.80,11.76,0.0885
147315,14.32,7,1,41,0.83,1660,15.60,36352,7.01,1.13,0.6382,3.58,3.1248,33.33,15.50,22,25.73,13.73,0.1132
147418,14.40,7,1,41,0.89,1736,15.57,36544,7.55,1.16,0.6382,3.84,3.4207,33.33,15.00,22,28.48,14.51,0.0916
147523,14.40,7,1,41,0.92,1832,15.71,36736,7.72,1.14,0.6335,4.10,3.4185,33.33,15.00,22,29.06,14.51,0.0365
147627,14.40,7,1,41,0.90,1913,16.37,39680,6.94,0.96,0.6573,3.58,2.5918,33.33,15.00,22,22.09,9.02,-0.1552
147731,14.16,7,1,41,0.78,1885,16.80,43008,5.54,0.84,0.6382,2.82,2.0485,33.33,15.00,22,20.38,8.24,-0.1740
147836,14.32,7,1,41,0.68,1843,16.12,40192,4.82,0.86,0.6360,2.56,1.8455,33.33,15.00,22,15.75,8.24,-0.1396
147940,14.40,7,1,41,0.60,1772,15.60,36800,4.47,0.91,0.6360,2.30,1.7508,33.33,15.00,22,14.80,8.63,-0.0848
148044,14.40,7,1,41,0.55,1702,14.10,27072,4.43,0.94,0.6430,2.30,1.6913,33.33,15.00,22,14.08,8.24,-0.0612
148149,14.40,7,1,41,0.53,1632,13.60,23552,4.33,0.97,0.6430,2.30,1.6700,33.33,15.00,22,13.59,8.24,-0.0327
148253,14.48,7,1,41,0.52,1570,13.13,20288,4.37,1.01,0.6408,2.30,1.6987,33.33,15.00,22,13.31,8.24,-0.0028
148356,14.40,7,1,41,0.51,1518,13.10,20480,4.40,1.01,0.6360,2.30,1.6883,33.33,15.00,22,15.29,8.24,-0.0019
148461,14.48,7,1,41,0.51,1446,12.87,20288,4.46,1.01,0.6382,2.30,1.6898,33.33,15.00,22,12.54,8.24,-0.0011
148565,14.40,7,1,41,0.51,1392,13.38,18688,4.59,1.01,0.6573,2.30,1.7107,33.33,15.00,22,12.31,8.24,0.0000
148669,14.40,7,1,41,0.52,1343,13.57,23296,4.74,1.06,0.6430,2.30,1.8285,33.33,15.00,22,12.49,8.24,0.0536
148773,14.32,7,1,41,0.54,1309,13.58,23616,4.92,1.07,0.6573,2.56,1.9095,33.33,15.00,22,12.65,8.24,0.0641
148876,14.40,7,1,41,0.56,1294,13.56,23360,5.07,1.08,0.6382,2.56,1.9740,33.33,15.00,22,12.82,8.24,0.0699
148981,14.40,7,1,41,0.57,1278,13.58,23296,5.19,1.08,0.6382,2.56,2.0300,33.33,15.00,22,12.95,8.24,0.0681
149084,14.32,7,1,41,0.59,1264,13.58,23488,5.30,1.08,0.6360,2.82,2.0648,33.33,15.00,22,13.17,8.24,0.0645
149188,14.40,7,1,41,0.60,1257,14.10,23360,5.43,1.08,0.6360,2.82,2.1265,33.33,15.00,22,13.21,8.24,0.0694
149293,14.48,7,1,41,0.61,1264,14.33,26880,5.51,1.08,0.6360,2.82,2.1900,33.33,15.00,22,13.70,8.24,0.0705
149396,14.40,7,1,41,0.63,1264,14.37,28800,5.59,1.08,0.6382,2.82,2.2180,33.33,15.00,22,13.84,8.24,0.0650
149500,14.48,7,1,41,0.64,1274,14.10,26944,5.66,1.07,0.6382,2.82,2.2465,33.33,15.00,22,14.27,8.24,0.0647
149604,14.40,7,1,41,0.65,1284,14.10,26944,5.69,1.07,0.6265,2.82,2.2795,33.33,15.00,22,14.40,8.24,0.0552
149708,14.40,7,1,41,0.66,1290,14.54,30016,5.74,1.07,0.6455,2.82,2.3180,33.33,15.00,22,14.76,8.63,0.0601
149813,14.48,7,1,41,0.67,1298,14.63,29824,5.78,1.07,0.6430,3.07,2.3535,33.33,15.00,22,15.02,8.63,0.0563
149916,14.48,7,1,41,0.68,1313,14.54,30144,5.83,1.06,0.6335,3.07,2.3670,33.33,15.00,22,15.24,8.63,0.0298
150019,14.32,7,1,41,0.69,1320,15.13,33728,5.89,1.09,0.6430,3.07,2.5375,33.33,17.00,22,17.13,10.20,0.1246
150124,14.32,7,1,42,0.75,1378,15.13,33472,7.40,1.26,0.6335,3.58,3.2328,33.33,15.50,22,20.93,14.51,0.2705
150227,14.32,7,1,42,0.86,1488,14.57,29952,8.34,1.26,0.6360,4.10,3.6187,33.33,13.50,22,25.91,13.33,0.1673
150332,14.40,7,1,42,0.90,1567,14.87,30016,7.14,1.11,0.6382,3.84,3.1240,33.33,15.00,22,22.07,8.24,0.0093
150435,14.32,7,1,42,0.85,1605,16.44,33472,6.13,0.97,0.6335,3.33,2.6345,33.33,15.00,22,19.47,8.24,-0.0674
150540,14.48,7,1,42,0.79,1601,16.55,43200,5.53,0.93,0.6312,3.07,2.3780,33.33,15.00,22,17.61,8.24,-0.0809
150643,14.40,7,1,42,0.75,1588,15.35,41600,5.46,0.97,0.6312,3.07,2.3025,33.33,15.00,22,17.80,9.80,-0.0601
150748,14.40,7,1,42,0.71,1548,14.62,34944,5.20,0.94,0.6430,2.82,2.1282,33.33,15.00,22,15.83,8.24,-0.0723
150851,14.40,7,1,42,0.67,1506,14.11,30144,5.01,0.95,0.6408,2.82,2.0490,33.33,15.00,22,14.96,8.24,-0.0568
150955,14.32,7,1,42,0.64,1464,13.59,27072,4.93,0.96,0.6408,2.56,1.9903,33.33,15.00,22,14.11,7.84,-0.0489
151060,14.48,7,1,42,0.62,1414,13.56,23424,4.89,0.97,0.6360,2.56,1.9405,33.33,15.00,22,13.49,7.84,-0.0381
151164,14.40,7,1,42,0.60,1375,13.58,23552,4.89,0.98,0.6382,2.56,1.9320,33.33,15.00,22,13.32,8.24,-0.0212
151268,14.40,7,1,42,0.59,1335,13.57,23360,4.96,1.01,0.6360,2.56,1.9485,33.33,15.00,22,12.97,7.84,-0.0033
151372,14.40,7,1,42,0.59,1298,13.15,22912,5.06,1.01,0.6382,2.56,1.9540,33.33,15.00,22,12.92,8.24,-0.0016
151476,14.48,7,1,42,0.60,1273,13.59,22848,5.19,1.01,0.6360,2.56,1.9750,33.33,15.00,22,13.02,8.24,0.0000
151580,14.48,7,1,42,0.60,1266,13.12,20672,5.32,1.04,0.6360,2.56,2.0555,33.33,15.00,22,13.19,8.24,0.0266
151685,14.40,7,1,42,0.61,1261,13.56,23424,5.47,1.06,0.6408,2.82,2.1515,33.33,15.00,22,13.67,8.24,0.0566
151789,14.48,7,1,42,0.63,1258,13.58,23744,5.66,1.08,0.6478,2.82,2.2325,33.33,15.00,22,14.17,8.63,0.0696
151894,14.48,7,1,42,0.65,1276,13.56,23296,5.83,1.09,0.6360,2.82,2.3237,33.33,15.00,22,14.99,9.02,0.0742
151997,14.40,7,1,42,0.67,1298,14.09,26944,5.95,1.09,0.6598,3.07,2.3905,33.33,15.00,22,15.46,9.02,0.0678
152101,14.48,7,1,42,0.69,1326,14.12,27008,5.97,1.07,0.6382,3.07,2.4265,33.33,17.50,22,16.03,9.02,0.0628
152206,14.40,7,1,42,0.70,1351,14.39,26624,6.02,1.07,0.6382,3.07,2.4548,33.33,17.00,22,16.40,9.02,0.0534
152309,14.48,7,1,42,0.71,1376,14.98,30080,6.00,1.06,0.6382,3.07,2.4150,33.33,17.00,22,16.63,9.02,0.0250
152414,14.40,7,1,42,0.72,1404,15.13,33600,5.97,1.04,0.6408,3.07,2.4305,33.33,17.50,22,16.91,9.02,0.0235
152517,14.48,7,1,42,0.72,1424,15.13,33728,5.91,1.04,0.6335,3.07,2.4295,33.33,17.50,22,17.06,9.02,0.0208
152622,14.48,7,1,42,0.72,1453,15.07,33280,5.85,1.03,0.6288,3.07,2.4188,33.33,18.00,22,17.33,9.02,0.0179
152725,14.24,7,1,42,0.71,1462,14.88,33664,5.76,1.03,0.6550,3.07,2.3912,33.33,18.00,22,16.98,9.02,0.0139
152829,14.40,7,1,42,0.71,1474,14.97,31872,5.69,1.03,0.6455,3.07,2.3565,33.33,18.50,22,16.98,9.02,0.0104
152933,14.48,7,1,42,0.70,1482,14.56,33344,5.66,1.02,0.6455,3.07,2.3367,33.33,18.50,22,17.11,9.41,0.0079
153037,14.48,7,1,42,0.70,1496,14.53,30144,5.67,1.02,0.6382,3.07,2.3313,33.33,19.00,22,17.31,9.41,0.0066
153141,14.32,7,1,42,0.70,1513,14.59,30080,5.67,1.02,0.6408,3.07,2.3245,33.33,19.00,22,17.58,9.41,0.0054
153245,14.40,7,1,42,0.70,1515,14.10,29760,5.64,1.02,0.6360,3.07,2.3153,33.33,19.50,22,17.43,9.41,0.0043
153349,14.48,7,1,42,0.69,1524,14.12,26944,5.60,1.02,0.6335,3.07,2.3058,33.33,19.50,22,17.40,9.41,0.0031
153452,14.40,7,1,42,0.69,1534,14.12,27072,5.57,1.02,0.6360,2.82,2.2942,33.33,19.50,22,17.54,9.41,0.0022
153557,14.48,7,1,42,0.70,1542,14.35,27072,5.69,1.04,0.6360,3.07,2.4355,33.33,19.50,22,19.25,10.59,0.0786
153660,14.40,7,1,42,0.75,1580,14.37,28544,6.68,1.20,0.6312,3.33,3.1113,33.33,17.00,22,24.28,14.51,0.2599
153765,14.40,7,1,42,0.93,1694,14.11,27008,2.60,1.57,0.6335,4.86,5.7523,66.67,12.50,22,46.24,25.88,0.5034
153868,14.40,7,1,42,1.26,1971,14.56,30080,13.64,1.54,0.6360,6.91,6.3973,66.67,10.50,22,51.76,52.94,0.2304
153973,14.40,7,1,42,1.40,2258,16.24,39936,13.69,1.42,0.6382,7.17,6.5873,66.67,9.50,22,56.37,55.29,0.1398
154076,14.24,7,1,42,1.47,2505,16.38,41664,13.39,1.27,0.6335,7.17,5.2340,66.67,10.00,22,54.23,40.00,-0.2241
154181,14.40,7,1,42,1.20,2544,15.84,40128,8.09,0.67,0.6335,3.58,0.0000,33.33,15.00,22,30.07,9.41,-0.5415
154284,14.40,7,1,42,0.84,2511,13.81,36736,5.44,0.57,0.6312,0.77,0.0000,33.33,15.00,22,18.32,8.24,-0.3665
154390,14.40,7,1,42,0.60,2409,13.12,23360,4.24,0.76,0.6335,0.51,0.0000,33.33,15.00,22,14.42,8.24,-0.2330
154494,14.32,7,1,42,0.48,2305,13.57,20480,4.20,0.89,0.6335,0.51,0.0000,33.33,15.00,22,17.65,10.98,-0.1104
154598,14.40,7,1,42,0.43,2168,14.07,23680,3.95,0.92,0.6335,0.51,0.0000,33.33,15.00,22,13.12,8.63,-0.0733
154702,14.40,7,1,42,0.40,2032,15.10,26624,3.79,0.96,0.6335,0.77,0.0000,33.33,15.00,22,12.56,8.24,0.0000
154806,14.40,7,1,42,0.39,1892,16.52,33408,3.95,1.01,0.6360,2.05,1.2983,33.33,15.00,22,12.56,8.24,0.0000
154910,14.40,7,1,42,0.40,1829,18.92,41664,3.95,1.01,0.6312,2.05,1.3153,33.33,15.00,22,12.60,8.24,0.0000
155014,14.40,7,1,42,0.40,1761,0.00,59008,3.98,1.01,0.6573,2.05,1.3473,33.33,15.00,22,12.57,8.24,0.0407
155118,14.16,7,1,42,0.41,1705,0.00,59904,4.00,1.01,0.6360,2.05,1.3693,33.33,15.00,22,12.16,8.24,0.0051
155224,14.40,7,1,42,0.42,1633,18.59,58240,4.00,1.02,0.6408,2.05,1.4555,33.33,15.00,22,12.09,7.84,0.0442
155328,14.40,7,1,42,0.43,1570,16.59,45376,4.06,1.06,0.6408,2.05,1.5223,33.33,15.00,22,12.27,8.24,0.0617
155434,14.32,7,1,42,0.45,1526,16.11,40256,4.21,1.07,0.6455,2.30,1.5877,33.33,15.00,22,12.41,8.24,0.0710
155537,14.40,7,1,42,0.46,1461,15.61,36608,4.35,1.09,0.6550,2.30,1.6618,33.33,15.00,22,12.31,8.24,0.0789
155641,14.48,7,1,42,0.48,1427,15.58,36544,4.49,1.09,0.6430,2.30,1.7410,33.33,15.00,22,12.51,8.24,0.0867
155746,14.40,7,1,42,0.50,1388,15.58,36672,4.67,1.10,0.6360,2.30,1.8188,33.33,15.00,22,12.64,8.24,0.0967
155849,14.32,7,1,42,0.52,1366,15.61,36800,4.82,1.11,0.6573,2.56,1.9090,33.33,15.00,22,13.05,8.24,0.1005
155953,14.32,7,1,42,0.54,1344,15.57,36544,4.96,1.11,0.6382,2.56,1.9828,33.33,15.00,22,13.21,8.24,0.1005
156058,14.40,7,1,42,0.56,1330,15.82,36736,5.08,1.11,0.6550,2.56,2.0375,33.33,15.00,22,13.32,8.24,0.0904
156161,14.32,7,1,42,0.57,1326,15.59,36672,5.15,1.09,0.6382,2.56,2.0617,33.33,15.00,22,13.42,7.84,0.0774
156266,14.32,7,1,42,0.59,1310,15.57,36480,5.20,1.08,0.6573,2.82,2.0827,33.33,15.00,22,13.36,7.84,0.0692
156369,14.48,7,1,42,0.60,1303,15.59,36672,5.26,1.07,0.6382,2.82,2.0475,33.33,15.00,22,13.27,7.84,0.0603
156472,14.40,7,1,42,0.60,1299,15.61,36608,5.31,1.07,0.6382,2.82,2.1220,33.33,15.00,22,13.48,7.84,0.0361
156577,14.24,7,1,42,0.61,1298,15.57,36544,5.36,1.05,0.6430,2.82,2.0820,33.33,15.00,22,13.48,7.84,0.0350
156681,14.40,7,1,42,0.62,1290,15.12,36608,5.40,1.05,0.6360,2.82,2.1735,33.33,15.00,22,13.78,8.24,0.0605
156785,14.40,7,1,42,0.63,1288,15.14,33536,5.47,1.05,0.6382,2.82,2.1930,33.33,15.00,22,13.89,8.24,0.0571
156889,14.40,7,1,42,0.63,1285,15.66,33408,5.51,1.07,0.6525,2.82,2.2208,33.33,15.00,22,13.99,8.24,0.0542
156993,14.40,7,1,42,0.64,1296,15.33,36416,5.57,1.07,0.6408,2.82,2.2437,33.33,15.00,22,14.28,8.24,0.0533
157097,14.40,7,1,42,0.65,1303,15.61,35136,5.64,1.04,0.6455,2.82,2.2182,33.33,15.00,22,14.52,8.24,0.0527
157200,14.40,7,1,42,0.66,1292,15.12,34432,5.64,1.04,0.6430,2.82,2.2370,33.33,15.00,22,14.37,8.24,0.0299
157305,14.40,7,1,42,0.66,1308,15.61,36416,5.66,1.04,0.6382,2.82,2.2523,33.33,15.00,22,14.60,8.24,0.0284
157408,14.32,7,1,42,0.67,1322,15.60,36800,5.69,1.04,0.6573,2.82,2.2668,33.33,15.00,22,14.94,8.24,0.0273
157513,14.40,7,1,42,0.67,1330,15.20,33472,5.72,1.04,0.6408,2.82,2.2782,33.33,15.00,22,15.05,8.63,0.0257
157616,14.40,7,1,42,0.67,1338,15.12,33600,5.69,1.04,0.6382,2.82,2.2862,33.33,15.00,22,15.32,8.63,0.0240
157721,14.40,7,1,42,0.68,1354,15.60,36416,5.72,1.04,0.6408,2.82,2.3020,33.33,18.00,22,15.70,9.02,0.0231
157824,14.32,7,1,42,0.68,1365,15.57,36544,5.81,1.06,0.6430,3.07,2.3718,33.33,18.00,22,16.01,9.02,0.0419
157929,14.32,7,1,42,0.69,1388,15.42,36736,5.85,1.06,0.6360,3.07,2.4028,33.33,18.00,22,16.51,9.02,0.0227
158032,14.40,7,1,42,0.70,1418,15.37,33536,5.85,1.04,0.6382,3.07,2.3712,33.33,18.00,22,16.80,9.02,0.0214
158136,14.40,7,1,42,0.70,1432,15.42,35136,5.82,1.03,0.6573,3.07,2.3770,33.33,18.00,22,17.02,9.02,0.0198
158241,14.40,7,1,42,0.70,1456,14.64,33600,5.75,1.03,0.6335,3.07,2.3723,33.33,18.50,22,17.05,9.02,0.0170
158345,14.40,7,1,42,0.70,1468,15.13,30080,5.70,1.03,0.6382,3.07,2.3675,33.33,18.50,22,16.91,9.02,0.0138
158449,14.48,7,1,42,0.70,1480,15.20,33280,5.64,1.03,0.6430,3.07,2.3262,33.33,19.00,22,16.91,9.02,0.0109
158553,14.32,7,1,42,0.69,1491,15.13,33600,5.58,1.02,0.6573,3.07,2.3047,33.33,19.00,22,16.91,9.02,0.0081
158656,14.40,7,1,42,0.69,1500,15.12,33472,5.52,1.02,0.6550,3.07,2.2757,33.33,19.50,22,16.86,9.02,0.0051
158761,14.40,7,1,42,0.68,1509,14.58,33536,5.46,1.02,0.6455,2.82,2.2465,33.33,20.00,22,16.83,9.02,0.0027
158864,14.40,7,1,42,0.67,1506,14.60,30144,5.43,1.01,0.6620,2.82,2.2220,33.33,20.00,22,16.61,9.02,0.0000
158969,14.48,7,1,42,0.67,1508,14.59,29696,5.39,1.01,0.6455,2.82,2.2025,33.33,20.50,22,16.65,9.02,0.0000
159072,14.40,7,1,42,0.66,1508,14.33,29696,5.37,1.01,0.6620,2.82,2.1877,33.33,20.50,22,16.31,9.02,0.0000
159177,14.32,7,1,42,0.66,1506,13.88,26176,5.34,1.01,0.6360,2.82,2.1743,33.33,20.50,22,16.27,9.02,0.0000
159280,14.40,7,1,42,0.65,1513,14.11,26624,5.32,1.01,0.6408,2.82,2.1627,33.33,21.00,22,16.38,9.02,0.0000
159384,14.40,7,1,42,0.65,1512,14.10,27008,5.34,1.01,0.6335,2.82,2.1553,33.33,21.00,22,16.20,9.02,0.0000
159488,14.48,7,1,42,0.65,1502,14.08,26944,5.20,0.99,0.6382,2.82,2.0825,33.33,15.00,22,15.55,8.24,-0.0193
159592,14.40,7,1,42,0.63,1488,14.62,30144,5.08,0.99,0.6408,2.82,2.0377,33.33,15.00,22,14.88,8.24,-0.0249
159696,14.32,7,1,42,0.62,1456,14.57,30080,5.02,0.99,0.6502,2.56,1.9955,33.33,15.00,22,14.48,8.24,-0.0226
159800,14.40,7,1,42,0.61,1427,14.64,30016,4.99,0.99,0.6382,2.56,1.9748,33.33,15.00,22,14.11,8.24,-0.0179
159904,14.40,7,1,43,0.60,1394,14.08,26944,5.00,1.01,0.6382,2.56,1.9850,33.33,15.00,22,13.69,8.24,-0.0020
160008,14.32,7,1,43,0.60,1363,14.35,28416,5.05,1.01,0.6550,2.56,1.9763,33.33,15.00,22,13.45,8.24,-0.0015
160111,14.48,7,1,43,0.60,1348,14.07,28096,5.06,1.01,0.6360,2.56,1.9732,33.33,15.00,22,13.41,7.84,0.0000
160216,14.48,7,1,43,0.60,1324,14.10,26624,5.11,1.01,0.6598,2.56,1.9718,33.33,15.00,22,13.12,7.84,0.0000
160320,14.40,7,1,43,0.60,1312,14.11,27008,5.14,1.01,0.6408,2.56,1.9695,33.33,15.00,22,13.10,7.84,0.0000
160424,14.40,7,1,43,0.60,1295,14.18,27072,5.19,1.01,0.6408,2.56,1.9878,33.33,15.00,22,13.16,7.84,0.0000
160527,14.40,7,1,43,0.60,1280,14.09,26624,5.24,1.01,0.6408,2.56,1.9965,33.33,15.00,22,12.97,7.84,0.0000
160632,14.40,7,1,43,0.61,1265,14.07,27072,5.31,1.01,0.6335,2.56,2.0198,33.33,15.00,22,13.04,7.84,0.0035
160735,14.40,7,1,43,0.61,1260,14.18,26880,5.42,1.04,0.6382,2.82,2.1075,33.33,15.00,22,13.39,8.24,0.0324
160839,14.40,7,1,43,0.62,1261,14.10,26880,5.50,1.05,0.6382,2.82,2.1490,33.33,15.00,22,13.67,8.24,0.0404
160943,14.32,7,1,43,0.63,1276,14.11,26880,5.60,1.06,0.6360,2.82,2.2063,33.33,15.00,22,14.14,8.24,0.0442
161047,14.40,7,1,43,0.65,1284,14.07,27072,5.66,1.05,0.6382,2.82,2.2240,33.33,15.00,22,14.27,8.24,0.0351
161151,14.48,7,1,43,0.65,1289,14.55,29312,5.69,1.06,0.6573,2.82,2.2563,33.33,15.00,22,14.47,8.24,0.0151
161254,14.40,7,1,43,0.66,1300,14.33,28800,5.73,1.03,0.6312,2.82,2.2310,33.33,15.00,22,14.62,8.24,0.0156
161358,14.40,7,1,43,0.67,1316,15.13,31872,5.73,1.03,0.6430,2.82,2.2470,33.33,15.00,22,14.99,8.24,0.0157
161463,14.48,7,1,43,0.67,1322,15.12,33472,5.73,1.03,0.6430,2.82,2.2608,33.33,15.00,22,14.94,8.63,0.0154
161568,14.40,7,1,43,0.68,1330,15.01,33664,5.74,1.03,0.6550,2.82,2.2742,33.33,15.00,22,15.20,8.63,0.0148
161672,14.40,7,1,43,0.68,1335,15.13,33472,5.74,1.03,0.6312,2.82,2.2772,33.33,15.00,22,15.12,8.63,0.0138
161777,14.32,7,1,43,0.68,1348,15.10,33280,5.69,1.03,0.6455,2.82,2.2767,33.33,15.00,22,15.31,8.63,0.0126
161881,14.40,7,1,43,0.68,1352,15.12,33600,5.68,1.02,0.6360,2.82,2.2710,33.33,15.00,22,15.17,8.63,0.0109
161986,14.40,7,1,43,0.68,1360,15.12,33664,5.65,1.02,0.6598,2.82,2.2643,33.33,15.00,22,15.30,8.24,0.0095
162089,14.40,7,1,43,0.68,1357,15.10,33280,5.65,1.02,0.6360,2.82,2.2495,33.33,15.00,22,15.19,8.63,0.0076
162193,14.40,7,1,43,0.67,1356,14.83,33664,5.60,1.02,0.6382,2.82,2.2538,33.33,15.00,22,15.12,8.24,0.0060
162299,14.40,7,1,43,0.67,1366,14.64,31488,5.59,1.02,0.6382,2.82,2.2262,33.33,15.00,22,15.11,8.24,0.0045
162402,14.40,7,1,43,0.67,1358,14.57,30080,5.58,1.02,0.6620,2.82,2.2163,33.33,15.00,22,15.01,8.24,0.0034
162507,14.40,7,1,43,0.67,1360,14.58,30144,5.55,1.02,0.6408,2.82,2.2107,33.33,15.00,22,15.03,8.24,0.0027
162610,14.24,7,1,43,0.67,1363,14.64,30144,5.55,1.01,0.6455,2.82,2.1995,33.33,15.00,22,15.08,8.24,0.0000
162713,14.40,7,1,43,0.66,1356,14.58,29952,5.53,1.01,0.6360,2.82,2.2075,33.33,15.00,22,14.83,8.24,0.0000
162818,14.40,7,1,43,0.66,1347,14.12,30080,5.53,1.01,0.6573,2.82,2.1850,33.33,15.00,22,14.85,8.24,0.0000
162922,14.40,7,1,43,0.66,1346,14.64,28352,5.53,1.01,0.6288,2.82,2.1790,33.33,15.00,22,14.83,8.24,0.0000
163027,14.48,7,1,43,0.66,1337,14.57,30080,5.55,1.01,0.6598,2.82,2.1823,33.33,15.00,22,14.71,8.24,0.0000
163131,14.40,7,1,43,0.66,1339,14.08,27264,5.55,1.01,0.6360,2.82,2.1830,33.33,15.00,22,14.74,8.24,0.0000
163235,14.48,7,1,43,0.66,1342,14.09,26624,5.55,1.01,0.6430,2.82,2.1858,33.33,15.00,22,14.93,8.24,0.0000
163339,14.40,7,1,43,0.66,1333,14.33,29696,5.57,1.01,0.6408,2.82,2.1870,33.33,15.00,22,14.66,8.24,0.0000
163444,14.48,7,1,43,0.66,1327,13.86,25344,5.58,1.01,0.6408,2.82,2.1898,33.33,15.00,22,14.72,8.24,0.0000
163548,14.32,7,1,43,0.66,1332,14.58,29760,5.60,1.01,0.6382,2.82,2.1950,33.33,15.00,22,14.79,8.24,0.0000
163652,14.16,7,1,43,0.66,1331,14.57,30144,5.60,1.01,0.6408,2.82,2.1990,33.33,15.00,22,14.77,8.24,0.0000
163755,14.40,7,1,43,0.67,1336,14.64,30016,5.61,1.01,0.6382,2.82,2.2010,33.33,15.00,22,14.83,8.24,0.0000
163860,14.32,7,1,43,0.67,1338,14.57,30080,5.61,1.01,0.6360,2.82,2.2023,33.33,15.00,22,14.87,8.24,0.0000
163963,14.32,7,1,43,0.67,1334,14.57,30080,5.62,1.01,0.6382,2.82,2.2027,33.33,15.00,22,14.82,8.24,0.0000
164067,14.32,7,1,43,0.67,1332,14.64,29952,5.61,1.01,0.6455,2.82,2.2048,33.33,15.00,22,14.93,8.24,0.0000
164171,14.40,7,1,43,0.67,1339,14.56,30144,5.60,1.01,0.6408,2.82,2.2037,33.33,15.00,22,14.88,8.24,0.0000
