Time (msec),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
163305,10.98,1,72,2147,16.81,0.00,0.00,4.86,1.0000,24.50,63.712,18.04,38,7,1.05,1.18,34,0.0783
163409,10.98,1,72,2148,17.36,0.00,0.00,5.12,1.0000,25.50,65.300,18.43,38,7,1.12,1.16,34,0.0540
163513,10.98,1,72,2122,16.59,0.00,0.00,5.12,1.0000,24.50,66.253,18.43,39,7,1.17,1.16,34,0.0412
163618,10.98,1,72,2205,15.11,0.00,0.00,5.12,1.0000,24.00,65.618,18.43,39,7,1.20,1.15,34,0.0292
163722,10.59,1,72,2209,14.59,0.00,0.00,5.12,1.0000,23.50,66.253,18.43,39,7,1.21,1.14,34,0.0159
163827,10.59,1,72,2238,14.10,0.00,0.00,5.12,1.0000,23.50,65.300,18.43,40,7,1.22,1.14,34,0.0133
163930,10.20,1,72,2248,13.57,0.00,0.00,5.12,1.0000,23.50,64.665,17.65,40,7,1.22,1.14,34,0.0108
164035,7.06,1,72,2274,12.81,0.00,0.00,5.12,1.0000,23.50,62.441,16.86,40,7,1.21,1.12,34,0.0085
164138,6.67,1,72,2270,13.12,0.00,0.00,4.61,1.0000,24.50,55.135,14.12,41,7,1.18,1.06,34,-0.0399
164243,6.67,1,72,2366,13.12,0.00,0.00,4.35,1.0000,26.00,51.640,14.12,41,7,1.11,1.04,34,-0.0710
164347,6.67,1,72,2326,12.57,0.00,0.00,4.10,1.0000,26.50,49.416,14.12,41,7,1.04,1.02,34,-0.0637
164451,7.06,1,72,2331,12.35,0.00,0.00,3.84,1.0000,26.00,48.781,14.12,41,7,0.98,1.02,34,-0.0444
164555,7.06,1,72,2349,12.18,0.00,0.00,3.84,1.0000,26.50,48.463,14.51,42,7,0.95,1.03,34,-0.0269
164658,7.06,1,72,2362,12.09,0.00,0.00,3.84,1.0000,27.50,48.146,14.51,42,7,0.93,1.04,34,-0.0013
164763,7.06,1,72,2375,12.11,0.00,0.00,3.84,1.0000,28.00,48.146,14.51,42,7,0.92,1.04,34,-0.0008
164866,7.06,1,72,2406,12.50,0.00,0.00,3.84,1.0000,28.00,47.828,14.51,42,7,0.91,1.04,34,-0.0005
164971,7.06,1,72,2423,12.55,0.00,0.00,3.58,1.0000,28.50,47.510,14.51,43,7,0.90,1.03,34,-0.0004
165075,5.88,1,72,2484,12.53,0.00,0.00,3.58,1.0000,29.00,46.875,14.51,43,7,0.90,1.03,34,0.0000
165179,4.31,1,72,2416,13.15,0.00,0.00,3.58,1.0000,29.50,44.016,12.16,43,7,0.89,1.02,34,0.0000
165284,3.92,1,72,2421,13.08,0.00,0.00,3.07,1.0000,30.50,37.345,11.37,43,7,0.84,0.91,34,-0.0868
165388,2.75,1,72,2452,13.12,0.00,0.00,2.82,1.0000,33.00,33.215,10.59,44,7,0.74,0.91,34,-0.0962
165492,2.35,1,72,2453,13.12,0.00,0.00,2.56,1.0000,34.50,29.085,9.80,44,7,0.65,0.91,34,-0.1037
165597,1.96,1,72,2459,12.57,0.00,0.00,2.30,1.0000,35.00,26.544,9.41,44,7,0.56,0.91,34,-0.0952
165700,1.18,1,72,2466,12.58,0.00,0.00,0.77,1.0000,36.50,23.685,9.02,44,7,0.49,0.92,34,-0.0865
165805,0.78,1,72,2461,12.09,0.00,0.00,0.77,1.0000,37.00,21.461,8.63,44,7,0.43,0.93,34,-0.0768
165910,0.39,1,72,2548,12.12,0.00,0.00,0.77,1.0000,35.50,19.555,8.24,44,7,0.38,0.93,34,-0.0659
166014,0.00,1,72,2440,12.09,0.00,0.00,0.77,1.0000,34.50,18.284,7.84,44,7,0.34,0.95,34,-0.0571
166119,0.00,1,72,2432,12.33,0.00,0.00,0.77,1.0000,34.00,17.331,7.84,44,7,0.32,0.97,34,-0.0413
166222,0.00,1,72,2440,12.87,0.00,0.00,0.77,1.0000,32.00,16.378,7.45,44,7,0.30,0.97,34,-0.0405
166326,0.00,1,72,2463,14.08,0.00,0.00,0.77,1.0000,30.50,16.696,7.45,44,7,0.28,1.00,34,0.0000
166430,0.00,1,72,2448,14.98,0.00,0.00,0.77,1.0000,29.00,16.060,7.45,44,7,0.27,1.00,34,0.0000
166534,0.00,1,72,2386,17.50,0.00,0.00,0.77,1.0000,27.50,15.743,7.45,43,7,0.26,1.00,34,0.0000
166638,0.00,1,72,2442,0.00,0.00,0.00,0.77,1.0000,26.00,15.743,7.45,43,7,0.26,1.00,34,0.0000
166742,0.00,1,72,2419,0.00,0.00,0.00,0.77,1.0000,25.00,15.743,7.45,43,7,0.25,1.00,34,0.0000
166846,0.00,1,72,2422,0.00,0.00,0.00,0.77,1.0000,23.50,15.743,7.45,43,7,0.25,1.00,34,0.0000
166949,0.00,1,72,2425,0.00,0.00,0.00,0.77,1.0000,22.00,16.060,7.45,43,7,0.25,1.00,34,0.0000
167053,0.00,1,72,2422,0.00,0.00,0.00,0.77,1.0000,21.00,15.425,7.06,43,7,0.25,1.00,34,0.0000
167159,0.00,1,72,2392,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,43,7,0.25,1.00,34,0.0000
167263,0.00,1,72,2389,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,43,7,0.25,1.00,34,0.0000
167366,0.00,1,72,2376,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.06,42,7,0.25,1.00,34,0.0000
167471,0.00,1,72,2375,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,42,7,0.25,1.00,34,0.0000
167574,0.00,1,72,2316,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.06,42,7,0.25,1.00,34,0.0000
167681,0.00,1,72,2311,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,42,7,0.24,1.00,34,0.0000
167783,0.00,1,72,2305,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,42,7,0.25,1.00,34,0.0000
167888,0.00,1,72,2361,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.06,42,7,0.25,1.00,34,0.0000
167991,0.00,1,72,2340,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.06,42,7,0.25,1.00,34,0.0000
168095,0.00,1,72,2326,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,42,7,0.24,1.00,34,0.0000
168199,0.00,1,72,2330,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.06,41,7,0.24,1.00,34,0.0000
168303,0.00,1,72,2308,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,41,7,0.25,1.00,34,0.0000
168407,0.00,1,72,2354,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,41,7,0.25,1.00,34,0.0000
168511,0.00,1,72,2260,0.00,0.00,0.00,0.77,1.0000,20.00,16.378,7.06,40,7,0.25,1.00,34,0.0000
168615,0.00,1,72,2295,0.00,0.00,0.00,0.77,1.0000,20.00,16.378,7.06,40,7,0.26,1.00,34,0.0000
168719,0.00,1,72,2106,0.00,0.00,0.00,0.77,1.0000,20.00,16.378,7.06,39,7,0.26,1.00,34,0.0000
168823,0.00,1,72,1968,0.00,0.00,0.00,0.77,1.0000,20.00,18.919,7.84,39,7,0.26,1.00,34,0.0000
168927,0.00,1,72,1729,0.00,0.00,0.00,0.77,1.0000,20.00,22.096,8.24,39,7,0.27,1.09,34,0.0701
169031,0.00,1,72,1537,0.00,0.00,0.00,0.77,1.0000,20.00,24.320,7.06,38,7,0.31,1.09,34,0.0960
169135,0.00,1,72,1376,0.00,0.00,0.00,0.77,1.0000,20.00,24.638,5.88,38,7,0.34,1.07,34,0.0735
169238,0.00,1,72,1270,0.00,0.00,0.00,0.77,1.0000,20.00,24.320,5.10,37,7,0.36,1.05,34,0.0495
169343,0.00,1,72,1137,0.00,0.00,0.00,2.05,1.0000,19.50,24.955,4.71,37,7,0.38,1.04,34,0.0424
169446,0.00,1,72,1386,0.00,0.00,0.00,2.05,1.0000,19.00,23.367,4.31,36,7,0.39,1.00,34,0.0336
169551,0.00,1,72,1711,0.00,0.00,0.00,1.79,1.0000,20.00,19.237,5.10,35,7,0.38,0.95,34,-0.0339
169654,0.00,1,72,2052,0.00,0.00,0.00,0.77,1.0000,20.00,16.378,5.88,34,7,0.35,0.91,34,-0.0843
169758,0.00,1,72,2402,0.00,0.00,0.00,0.77,1.0000,20.00,14.154,6.27,33,7,0.30,0.92,34,-0.0891
169862,0.00,1,72,2525,0.00,0.00,0.00,0.77,1.0000,20.00,12.884,6.67,32,7,0.26,0.93,34,-0.0778
169967,0.00,1,72,2378,0.00,0.00,0.00,0.77,1.0000,20.00,13.837,7.45,32,7,0.23,1.00,34,-0.0420
170071,0.00,1,72,2277,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.45,31,7,0.23,1.00,34,0.0000
170176,0.00,1,72,2404,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,7.45,31,7,0.24,1.00,34,0.0000
170280,0.00,1,72,2276,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,30,7,0.24,1.00,34,0.0000
170385,0.00,1,72,2184,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,30,7,0.25,1.00,34,0.0000
170490,0.00,1,72,2265,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,7.06,29,7,0.25,1.00,34,0.0000
170594,0.00,1,72,2161,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,29,7,0.25,1.00,34,0.0000
170697,0.00,1,72,2158,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,7.06,28,7,0.25,1.00,34,0.0000
170802,0.00,1,72,2129,0.00,0.00,0.00,0.77,1.0000,20.00,15.425,6.67,28,7,0.25,1.00,34,0.0000
170906,0.00,1,72,2092,0.00,0.00,0.00,0.77,1.0000,20.00,15.743,6.67,28,7,0.25,1.00,34,0.0000
171010,0.00,1,72,2060,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,6.67,27,7,0.25,1.00,34,0.0000
171115,0.00,1,72,2042,0.00,0.00,0.00,0.77,1.0000,20.00,16.378,6.67,27,7,0.25,1.00,34,0.0000
171218,0.00,1,72,1994,0.00,0.00,0.00,0.77,1.0000,20.00,16.060,6.67,26,7,0.25,1.00,34,0.0000
171323,0.00,1,72,1968,0.00,0.00,0.00,0.77,1.0000,20.00,16.696,6.67,26,7,0.26,1.00,34,0.0000
171426,0.00,1,72,1937,0.00,0.00,0.00,0.77,1.0000,20.00,16.696,6.27,26,7,0.26,1.00,34,0.0000
171530,0.00,1,72,1906,0.00,0.00,0.00,0.77,1.0000,20.00,16.696,6.27,25,7,0.26,1.00,34,0.0000
171635,0.00,1,72,1905,0.00,0.00,0.00,0.77,1.0000,20.00,16.696,6.27,25,7,0.26,1.00,34,0.0000
171739,0.00,1,72,1866,0.00,0.00,0.00,0.77,1.0000,20.00,4.333,6.27,25,7,0.26,1.00,34,0.0000
171844,0.00,1,72,1846,0.00,0.00,0.00,0.77,1.0000,20.00,68.053,6.27,25,7,0.27,1.00,34,0.0000
171947,0.00,1,72,1831,0.00,0.00,0.00,0.77,1.0000,20.00,4.333,6.27,24,7,0.27,1.00,34,0.0000
172050,0.39,1,72,1795,0.00,0.00,0.00,1.54,1.0000,20.00,68.053,6.27,24,7,0.27,1.00,34,0.0000
172155,2.35,1,72,1845,0.00,0.00,0.00,1.54,1.0000,20.00,18.919,7.45,24,7,0.27,1.00,34,0.0000
172259,2.35,1,72,1805,0.00,0.00,0.00,1.79,1.0000,1.00,22.096,8.24,24,7,0.28,1.07,34,0.0523
172363,3.14,1,72,1797,0.00,0.00,0.00,1.79,1.0000,22.00,25.591,9.02,24,7,0.31,1.10,34,0.0988
172468,3.92,1,72,1850,0.00,0.00,0.00,2.05,1.0000,23.50,28.767,9.41,24,7,0.36,1.13,34,0.1189
172573,4.71,1,72,1855,0.00,0.00,0.00,2.30,1.0000,24.50,32.262,10.59,24,7,0.41,1.13,34,0.1185
172676,6.27,1,72,1804,0.00,0.00,0.00,2.56,1.0000,25.00,37.662,11.76,24,7,0.47,1.14,34,0.1378
172781,6.27,1,72,1786,0.00,0.00,0.00,3.07,1.0000,24.50,43.698,12.94,24,7,0.56,1.18,34,0.1724
172884,6.27,1,72,1787,0.00,0.00,0.00,3.33,1.0000,24.00,47.193,12.94,24,7,0.67,1.16,34,0.1563
172988,6.67,1,72,1737,0.00,0.00,0.00,3.58,1.0000,23.00,49.416,12.55,24,7,0.76,1.11,34,0.1094
173092,9.80,1,72,1814,0.00,0.00,0.00,3.58,1.0000,21.50,50.052,12.94,24,7,0.83,1.09,34,0.0772
173196,11.76,1,72,1834,0.00,0.00,0.00,4.10,1.0000,21.00,60.217,17.65,24,7,0.88,1.14,34,0.0828
173300,11.76,1,72,1881,0.00,0.00,0.00,4.86,1.0000,21.00,65.936,18.04,24,7,0.99,1.20,34,0.1165
173404,11.76,1,72,1827,18.12,0.00,0.00,5.12,1.0000,25.50,70.383,18.82,25,7,1.11,1.21,34,0.0955
173507,11.76,1,72,1909,18.12,-1.05,0.00,5.38,1.0000,22.50,71.018,18.82,25,7,1.20,1.20,34,0.0804
173612,11.76,1,72,1896,18.13,-1.05,0.00,5.63,1.0000,21.00,70.065,18.82,25,7,1.25,1.18,34,0.0532
173716,11.76,1,72,1879,16.70,-1.05,0.00,5.63,1.0000,20.50,70.701,18.82,25,7,1.28,1.17,34,0.0434
173821,11.76,1,72,1948,15.59,-1.05,0.00,5.63,1.0000,20.00,70.383,18.82,25,7,1.29,1.16,34,0.0339
173925,11.76,1,72,1983,15.19,-1.05,0.00,5.63,1.0000,20.00,70.701,18.82,26,7,1.30,1.16,34,0.0235
174030,11.76,1,72,1943,14.10,-1.05,0.00,5.63,1.0000,20.00,70.701,18.82,26,7,1.31,1.16,34,0.0208
174133,12.16,1,72,1969,13.98,-1.05,0.00,5.63,1.0000,20.00,71.336,18.82,26,7,1.31,1.15,34,0.0176
174238,11.76,1,72,1958,13.56,-1.05,0.00,5.63,1.0000,20.00,71.654,18.82,26,7,1.31,1.15,34,0.0149
174341,11.76,1,72,1922,13.60,-1.05,0.00,5.63,1.0000,20.00,71.018,18.82,26,7,1.31,1.15,34,0.0126
174446,11.76,1,72,2037,13.58,-1.05,0.00,5.63,1.0000,20.00,70.701,18.82,26,7,1.31,1.15,34,0.0105
174549,11.76,1,72,1998,13.09,-0.70,0.00,5.63,1.0000,20.50,71.654,18.82,26,7,1.31,1.14,34,0.0091
174653,11.76,1,72,2025,12.81,0.00,0.00,5.63,1.0000,21.00,70.701,18.82,26,7,1.30,1.14,34,0.0074
174758,11.76,1,72,2016,13.11,0.00,0.00,5.63,1.0000,21.50,71.336,18.82,27,7,1.30,1.14,34,0.0063
174862,11.76,1,72,2107,13.10,0.00,0.00,5.63,1.0000,21.50,70.383,18.82,27,7,1.30,1.14,34,0.0052
174966,11.76,1,72,2107,13.12,0.00,0.00,5.38,1.0000,21.50,71.654,18.82,27,7,1.30,1.14,34,0.0043
175070,11.76,1,72,2066,13.15,0.00,0.00,5.63,1.0000,21.50,71.018,18.82,27,7,1.30,1.14,33,0.0036
175173,12.16,1,72,2088,13.11,0.00,0.00,5.38,1.0000,21.50,70.701,19.22,27,7,1.30,1.14,33,0.0030
175278,12.16,1,72,2089,13.37,0.00,0.00,5.63,1.0000,21.50,71.336,19.22,28,7,1.30,1.14,33,0.0026
175382,12.94,1,72,2089,12.57,0.00,0.00,5.63,1.0000,21.50,72.289,19.61,28,7,1.30,1.14,33,0.0024
175486,14.51,1,72,2142,13.12,0.00,0.00,5.63,1.0000,21.50,74.513,20.39,28,7,1.31,1.14,33,0.0024
175590,16.08,1,72,2120,12.64,0.00,0.00,5.89,1.0000,21.00,78.007,22.35,28,7,1.33,1.16,33,0.0154
175694,18.43,1,72,2162,12.56,0.00,0.00,6.14,1.0000,20.00,83.408,25.10,28,7,1.37,1.18,33,0.0300
175798,18.43,1,72,2117,13.11,0.00,0.00,6.40,1.0000,19.00,86.267,26.27,29,7,1.45,1.19,33,0.0395
175901,18.82,1,72,2166,13.09,0.00,0.00,6.66,1.0000,18.50,87.855,26.27,29,7,1.51,1.18,33,0.0301
176006,18.43,1,72,2218,13.58,0.00,0.00,6.66,1.0000,18.00,86.585,26.27,29,7,1.54,1.17,33,0.0206
176110,18.43,1,72,2198,13.12,0.00,0.00,6.66,1.0000,17.50,88.173,26.27,29,7,1.56,1.17,33,0.0090
176213,18.43,1,72,2302,13.11,0.00,0.00,6.66,1.0000,17.50,86.902,26.27,29,7,1.57,1.16,33,0.0085
176318,18.43,1,72,2260,12.59,0.00,0.00,6.66,1.0000,17.50,87.538,26.27,30,7,1.58,1.16,33,0.0070
176421,18.43,1,72,2274,12.64,0.00,0.00,6.66,1.0000,17.50,88.173,26.27,30,7,1.58,1.16,33,0.0059
176526,18.43,1,72,2245,12.09,0.00,0.00,6.66,1.0000,17.50,87.855,26.27,30,7,1.59,1.16,33,0.0052
176629,18.43,1,72,2322,12.11,0.00,0.00,6.66,1.0000,17.50,87.855,26.27,30,7,1.59,1.16,33,0.0042
176733,18.43,1,72,2319,11.87,0.00,0.00,6.66,1.0000,17.50,87.855,26.67,31,7,1.59,1.16,33,0.0035
176837,19.22,1,72,2358,11.80,0.00,0.00,6.66,1.0000,17.50,88.173,26.67,31,7,1.59,1.16,33,0.0030
176941,19.61,1,72,2344,12.12,0.00,0.00,6.66,1.0000,17.50,89.761,27.45,31,7,1.59,1.16,33,0.0025
177045,22.75,1,72,2424,12.08,0.00,0.00,6.66,1.0000,17.50,89.761,28.24,31,7,1.60,1.16,33,0.0025
177148,38.43,1,72,2390,12.21,0.00,0.00,6.91,1.0000,17.50,95.797,36.47,31,7,1.62,1.18,33,0.0126
177253,47.84,1,72,2365,12.30,0.00,0.00,7.42,1.0000,17.00,101.198,50.98,32,7,1.69,1.20,33,0.0341
177356,51.76,1,72,2438,12.11,0.00,0.00,7.68,1.0000,17.00,100.562,60.00,32,7,1.76,1.19,33,0.0283
177461,52.55,1,72,2382,11.57,0.00,0.00,7.68,1.0000,17.00,101.515,61.57,32,7,1.82,1.19,33,0.0188
177565,53.73,1,72,2457,12.09,0.00,0.00,7.94,1.0000,16.50,103.104,62.75,32,7,1.85,1.19,33,0.0174
177668,53.73,1,72,2500,12.11,0.00,0.00,7.94,1.0000,16.50,102.786,63.92,33,7,1.87,1.18,33,0.0133
177773,53.73,1,72,2472,12.11,0.00,0.00,7.94,1.0000,16.50,103.104,64.31,33,7,1.89,1.18,33,0.0066
177876,55.69,1,72,2616,12.10,0.00,0.00,7.94,1.0000,16.50,103.422,64.71,33,7,1.90,1.18,33,0.0060
177981,57.25,1,72,2523,12.10,0.00,0.00,8.19,1.0000,16.50,104.375,66.27,34,7,1.91,1.18,33,0.0053
178084,60.00,1,72,2526,12.11,0.00,0.00,8.19,1.0000,16.50,103.422,68.63,34,7,1.93,1.18,33,0.0103
178189,65.10,1,72,2596,12.10,0.00,0.00,8.19,1.0000,16.50,104.057,72.16,34,7,1.94,1.18,33,0.0044
178293,68.24,1,72,2617,12.12,0.00,0.00,8.45,1.0000,16.50,104.057,77.25,34,7,1.96,1.19,33,0.0119
178398,68.24,1,72,2657,12.11,0.00,0.00,8.45,1.0000,16.50,104.057,79.22,35,7,1.98,1.18,33,0.0040
178502,68.24,1,72,2636,12.09,0.00,0.00,8.45,1.0000,16.50,105.645,79.61,35,7,1.99,1.18,33,0.0038
178608,67.84,1,72,2642,12.10,0.00,0.00,8.45,1.0000,16.50,106.281,79.61,35,7,2.01,1.19,33,0.0094
178712,66.27,1,72,2714,12.09,0.00,0.00,8.45,1.0000,16.50,105.963,78.82,36,7,2.02,1.19,33,0.0033
178816,63.14,1,72,2713,11.54,0.00,0.00,8.70,1.0000,16.50,105.645,76.86,36,7,2.03,1.19,33,0.0031
178919,63.14,1,72,2769,11.33,0.00,0.00,8.70,1.0000,16.50,105.963,74.51,36,7,2.04,1.19,33,0.0029
179024,60.78,1,72,2816,12.10,0.00,0.00,8.70,1.0000,16.50,106.916,73.73,37,7,2.06,1.20,33,0.0028
179127,60.39,1,72,2804,11.57,0.00,0.00,8.70,1.0000,16.50,106.281,71.76,37,7,2.07,1.20,33,0.0027
179232,60.39,1,72,2837,12.17,0.00,0.00,8.96,1.0000,16.50,106.916,71.76,37,7,2.08,1.20,33,0.0027
179335,60.39,1,72,2847,11.56,0.00,0.00,8.96,1.0000,16.00,108.187,71.76,38,7,2.10,1.21,33,0.0026
179439,60.39,1,72,2862,11.57,0.00,0.00,9.22,1.0000,16.00,108.504,71.76,38,7,2.12,1.22,33,0.0028
179544,60.39,1,72,2916,12.10,0.00,0.00,9.22,1.0000,16.00,108.822,71.76,38,7,2.14,1.21,33,0.0086
179647,60.39,1,72,2901,12.11,0.00,0.00,9.47,1.0000,16.00,108.822,71.76,38,7,2.16,1.22,33,0.0030
179751,60.39,1,72,2894,11.57,0.00,0.00,9.47,1.0000,16.00,108.822,71.76,39,7,2.19,1.23,33,0.0085
179855,60.78,1,72,2999,11.55,0.00,0.00,9.73,1.0000,16.00,109.140,72.16,39,7,2.21,1.23,33,0.0112
179960,60.78,1,72,2988,11.56,0.00,0.00,9.73,1.0000,16.00,109.457,72.55,39,7,2.24,1.24,33,0.0035
180063,60.78,1,72,3021,11.57,0.00,0.00,9.98,1.0000,15.50,111.363,72.94,40,7,2.27,1.25,33,0.0129
180168,60.78,1,72,3026,11.50,0.00,0.00,9.98,1.0000,15.50,110.728,72.94,40,7,2.30,1.25,33,0.0036
180273,60.78,1,72,3014,11.57,0.00,0.00,10.24,1.0000,15.50,111.681,72.94,40,7,2.33,1.27,33,0.0038
180376,60.78,1,72,3038,11.57,0.00,0.00,10.50,1.0000,15.50,112.316,72.94,40,7,2.36,1.27,33,0.0038
180480,60.78,1,72,3060,11.57,0.00,0.00,10.75,1.0000,15.50,111.999,72.94,41,7,2.39,1.27,33,0.0117
180584,60.78,1,72,3120,11.57,0.00,0.00,11.01,1.0000,15.50,112.634,72.94,41,7,2.43,1.28,33,0.0110
180688,60.78,1,72,3101,11.15,0.00,0.00,11.01,1.0000,15.00,114.223,72.94,41,7,2.45,1.29,33,0.0099
180792,60.78,1,72,3113,11.57,0.00,0.00,11.26,1.0000,15.00,114.540,72.94,41,7,2.48,1.29,33,0.0092
180896,60.78,1,72,3082,11.56,0.00,0.00,11.26,1.0000,15.00,115.811,72.94,41,7,2.51,1.29,33,0.0038
180999,60.00,1,72,3040,11.32,0.00,0.00,11.26,1.0000,15.00,117.399,73.33,41,7,2.53,1.29,33,0.0038
181104,5.10,1,72,3048,11.30,0.00,0.00,11.52,1.0000,14.50,115.493,61.57,41,7,2.55,1.29,33,0.0036
181207,0.00,1,72,2948,11.57,0.00,0.00,5.89,1.0000,15.00,72.607,13.73,41,7,2.46,0.79,33,-0.3532
181313,0.00,1,72,2858,11.58,0.00,0.00,0.77,1.0000,18.00,40.204,8.63,41,7,1.73,0.65,33,-0.4954
181417,0.00,1,72,2658,13.59,0.00,0.00,0.77,1.0000,19.50,30.038,8.63,40,7,1.11,0.61,33,-0.5049
181521,0.00,1,72,2444,15.58,0.00,0.00,0.77,1.0000,27.50,26.226,8.24,40,7,0.76,0.79,33,-0.2555
181626,0.00,1,72,2426,15.64,0.00,0.00,0.77,1.0000,29.00,30.356,10.59,40,7,0.59,0.93,33,-0.1132
181731,0.00,1,72,2338,14.58,0.00,0.00,0.77,1.0000,29.00,26.544,8.24,40,7,0.53,0.94,33,-0.0601
181834,0.39,1,72,2306,13.56,0.00,0.00,0.77,1.0000,28.00,24.002,7.84,40,7,0.48,0.93,33,-0.0753
181938,5.88,1,72,2299,12.27,0.00,0.00,2.05,1.0000,26.50,24.320,9.41,39,7,0.43,0.94,33,-0.0625
182043,7.45,1,72,2203,12.56,0.00,0.00,2.30,1.0000,26.50,36.392,13.33,39,7,0.42,1.14,33,0.0792
182147,8.24,1,72,2295,13.10,0.00,0.00,3.07,1.0000,27.00,46.240,15.29,39,7,0.53,1.25,33,0.2306
182251,8.24,1,72,2206,12.63,0.00,0.00,3.58,1.0000,28.00,54.499,16.08,39,7,0.71,1.18,33,0.1969
182355,8.63,1,72,2215,13.11,0.00,0.00,4.10,1.0000,26.00,56.405,15.69,39,7,0.88,1.15,33,0.1230
182459,9.80,1,72,2202,14.07,0.00,0.00,4.35,1.0000,24.00,58.629,16.47,39,7,0.98,1.14,33,0.0726
182563,14.12,1,72,2195,15.13,0.00,0.00,4.86,1.0000,25.50,63.077,17.65,39,7,1.05,1.16,33,0.0644
182667,16.08,1,72,2292,14.57,0.00,0.00,5.38,1.0000,26.00,77.372,23.53,39,7,1.13,1.20,33,0.0706
182770,16.47,1,72,2205,14.12,0.00,0.00,5.89,1.0000,23.00,82.455,24.31,39,7,1.25,1.23,33,0.0970
182875,16.86,1,72,2186,14.12,0.00,0.00,6.14,1.0000,20.50,84.361,24.31,40,7,1.38,1.21,33,0.0701
182978,18.04,1,72,2176,14.56,0.00,0.00,6.40,1.0000,19.00,84.679,24.71,40,7,1.46,1.19,33,0.0484
183083,18.82,1,72,2263,14.10,0.00,0.00,6.66,1.0000,18.50,87.220,26.27,40,7,1.50,1.19,33,0.0411
183186,20.39,1,72,2252,13.33,0.00,0.00,6.66,1.0000,18.00,89.444,27.06,40,7,1.54,1.19,33,0.0375
183290,20.39,1,72,2263,13.52,0.00,0.00,6.91,1.0000,17.50,90.397,28.63,40,7,1.58,1.19,33,0.0337
183394,20.39,1,72,2267,13.13,0.00,0.00,6.91,1.0000,17.00,90.079,28.63,41,7,1.61,1.19,33,0.0277
183498,20.39,1,72,2276,13.13,0.00,0.00,6.91,1.0000,17.00,90.397,28.63,41,7,1.64,1.18,33,0.0155
183602,20.39,1,72,2303,12.53,0.00,0.00,6.91,1.0000,17.00,90.714,28.63,41,7,1.65,1.17,33,0.0138
183706,20.39,1,72,2290,12.63,0.00,0.00,6.91,1.0000,17.00,90.714,28.63,41,7,1.65,1.17,33,0.0111
183810,20.39,1,72,2320,12.10,0.00,0.00,6.91,1.0000,17.00,91.350,28.63,41,7,1.65,1.17,33,0.0099
183914,20.39,1,72,2364,12.12,0.00,0.00,6.91,1.0000,17.00,90.714,28.63,41,7,1.66,1.17,33,0.0079
184018,21.57,1,72,2327,12.11,0.00,0.00,6.91,1.0000,17.00,91.032,28.63,41,7,1.66,1.17,33,0.0070
184123,23.92,1,72,2334,12.11,0.00,0.00,7.17,1.0000,17.00,93.574,31.37,42,7,1.66,1.17,33,0.0056
184227,27.06,1,72,2363,12.11,0.00,0.00,7.17,1.0000,17.00,95.797,33.33,42,7,1.68,1.18,33,0.0149
184331,27.84,1,72,2313,12.10,0.00,0.00,7.42,1.0000,17.00,96.750,35.69,42,7,1.71,1.18,33,0.0168
184435,28.63,1,72,2358,12.10,0.00,0.00,7.42,1.0000,17.00,97.068,36.47,42,7,1.74,1.18,33,0.0138
184539,37.25,1,72,2408,12.09,0.00,0.00,7.42,1.0000,17.00,98.656,38.82,42,7,1.76,1.18,33,0.0116
