Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
220955,7,39,1212,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.564,0
221059,7,39,1210,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
221164,7,39,1202,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
221267,7,39,1202,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.564,0
221371,7,39,1204,14.56,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.564,0
221475,7,39,1201,14.36,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.349,0
221579,7,39,1210,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
221684,7,39,1215,14.61,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
221787,7,39,1220,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
221891,7,39,1212,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
221995,7,39,1205,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
222098,7,39,1208,14.55,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.349,0
222202,7,39,1207,14.61,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
222307,7,39,1207,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
222411,7,39,1202,14.77,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.564,0
222514,7,39,1204,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.349,0
222619,7,39,1212,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
222723,7,39,1218,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
222826,7,39,1224,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
222930,7,39,1223,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
223035,7,39,1216,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
223138,7,39,1212,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
223242,7,39,1215,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
223346,7,39,1215,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
223450,7,39,1222,14.56,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
223555,7,39,1226,14.37,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
223658,7,39,1232,14.33,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.878,0
223763,7,39,1235,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
223867,7,39,1221,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
223971,7,39,1220,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
224074,7,39,1222,14.61,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
224178,7,39,1230,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.878,0
224283,7,39,1222,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
224387,7,39,1224,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
224490,7,39,1222,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
224594,7,39,1220,14.85,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
224698,7,39,1216,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
224803,7,39,1211,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
224906,7,39,1217,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
225010,7,39,1217,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
225114,7,39,1220,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
225218,7,39,1218,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.447,0
225322,7,39,1226,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
225426,7,39,1227,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
225529,7,39,1222,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
225634,7,40,1214,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
225738,7,40,1211,14.35,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
225841,7,40,1216,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
225945,7,40,1220,14.61,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
226049,7,40,1218,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
226154,7,40,1215,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
226257,7,40,1212,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
226361,7,40,1212,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
226466,7,40,1213,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.764,0
226570,7,40,1212,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
226673,7,40,1214,14.83,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,38.196,0
226777,7,40,1212,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
226882,7,40,1211,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
226985,7,40,1202,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
227089,7,40,1201,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
227193,7,40,1204,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
227297,7,40,1202,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
227401,7,40,1209,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
227504,7,40,1210,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
227608,7,40,1206,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
227713,7,40,1208,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
227817,7,40,1206,14.36,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
227921,7,40,1200,14.31,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
228025,7,40,1195,14.61,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
228129,7,40,1208,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
228234,7,40,1205,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.298,0
228337,7,40,1208,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
228441,7,40,1215,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
228545,7,40,1214,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
228650,7,40,1215,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
228753,7,40,1219,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
228857,7,40,1210,14.61,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
228961,7,40,1206,14.56,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
229065,7,40,1208,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
229169,7,40,1202,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
229272,7,40,1200,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
229377,7,40,1205,14.60,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
229482,7,40,1206,14.57,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.031,0
229587,7,40,1215,14.59,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,38.247,0
229691,7,40,1216,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.980,0
229796,7,40,1218,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
229900,7,40,1213,14.58,1.01,29,0.0000,2.82,1,0.64,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
230005,7,40,1217,14.33,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
230109,7,40,1223,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
230213,7,40,1224,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
230316,7,40,1223,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
230421,7,40,1224,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.878,0
230525,7,40,1228,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
230629,7,40,1232,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
230732,7,40,1231,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
230837,7,40,1231,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
230941,7,40,1226,14.84,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
231045,7,40,1222,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
231149,7,40,1223,14.92,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
231252,7,40,1223,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
231356,7,40,1221,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
231460,7,40,1220,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
231564,7,40,1217,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
231668,7,40,1217,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
231772,7,40,1217,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
231876,7,40,1224,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
231981,7,40,1223,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
232084,7,40,1220,14.33,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
232188,7,40,1222,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
232292,7,40,1222,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,36.862,0
232396,7,40,1222,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
232500,7,40,1222,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
232604,7,40,1220,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
232708,7,40,1222,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
232812,7,40,1218,14.59,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
232916,7,40,1217,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
233019,7,40,1213,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
233124,7,40,1212,14.57,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
233228,7,40,1214,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
233333,7,40,1215,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
233437,7,40,1206,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
233541,7,40,1211,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
233645,7,40,1205,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
233749,7,40,1207,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
233854,7,40,1209,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
233957,7,40,1208,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
234063,7,40,1216,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
234168,7,40,1222,14.34,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
234272,7,40,1225,14.34,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
234376,7,40,1226,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.827,0
234480,7,40,1215,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
234583,7,40,1216,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
234687,7,40,1214,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
234792,7,40,1219,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
234896,7,40,1216,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235001,7,40,1220,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235106,7,40,1221,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
235210,7,40,1217,14.81,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235314,7,40,1223,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235419,7,40,1224,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235522,7,40,1228,14.57,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
235626,7,40,1228,14.61,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
235731,7,40,1220,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
235835,7,40,1223,14.58,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
235939,7,40,1228,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.862,0
236043,7,40,1226,14.57,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
236146,7,40,1220,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
236250,7,40,1224,14.56,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
236354,7,40,1224,14.34,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
236459,7,40,1226,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
236562,7,40,1226,14.57,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
236666,7,40,1230,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
236770,7,40,1232,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
236874,7,40,1223,14.57,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
236978,7,40,1226,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.027,0
237081,7,40,1224,14.56,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.760,0
237186,7,40,1226,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.509,0
237290,7,40,1221,14.83,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
237394,7,41,1216,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
237497,7,41,1213,14.59,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
237602,7,41,1208,14.53,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
237706,7,41,1207,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
237810,7,41,1204,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
237913,7,41,1202,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.878,0
238018,7,41,1204,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.447,0
238122,7,41,1204,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
238225,7,41,1205,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
238329,7,41,1212,15.13,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
238433,7,41,1217,14.34,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
238538,7,41,1227,14.36,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.827,0
238641,7,41,1219,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
238745,7,41,1219,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
238849,7,41,1212,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
238953,7,41,1214,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
239056,7,41,1218,14.61,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,36.862,0
239161,7,41,1216,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
239265,7,41,1218,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
239369,7,41,1218,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
239472,7,41,1224,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
239577,7,41,1218,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
239681,7,41,1216,14.57,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
239785,7,41,1205,14.59,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
239890,7,41,1209,14.59,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
239994,7,41,1214,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
240097,7,41,1213,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
240201,7,41,1214,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.611,0
240306,7,41,1218,14.59,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.396,0
240409,7,41,1222,15.13,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
240514,7,41,1227,14.55,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.027,0
240618,7,41,1228,14.36,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.027,0
240722,7,41,1214,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.509,0
240825,7,41,1214,14.59,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.027,0
240929,7,41,1210,14.60,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
241034,7,41,1214,14.58,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
241138,7,41,1211,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.560,0
241242,7,41,1203,14.58,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,36.811,0
241346,7,41,1200,14.59,1.01,29,0.0000,2.56,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.345,0
241450,7,41,1190,14.59,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
241553,7,41,1190,14.82,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
241657,7,41,1192,14.60,1.01,29,0.0000,2.82,1,0.62,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
241762,7,41,1198,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.447,0
241865,7,41,1200,14.57,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.713,0
241969,7,41,1190,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
242074,7,41,1190,14.56,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.929,0
242177,7,41,1194,14.60,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.662,0
242281,7,41,1203,14.58,1.01,29,0.0000,2.82,1,0.63,15.00,7.45,0.00,0.00,0.00,0.0000,37.447,0
