Time (msec),CL/OL Fueling* (status),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor),Fuel Injector #1 Pulse Width (ms),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Engine Load (4-Byte)* (g/rev),Ignition Total Timing (degrees),Throttle Opening Angle (%),Accelerator Pedal Angle (%),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Vehicle Speed (km/h)
128177,7,58,3019,11.88,1.24,32,0.0064,9.73,1,2.22,16.00,66.27,55.29,0.00,0.00,1.0000,109.889,53
128280,7,58,3040,11.86,1.24,32,0.0066,9.98,1,2.25,16.00,67.84,58.04,0.00,0.00,1.0000,109.446,54
128385,7,58,3047,12.11,1.25,32,0.0165,9.98,1,2.28,15.50,69.80,58.82,0.00,0.00,1.0000,110.830,54
128489,7,58,3051,11.56,1.26,32,0.0200,10.24,1,2.31,15.50,70.59,60.00,0.00,0.00,1.0000,111.363,54
128593,7,58,3109,11.70,1.27,32,0.0159,10.50,1,2.35,15.50,71.37,60.00,0.00,0.00,1.0000,111.568,55
128698,7,58,3088,11.57,1.28,32,0.0191,10.75,1,2.38,15.50,71.37,60.00,0.00,0.00,1.0000,112.203,55
128801,7,58,3147,11.57,1.29,32,0.0186,11.01,1,2.43,15.50,71.37,60.00,0.00,0.00,1.0000,114.552,56
128906,7,58,3102,11.57,1.30,32,0.0159,11.26,1,2.47,15.00,71.37,60.00,0.00,0.00,1.0000,114.654,56
129010,7,58,3165,11.55,1.29,32,0.0144,11.26,3,2.51,16.00,71.37,60.00,0.00,0.00,1.0000,115.176,56
129114,7,58,3136,11.55,1.30,32,0.0175,11.52,3,2.53,16.00,71.37,60.00,0.00,0.00,1.0000,116.015,56
129220,7,58,3166,11.56,1.29,32,0.0170,11.52,3,2.58,15.50,71.37,60.00,0.00,0.00,1.0000,117.717,57
129324,7,58,3028,11.56,1.25,32,-0.0336,11.01,3,2.59,15.50,71.37,60.00,0.00,0.00,1.0000,114.540,56
129429,7,58,3233,12.58,1.21,32,-0.0538,10.75,3,2.54,16.00,71.37,60.00,0.00,0.00,1.0000,112.214,56
129533,7,58,3094,14.10,1.16,32,-0.0728,9.98,3,2.45,16.50,71.37,55.29,0.00,0.00,1.0000,111.159,56
129637,7,58,3158,15.55,0.97,32,-0.1689,8.45,3,2.33,17.50,45.88,26.67,0.00,0.00,1.0000,104.590,56
129741,7,58,3210,15.60,1.09,32,-0.1800,7.17,3,2.04,18.50,36.86,27.06,0.00,0.00,1.0000,100.982,56
129845,7,58,3220,13.77,0.75,32,-0.1498,6.14,3,1.86,19.50,26.27,3.92,0.00,0.00,1.0000,85.553,56
129949,7,58,2990,12.17,0.68,32,-0.4126,0.77,1,1.51,18.00,9.41,0.00,0.00,0.00,1.0000,50.914,56
130054,7,58,2775,13.12,0.60,32,-0.4648,0.77,1,1.11,25.00,8.24,0.00,0.00,0.00,1.0000,33.277,56
130158,7,58,2576,14.57,0.80,32,-0.3039,0.77,1,0.77,29.00,8.24,0.00,0.00,0.00,1.0000,25.991,56
130261,7,58,2411,15.07,0.89,32,-0.1598,0.77,1,0.57,30.00,9.41,0.00,0.00,0.00,1.0000,25.540,56
130366,7,58,2336,14.35,0.89,32,-0.1135,0.77,1,0.48,29.00,7.06,0.00,0.00,0.00,1.0000,22.732,57
130470,7,58,2229,14.09,0.92,32,-0.1062,1.79,1,0.42,26.50,7.06,0.78,0.00,0.00,1.0000,20.908,57
130573,7,58,2059,13.12,1.06,32,0.0000,1.79,1,0.38,27.50,9.02,3.14,0.00,0.00,1.0000,23.602,57
130678,7,58,2026,12.11,1.25,32,0.1468,2.30,1,0.39,28.50,11.76,6.27,0.00,0.00,1.0000,32.599,57
130781,7,58,2213,12.35,1.24,32,0.2855,3.07,1,0.49,19.50,13.73,7.06,0.00,0.00,1.0000,40.357,57
130887,7,58,2523,12.83,1.12,32,0.1623,3.07,1,0.63,23.50,14.12,7.06,0.00,0.00,1.0000,43.063,57
130991,7,58,2440,12.09,1.10,32,0.0896,3.33,1,0.72,33.00,14.51,7.06,0.00,0.00,1.0000,44.702,57
131095,7,58,2400,13.12,1.07,32,0.0777,3.58,1,0.78,26.50,14.51,7.06,0.00,0.00,1.0000,45.973,57
131200,7,58,2482,13.58,1.08,32,0.0519,3.58,1,0.83,31.00,15.69,9.02,0.00,0.00,1.0000,47.930,57
131305,7,58,2495,13.56,1.26,32,0.1136,4.35,1,0.88,27.50,21.18,18.43,0.00,0.00,1.0000,62.685,57
131408,7,58,2482,14.12,1.30,32,0.2003,5.63,1,1.09,23.50,27.06,20.78,0.00,0.00,1.0000,83.090,57
131512,7,58,2464,14.12,1.26,32,0.1376,6.40,1,1.33,20.00,30.98,23.14,0.00,0.00,1.0000,88.491,58
131616,7,58,2532,14.45,1.23,32,0.0879,6.91,1,1.48,19.00,32.16,24.31,0.00,0.00,1.0000,89.977,58
131720,7,58,2499,15.07,1.23,32,0.0692,7.17,1,1.57,18.00,34.90,30.20,0.00,0.00,1.0000,92.405,59
131824,7,58,2534,14.15,1.22,32,0.0696,7.42,1,1.65,17.50,45.88,37.65,0.00,0.00,1.0000,96.217,59
131928,7,58,2566,13.59,1.21,32,0.0539,7.42,1,1.71,17.50,49.80,43.92,0.00,0.00,1.0000,98.656,59
132033,7,58,2552,13.12,1.21,32,0.0449,7.68,1,1.76,17.00,53.73,46.27,0.00,0.00,1.0000,99.825,60
132137,7,58,2588,13.11,1.21,32,0.0367,7.68,1,1.79,17.00,57.65,48.24,0.00,0.00,1.0000,99.927,60
132242,7,58,2575,12.59,1.21,32,0.0366,7.94,1,1.82,17.00,65.88,57.65,0.00,0.00,1.0000,102.366,60
132346,7,58,2629,12.58,1.20,32,0.0304,7.94,1,1.86,17.00,69.02,60.78,0.00,0.00,1.0000,101.833,61
132451,7,58,2609,12.30,1.21,32,0.0267,8.19,1,1.88,17.00,71.37,61.18,0.00,0.00,1.0000,102.151,61
132556,7,58,2639,12.36,1.20,32,0.0158,8.19,1,1.91,16.50,72.94,63.14,0.00,0.00,1.0000,103.319,62
132659,7,58,2670,12.56,1.20,32,0.0227,8.19,1,1.93,16.50,76.86,67.06,0.00,0.00,1.0000,105.010,62
132764,7,58,2668,12.11,1.19,32,0.0242,8.19,1,1.95,16.50,81.18,73.33,0.00,0.00,1.0000,104.261,62
132868,7,58,2708,12.35,1.19,32,0.0244,8.45,1,1.97,16.50,85.10,74.12,0.00,0.00,1.0000,104.896,63
132972,7,58,2700,12.34,1.19,32,0.0229,8.45,1,1.99,16.50,85.10,74.12,0.00,0.00,1.0000,105.747,63
133076,7,58,2707,12.11,1.20,32,0.0200,8.70,1,2.02,16.50,85.49,74.12,0.00,0.00,1.0000,106.281,63
133180,7,58,2721,12.09,1.20,32,0.0090,8.70,1,2.04,16.00,85.10,74.12,0.00,0.00,1.0000,106.496,64
133284,7,58,2740,12.08,1.21,32,0.0083,8.70,1,2.06,16.00,85.88,75.29,0.00,0.00,1.0000,106.281,64
133389,7,58,2749,12.11,1.21,32,0.0078,8.96,1,2.08,16.00,87.06,80.39,0.00,0.00,1.0000,106.700,64
133492,7,59,2737,12.10,1.21,32,0.0172,8.96,1,2.09,16.00,96.86,85.10,0.00,0.00,1.0000,108.618,64
133597,7,59,2762,11.61,1.22,32,0.0068,8.96,1,2.12,16.00,97.65,85.88,0.00,0.00,1.0000,107.551,64
133701,7,59,2798,11.57,1.22,32,0.0068,9.22,1,2.14,16.00,98.04,89.41,0.00,0.00,1.0000,108.073,65
133804,7,59,2769,11.55,1.23,32,0.0136,9.22,1,2.15,16.00,100.00,100.00,0.00,0.00,1.0000,109.253,65
133909,7,59,2798,11.57,1.22,32,0.0061,9.47,1,2.18,16.00,100.00,100.00,0.00,0.00,1.0000,109.242,65
134014,7,59,2773,11.57,1.24,32,0.0127,9.47,1,2.19,15.50,100.00,100.00,0.00,0.00,1.0000,108.822,65
134117,7,59,2797,11.56,1.23,32,0.0058,9.73,1,2.21,15.50,100.00,100.00,0.00,0.00,1.0000,110.842,65
134222,7,59,2798,11.56,1.24,32,0.0057,9.73,1,2.23,15.50,100.00,100.00,0.00,0.00,1.0000,109.775,65
134325,7,59,2792,11.57,1.24,32,0.0112,9.73,1,2.25,15.50,100.00,100.00,0.00,0.00,1.0000,110.626,66
134430,7,59,2871,11.57,1.24,32,0.0053,9.73,1,2.27,15.50,100.00,100.00,0.00,0.00,1.0000,111.046,66
134533,7,59,2815,11.52,1.24,32,0.0050,9.98,1,2.28,15.50,100.00,100.00,0.00,0.00,1.0000,110.512,66
134638,7,59,2873,11.32,1.25,32,0.0117,9.98,1,2.29,15.50,100.00,100.00,0.00,0.00,1.0000,110.512,66
134741,7,59,2860,11.57,1.26,32,0.0104,10.24,1,2.31,15.50,100.00,100.00,0.00,0.00,1.0000,111.897,66
134846,7,59,2845,11.57,1.26,32,0.0046,10.24,1,2.33,15.00,100.00,100.00,0.00,0.00,1.0000,112.532,66
134949,7,59,2876,11.81,1.26,32,0.0047,10.24,1,2.35,15.00,100.00,100.00,0.00,0.00,1.0000,112.101,67
135054,7,59,2810,11.56,1.26,32,0.0045,10.50,1,2.36,15.00,100.00,100.00,0.00,0.00,1.0000,112.419,67
135157,7,59,2892,11.57,1.27,32,0.0045,10.50,1,2.38,15.00,100.00,100.00,0.00,0.00,1.0000,112.203,67
135260,7,59,2827,11.54,1.27,32,0.0047,10.50,1,2.40,15.00,100.00,100.00,0.00,0.00,1.0000,112.952,67
135365,7,59,2895,11.57,1.27,32,0.0045,10.75,1,2.41,15.00,100.00,100.00,0.00,0.00,1.0000,112.736,67
135469,7,59,2847,11.15,1.27,32,0.0042,10.75,1,2.42,15.00,100.00,75.69,0.00,0.00,1.0000,113.485,67
135573,7,59,2886,11.55,0.74,32,-0.1574,7.42,1,2.43,15.50,34.90,3.53,0.00,0.00,1.0000,96.989,67
135677,7,59,2736,11.58,0.61,32,-0.4881,0.77,1,1.95,18.50,11.37,2.75,0.00,0.00,1.0000,56.048,67
135781,7,59,2934,12.08,0.53,32,-0.6183,0.77,1,1.38,27.00,9.80,1.96,0.00,0.00,1.0000,36.290,66
135884,7,59,2773,13.10,0.74,32,-0.3861,0.77,1,0.88,35.00,9.41,1.18,0.00,0.00,1.0000,28.399,66
135989,7,59,2856,13.58,0.78,32,-0.2194,0.77,1,0.63,38.00,8.24,0.39,0.00,0.00,1.0000,22.947,66
136093,7,59,2764,14.10,0.86,32,-0.1886,0.77,1,0.47,36.50,8.24,0.00,0.00,0.00,1.0000,20.190,65
136196,7,59,2840,13.59,0.91,32,-0.1196,0.77,1,0.38,32.50,7.84,0.00,0.00,0.00,1.0000,17.884,65
136300,7,59,2740,13.58,0.95,32,-0.0789,0.77,1,0.32,30.50,7.84,0.00,0.00,0.00,1.0000,17.249,65
136404,7,59,2765,13.55,1.01,32,0.0000,0.77,1,0.30,28.50,7.84,0.00,0.00,0.00,1.0000,17.029,64
136508,7,59,2696,13.13,1.01,32,0.0000,0.77,1,0.28,27.00,7.84,0.00,0.00,0.00,1.0000,16.362,64
136613,7,59,2599,13.07,1.01,32,0.0000,0.77,1,0.27,25.50,7.84,0.00,0.00,0.00,1.0000,16.680,64
136716,7,59,2456,12.86,3.16,32,0.0762,2.05,1,0.27,27.00,14.90,34.90,0.00,0.00,1.0000,38.296,63
136820,7,59,2603,13.10,1.58,32,0.9267,6.91,1,0.78,15.50,99.61,92.94,0.00,0.00,1.0000,99.190,63
136924,7,59,2973,13.11,0.93,32,0.1403,6.14,1,1.36,22.00,21.57,0.00,0.00,0.00,1.0000,72.653,63
137028,7,59,3278,13.60,0.43,32,-0.5409,0.77,3,1.24,24.00,8.24,0.00,0.00,0.00,1.0000,31.320,63
137133,7,59,3431,15.58,0.76,32,-0.3808,2.05,3,0.77,29.00,10.20,1.96,0.00,0.00,1.0000,24.536,62
137236,7,59,3454,14.08,1.00,32,-0.1027,2.30,3,0.52,36.00,12.16,3.53,0.00,0.00,1.0000,28.214,61
137340,7,59,3406,14.11,1.07,32,0.0612,2.56,3,0.50,37.50,12.94,3.53,0.00,0.00,1.0000,31.658,61
137444,7,59,3420,14.52,1.12,32,0.0007,2.56,3,0.54,38.50,13.73,5.49,0.00,0.00,1.0000,32.815,60
137547,7,59,3392,13.60,1.35,32,0.2536,3.58,3,0.60,42.00,19.22,13.33,0.00,0.00,1.0000,46.597,60
137652,7,59,3461,12.14,1.30,32,0.2588,4.86,3,0.88,32.00,26.67,30.59,0.00,0.00,1.0000,71.529,60
137756,7,59,3378,13.10,1.33,32,0.2264,6.40,3,1.16,23.50,42.75,46.67,0.00,0.00,1.0000,93.460,61
137860,7,59,3398,14.10,1.26,32,0.1246,7.17,3,1.47,20.00,60.78,51.76,0.00,0.00,1.0000,98.554,60
137965,7,59,3390,13.56,1.22,32,0.0717,7.42,3,1.65,19.50,76.86,78.04,0.00,0.00,1.0000,100.778,61
138069,7,59,3410,13.09,1.22,32,0.0517,7.68,3,1.73,19.00,100.00,97.25,0.00,0.00,1.0000,101.300,60
138174,7,59,3406,12.10,1.23,32,0.0464,7.94,3,1.80,18.50,100.00,99.22,0.00,0.00,1.0000,103.422,61
138277,7,59,3418,12.09,1.22,32,0.0448,8.19,3,1.88,18.50,100.00,99.22,0.00,0.00,1.0000,104.159,61
138382,7,59,3416,12.11,1.23,32,0.0465,8.70,3,1.97,18.00,100.00,97.65,0.00,0.00,1.0000,105.963,61
138486,7,59,3414,12.10,1.24,32,0.0414,8.96,3,2.05,17.50,98.04,76.86,0.00,0.00,1.0000,107.449,61
138590,7,59,3417,11.56,1.26,32,0.0339,9.47,3,2.13,17.00,90.20,76.86,0.00,0.00,1.0000,109.038,61
138695,7,59,3384,11.57,1.27,32,0.0389,9.98,3,2.22,17.00,89.80,76.86,0.00,0.00,1.0000,109.457,61
138798,7,59,3326,11.88,1.26,32,0.0262,10.24,3,2.29,16.50,90.20,76.86,0.00,0.00,1.0000,109.775,60
138903,7,59,3364,11.84,1.12,32,0.0126,10.24,3,2.31,16.50,70.20,39.61,0.00,0.00,1.0000,109.038,60
139006,7,59,3292,13.12,0.64,32,-0.4732,4.86,3,2.17,18.50,20.39,3.53,0.00,0.00,1.0000,80.572,59
139111,7,59,3333,13.47,0.67,32,-0.4082,0.77,3,1.58,23.00,12.16,0.00,0.00,0.00,1.0000,52.287,59
139215,7,59,3154,14.82,0.65,32,-0.4469,0.77,3,1.15,36.00,9.02,0.00,0.00,0.00,1.0000,36.239,59
139318,7,59,2977,15.54,0.81,32,-0.2685,0.77,1,0.81,36.50,8.63,0.00,0.00,0.00,1.0000,29.638,59
139423,7,59,2808,15.59,0.83,32,-0.1892,0.77,1,0.61,33.00,8.24,0.00,0.00,0.00,1.0000,24.300,58
139526,7,59,2689,15.12,0.87,32,-0.1486,0.51,1,0.48,29.00,8.24,0.00,0.00,0.00,1.0000,21.410,58
139630,7,59,2608,13.84,0.92,32,-0.1171,0.77,1,0.40,25.50,7.84,0.00,0.00,0.00,1.0000,19.904,58
139734,7,59,2514,12.57,0.96,32,-0.0624,0.77,1,0.35,23.00,7.84,0.00,0.00,0.00,1.0000,18.919,57
139839,7,59,2436,12.58,0.96,32,-0.0515,0.77,1,0.32,24.00,7.06,0.00,0.00,0.00,1.0000,17.731,57
139942,7,59,2315,12.57,1.00,32,0.0000,0.77,1,0.30,22.50,7.45,0.00,0.00,0.00,1.0000,17.331,57
140046,7,59,2157,13.10,1.00,32,0.0000,0.77,1,0.29,21.50,7.06,0.00,0.00,0.00,1.0000,17.649,57
140150,7,59,1988,14.12,1.00,32,0.0000,0.77,1,0.28,20.00,6.67,0.00,0.00,0.00,1.0000,17.884,56
140255,7,59,1906,14.10,1.07,32,0.0000,1.54,1,0.29,10.50,7.06,3.14,0.00,0.00,1.0000,19.872,56
140358,7,59,2097,15.12,1.24,32,0.1940,2.05,1,0.31,12.00,10.98,5.10,0.00,0.00,1.0000,28.152,56
140462,7,59,2432,16.13,1.18,32,0.2133,2.30,1,0.40,14.50,12.16,5.10,0.00,0.00,1.0000,32.631,55
140566,7,59,2401,18.37,1.14,32,0.1367,2.56,1,0.48,25.50,12.16,5.10,0.00,0.00,1.0000,34.588,55
140670,7,59,2297,18.12,1.11,32,0.1313,2.82,1,0.56,26.50,12.55,5.10,0.00,0.00,1.0000,37.396,55
140774,7,59,2357,16.61,1.09,32,0.0764,2.82,1,0.61,23.50,12.16,6.67,0.00,0.00,1.0000,38.615,55
140877,7,59,2365,16.55,1.14,32,0.1092,3.07,1,0.66,30.00,14.51,7.84,0.00,0.00,1.0000,42.745,54
140982,7,59,2307,16.34,1.27,32,0.1936,4.10,1,0.75,27.50,20.39,14.51,0.00,0.00,1.0000,59.253,54
141085,7,59,2360,16.11,1.25,32,0.1835,4.86,1,0.96,26.50,21.96,14.51,0.00,0.00,1.0000,70.383,54
141189,7,59,2290,16.46,1.23,32,0.1210,5.38,1,1.14,24.00,21.96,14.51,0.00,0.00,1.0000,73.560,54
141293,7,59,2346,16.16,1.20,32,0.0815,5.63,1,1.25,22.50,21.96,14.51,0.00,0.00,1.0000,74.513,54
141398,7,59,2312,16.57,1.19,32,0.0608,5.89,1,1.30,21.50,21.96,14.51,0.00,0.00,1.0000,75.466,54
141501,7,59,2336,16.61,1.19,32,0.0415,5.89,1,1.33,21.00,21.96,14.51,0.00,0.00,1.0000,75.466,54
141606,7,59,2339,15.59,1.17,32,0.0287,5.89,1,1.35,21.00,21.96,14.51,0.00,0.00,1.0000,75.784,54
141709,7,59,2324,14.11,1.16,32,0.0248,5.89,1,1.36,20.50,21.96,14.51,0.00,0.00,1.0000,75.784,54
141814,7,59,2338,13.59,1.16,32,0.0211,5.89,1,1.37,20.50,21.96,14.51,0.00,0.00,1.0000,75.886,54
141917,7,59,2320,13.56,1.16,32,0.0183,5.89,1,1.37,20.50,21.96,14.51,0.00,0.00,1.0000,75.886,54
142022,7,59,2326,13.12,1.16,32,0.0153,5.89,1,1.38,20.50,21.96,14.12,0.00,0.00,1.0000,75.784,54
142126,7,59,2317,13.12,1.02,32,-0.0380,5.38,1,1.37,21.50,16.86,5.49,0.00,0.00,1.0000,65.312,54
142229,7,59,2263,13.08,0.79,32,-0.2257,4.10,1,1.26,25.50,8.24,0.00,0.00,0.00,1.0000,44.714,54
142334,7,59,2081,13.11,0.70,32,-0.3307,0.77,1,1.01,19.00,7.06,0.00,0.00,0.00,1.0000,31.975,53
142437,7,59,1934,12.58,0.79,32,-0.2592,0.77,1,0.79,20.00,6.27,0.00,0.00,0.00,1.0000,25.489,53
142542,7,59,1806,13.11,1.77,32,-0.1602,2.56,1,0.61,25.50,12.55,30.20,0.00,0.00,1.0000,44.928,53
142645,7,59,1894,14.12,1.50,32,0.6628,6.66,1,0.86,14.50,87.84,78.43,0.00,0.00,1.0000,100.143,52
142750,7,59,2294,14.10,1.13,32,0.1696,6.40,1,1.33,20.00,23.53,0.00,0.00,0.00,1.0000,79.619,52
142853,7,59,2498,12.59,0.69,32,-0.2845,0.77,1,1.32,25.00,7.45,0.00,0.00,0.00,1.0000,43.710,52
142958,7,59,2595,14.17,0.64,32,-0.4345,0.77,1,1.00,28.00,7.84,0.00,0.00,0.00,1.0000,29.116,51
143061,7,59,2606,14.33,0.75,32,-0.2861,0.77,1,0.68,33.00,7.45,0.00,0.00,0.00,1.0000,21.410,51
143165,7,59,2450,14.35,0.84,32,-0.2133,0.77,1,0.49,30.50,7.45,0.00,0.00,0.00,1.0000,18.919,51
143270,7,59,2314,15.12,0.93,32,-0.1180,0.77,1,0.39,29.00,7.84,0.00,0.00,0.00,1.0000,18.919,51
143373,7,59,2205,15.10,2.59,32,0.2267,4.10,1,0.35,28.50,27.06,83.14,0.00,0.00,1.0000,83.691,50
143477,7,59,2424,14.60,1.42,32,0.6127,6.66,1,0.91,11.50,100.00,100.00,0.00,0.00,1.0000,97.703,50
143581,7,59,2782,13.54,1.28,32,0.1874,7.17,1,1.39,9.50,100.00,57.65,0.00,0.00,1.0000,97.068,50
143685,7,59,3098,15.10,0.60,32,-0.1677,4.86,1,1.57,21.50,14.90,0.00,0.00,0.00,1.0000,57.813,50
143789,7,59,3116,15.60,0.45,32,-0.6506,0.77,1,1.15,28.00,8.24,0.00,0.00,0.00,1.0000,27.477,49
143894,7,59,3119,14.29,0.68,32,-0.3866,0.77,1,0.69,35.00,8.24,0.00,0.00,0.00,1.0000,18.919,49
143998,7,59,3136,13.57,0.81,32,-0.2587,0.77,1,0.44,31.00,9.02,0.00,0.00,0.00,1.0000,16.711,48
144102,7,59,3205,14.74,0.91,32,-0.1378,0.77,3,0.32,28.50,9.02,0.00,0.00,0.00,1.0000,15.092,47
144206,7,59,3400,14.55,1.01,32,0.0000,0.77,3,0.27,27.00,9.02,0.00,0.00,0.00,1.0000,16.378,47
144310,7,59,3551,14.58,1.01,32,0.0000,0.77,3,0.27,26.00,9.02,0.00,0.00,0.00,1.0000,17.998,46
144414,7,59,3489,14.56,1.01,32,0.0000,0.77,3,0.28,24.50,9.41,0.00,0.00,0.00,1.0000,18.602,46
144519,7,59,3377,14.09,1.01,32,0.0000,0.77,3,0.29,23.00,9.41,0.00,0.00,0.00,1.0000,20.139,45
144623,7,59,3445,14.59,1.01,32,0.0000,0.77,3,0.31,21.50,9.41,0.00,0.00,0.00,1.0000,20.406,45
144727,7,59,3370,15.57,1.01,32,0.0000,0.77,3,0.32,20.50,9.02,0.00,0.00,0.00,1.0000,20.241,44
144831,7,59,3317,17.58,1.09,32,0.0000,1.79,3,0.32,21.00,9.41,1.96,0.00,0.00,1.0000,21.112,44
144935,7,59,3302,0.00,1.19,32,0.1493,2.05,3,0.35,23.00,12.16,3.53,0.00,0.00,1.0000,26.595,43
145039,7,59,3262,0.00,1.39,32,0.2754,2.82,3,0.43,26.00,15.69,9.02,0.00,0.00,1.0000,36.063,43
145144,7,59,3319,0.00,1.35,32,0.4262,4.10,3,0.63,28.00,22.35,15.29,0.00,0.00,1.0000,57.818,43
145247,7,59,3374,17.91,1.32,32,0.1944,5.12,3,0.98,25.00,30.20,23.14,0.00,0.00,1.0000,79.800,43
145352,7,59,3236,18.12,1.28,32,0.1654,6.40,3,1.24,23.00,39.61,32.16,0.00,0.00,1.0000,90.817,43
145455,7,59,3318,18.59,1.24,32,0.1058,6.91,3,1.45,20.50,49.02,41.96,0.00,0.00,1.0000,95.695,43
145559,7,59,3354,16.59,1.22,32,0.0746,7.17,3,1.59,19.00,59.61,52.16,0.00,0.00,1.0000,97.805,44
145663,7,59,3292,16.57,1.22,32,0.0534,7.42,3,1.68,19.00,70.59,62.35,0.00,0.00,1.0000,100.029,44
145766,7,59,3361,14.12,1.21,32,0.0419,7.68,3,1.73,18.50,81.57,73.33,0.00,0.00,1.0000,101.731,44
145870,7,59,3312,13.33,1.23,32,0.0486,7.94,3,1.79,18.50,94.90,86.67,0.00,0.00,1.0000,102.786,44
145975,7,59,3315,12.58,1.22,32,0.0461,8.19,3,1.87,18.00,100.00,100.00,0.00,0.00,1.0000,104.159,44
146079,7,59,3474,12.10,1.22,32,0.0409,8.45,3,1.95,18.00,100.00,100.00,0.00,0.00,1.0000,106.076,44
146183,7,59,3308,11.56,1.24,32,0.0415,8.96,3,2.02,17.50,100.00,100.00,0.00,0.00,1.0000,107.449,44
146286,7,59,3331,11.56,1.26,32,0.0339,9.47,3,2.11,17.00,100.00,94.12,0.00,0.00,1.0000,107.869,44
146391,7,59,3388,11.55,1.25,32,0.0335,9.73,3,2.18,16.50,90.20,61.18,0.00,0.00,1.0000,108.822,44
146496,7,60,3294,11.54,0.69,32,-0.1841,6.91,3,2.23,17.50,34.12,2.35,0.00,0.00,1.0000,94.879,44
146600,7,60,3178,12.11,0.67,32,-0.4893,4.35,3,1.73,21.00,11.37,1.96,0.00,0.00,1.0000,56.417,44
146704,7,60,3342,13.55,0.70,32,-0.4592,0.77,3,1.28,30.00,10.20,1.57,0.00,0.00,1.0000,40.000,43
146809,7,60,3234,15.73,0.80,32,-0.2769,0.77,3,0.90,41.00,10.20,0.78,0.00,0.00,1.0000,32.928,43
146912,7,60,3152,15.73,0.88,32,-0.1705,0.77,3,0.68,42.50,9.41,0.39,0.00,0.00,1.0000,29.167,42
147017,7,60,3198,14.27,0.89,32,-0.1267,0.77,3,0.56,43.00,9.02,0.00,0.00,0.00,1.0000,26.175,42
147120,7,60,3161,13.62,0.93,32,-0.0998,0.77,3,0.47,40.00,9.02,0.00,0.00,0.00,1.0000,24.002,42
147224,7,60,3092,13.55,0.96,32,-0.0538,0.77,3,0.42,35.00,9.02,0.00,0.00,0.00,1.0000,22.998,41
147328,7,60,3105,13.33,1.01,32,0.0000,0.77,3,0.39,31.50,8.63,0.00,0.00,0.00,1.0000,22.045,41
147432,7,60,3087,13.48,1.01,32,0.0000,0.77,3,0.37,29.00,8.63,0.00,0.00,0.00,1.0000,21.379,41
147536,7,60,3011,14.09,1.01,32,0.0000,0.77,3,0.35,27.00,8.63,0.00,0.00,0.00,1.0000,21.461,40
147639,7,60,3004,15.12,1.01,32,0.0000,0.77,1,0.35,25.50,8.24,0.00,0.00,0.00,1.0000,21.143,40
147743,7,60,2956,15.61,0.94,32,0.0000,0.77,1,0.34,23.50,8.24,0.00,0.00,0.00,1.0000,19.986,39
147848,7,60,2921,17.58,0.94,32,-0.0741,0.77,1,0.31,22.00,8.24,0.00,0.00,0.00,1.0000,16.696,39
147952,7,60,2897,18.13,1.01,32,0.0000,0.77,1,0.28,20.50,8.24,0.00,0.00,0.00,1.0000,16.378,38
148056,7,60,2831,18.13,1.01,32,0.0000,0.77,1,0.27,20.00,8.24,0.00,0.00,0.00,1.0000,16.378,38
148159,7,60,2776,18.13,1.01,32,0.0000,0.77,1,0.26,20.00,8.24,0.00,0.00,0.00,1.0000,16.394,37
148263,7,60,2734,18.13,1.01,32,0.0000,0.77,1,0.26,20.00,7.84,0.00,0.00,0.00,1.0000,16.378,36
148368,7,60,2687,18.12,1.01,32,0.0000,0.77,1,0.26,20.00,7.84,0.00,0.00,0.00,1.0000,16.060,35
148472,7,60,2617,18.12,1.01,32,0.0000,0.77,1,0.26,20.00,7.45,0.00,0.00,0.00,1.0000,16.009,34
148576,7,60,2549,18.13,1.00,32,0.0000,0.77,1,0.25,20.00,7.45,0.00,0.00,0.00,1.0000,16.009,34
148680,7,60,2500,18.12,1.00,32,0.0000,0.77,1,0.25,20.00,7.06,0.00,0.00,0.00,1.0000,15.425,33
148785,7,60,2448,18.12,1.00,32,0.0000,0.77,1,0.25,20.00,7.06,0.00,0.00,0.00,1.0000,15.425,32
148889,7,60,2409,18.13,1.00,32,0.0000,0.77,1,0.25,20.00,7.06,0.00,0.00,0.00,1.0000,15.441,31
148994,7,60,2320,18.33,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.092,31
149098,7,60,2264,18.40,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.092,30
149202,7,60,2232,18.12,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.107,29
149307,7,60,2173,18.12,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.425,29
149411,7,60,2113,18.09,1.00,32,0.0000,0.77,1,0.24,20.00,6.67,0.00,0.00,0.00,1.0000,15.743,28
