Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
111493,1,1,0.00,1,54,885,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
111597,1,1,0.00,1,54,886,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
111702,1,1,0.00,1,54,889,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
111805,1,1,0.00,1,54,890,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
111910,1,1,0.00,1,54,887,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,4.71,0
112014,1,1,0.00,1,54,888,14.85,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
112118,1,1,0.00,1,54,888,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
112222,1,1,0.00,1,54,881,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
112325,1,1,0.00,1,54,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
112430,1,1,0.00,1,54,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
112534,1,1,0.00,1,54,868,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
112638,1,1,0.00,1,54,867,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.631,95.162,4.71,0
112741,1,1,0.00,1,54,868,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,33.297,95.162,4.71,0
112845,1,1,0.00,1,54,866,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.815,95.162,4.71,0
112950,1,1,0.00,1,54,869,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,4.71,0
113054,1,1,0.00,1,54,874,15.37,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.815,95.162,4.71,0
113158,1,1,0.00,1,54,879,15.00,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
113261,1,1,0.00,1,54,882,14.99,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.897,95.162,4.71,0
113365,1,1,0.00,1,54,882,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
113470,1,1,0.00,1,54,888,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
113573,1,1,0.00,1,54,891,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
113677,1,1,0.00,1,54,888,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
113781,1,1,0.00,1,54,888,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
113885,1,1,0.00,1,54,886,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
113989,1,1,0.00,1,54,874,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
114093,1,1,0.00,1,54,871,14.88,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
114197,1,1,0.00,1,54,876,14.89,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
114300,1,1,0.00,1,54,875,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,4.71,0
114405,1,1,0.00,1,54,882,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
114509,1,1,0.00,1,54,878,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.846,95.162,4.71,0
114613,1,1,0.00,1,54,881,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
114716,1,1,0.00,1,54,880,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
114820,1,1,0.00,1,54,886,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
114925,1,1,0.00,1,54,885,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
115028,1,1,0.00,1,54,886,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
115132,1,1,0.00,1,55,881,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
115236,1,1,0.00,1,55,885,15.54,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
115339,1,1,0.00,1,55,885,15.17,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,4.71,0
115444,1,1,0.00,1,55,887,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
115548,1,1,0.00,1,55,887,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
115651,1,1,0.00,1,55,889,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
115756,1,1,0.00,1,55,891,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
115861,1,1,0.00,1,55,886,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
115965,1,1,0.00,1,55,891,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
116070,1,1,0.00,1,55,886,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
116174,1,1,0.00,1,55,889,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
116278,1,1,0.00,1,55,887,14.88,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
116382,1,1,0.00,1,55,888,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
116487,1,1,0.00,1,55,879,15.15,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
116591,1,1,0.00,1,55,879,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.611,95.162,4.71,0
116696,1,1,0.00,1,55,880,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,4.71,0
116799,1,1,0.00,1,55,875,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
116903,1,1,0.00,1,55,877,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
117007,1,1,0.00,1,55,882,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
117110,1,1,0.00,1,55,882,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
117215,1,1,0.00,1,55,880,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
117320,1,1,0.00,1,55,884,15.37,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
117424,1,1,0.00,1,55,885,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
117528,1,1,0.00,1,55,884,15.08,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
117632,1,1,0.00,1,55,881,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
117735,1,1,0.00,1,55,886,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
117839,1,1,0.00,1,55,884,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
117944,1,1,0.00,1,55,885,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
118048,1,1,0.00,1,55,886,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
118151,1,1,0.00,1,55,886,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
118256,1,1,0.00,1,55,884,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
118360,1,1,0.00,1,55,887,14.86,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
118463,1,1,0.00,1,55,889,14.86,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
118567,1,1,0.00,1,55,888,15.15,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
118671,1,1,0.00,1,55,890,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
118775,1,1,0.00,1,55,886,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
118879,1,1,0.00,1,55,882,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
118982,1,1,0.00,1,55,879,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
119087,1,1,0.00,1,55,883,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
119191,1,1,0.00,1,55,883,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
119295,1,1,0.00,1,55,883,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
119399,1,1,0.00,1,55,881,15.30,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
119504,1,1,0.00,1,55,881,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
119609,1,1,0.00,1,55,880,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
119713,1,1,0.00,1,55,882,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
119816,1,1,0.00,1,55,885,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
119920,1,1,0.00,1,55,877,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
120025,1,1,0.00,1,55,879,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
120130,1,1,0.00,1,55,879,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
120233,1,1,0.00,1,55,878,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
120337,1,1,0.00,1,55,874,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
120440,1,1,0.00,1,55,877,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
120545,1,1,0.00,1,55,874,14.88,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
120649,1,1,0.00,1,55,877,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
120753,1,1,0.00,1,55,871,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.231,95.162,4.71,0
120857,1,1,0.00,1,55,877,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
120960,1,1,0.00,1,55,878,15.49,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
121065,1,1,0.00,1,55,883,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
121169,1,1,0.00,1,55,880,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.580,95.162,4.71,0
121272,1,1,0.00,1,55,882,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
121376,1,1,0.00,1,55,881,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
121480,1,1,0.00,1,55,884,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
121584,1,1,0.00,1,55,887,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
121688,1,1,0.00,1,55,884,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
121792,1,1,0.00,1,55,878,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
121896,1,1,0.00,1,55,880,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
122000,1,1,0.00,1,55,881,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
122104,1,1,0.00,1,55,878,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
122208,1,1,0.00,1,55,876,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
122312,1,1,0.00,1,55,877,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
122416,1,1,0.00,1,55,878,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
122519,1,1,0.00,1,55,878,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
122624,1,1,0.00,1,55,885,14.89,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
122729,1,1,0.00,1,55,885,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
122832,1,1,0.00,1,55,884,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
122937,1,1,0.00,1,55,880,15.16,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
123041,1,1,0.00,1,55,883,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
123145,1,1,0.00,1,55,877,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
123248,1,1,0.00,1,55,881,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.913,95.162,4.71,0
123352,1,1,0.00,1,55,882,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
123457,1,1,0.00,1,55,882,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
123560,1,1,0.00,1,55,876,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
123664,1,1,0.00,1,55,880,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
123768,1,1,0.00,1,55,881,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
123873,1,1,0.00,1,55,880,15.08,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
123976,1,1,0.00,1,55,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
124080,1,1,0.00,1,55,883,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
124183,1,1,0.00,1,55,882,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
124288,1,1,0.00,1,55,881,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
124392,1,1,0.00,1,55,885,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
124495,1,1,0.00,1,55,884,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
124600,1,1,0.00,1,55,880,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
124703,1,1,0.00,1,55,876,15.54,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
124808,1,1,0.00,1,55,876,14.99,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
124912,1,1,0.00,1,55,874,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
125015,1,1,0.00,1,55,874,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
125119,1,1,0.00,1,55,872,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
125223,1,1,0.00,1,55,877,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
125328,1,1,0.00,1,55,878,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
125431,1,1,0.00,1,55,880,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
125535,1,1,0.00,1,55,880,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
125639,1,1,0.00,1,55,881,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
125744,1,1,0.00,1,55,880,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
125847,1,1,0.00,1,55,885,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
125951,1,1,0.00,1,55,882,15.82,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
126055,1,1,0.00,1,55,882,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
126158,1,1,0.00,1,55,881,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
126263,1,1,0.00,1,55,883,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
126367,1,1,0.00,1,55,885,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
126470,1,1,0.00,1,55,879,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
126574,1,1,0.00,1,55,878,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
126679,1,1,0.00,1,55,874,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
126782,1,1,0.00,1,55,874,15.54,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
126886,1,1,0.00,1,55,874,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.180,95.162,4.71,0
126991,1,1,0.00,1,55,877,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
127094,1,1,0.00,1,55,880,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
127199,1,1,0.00,1,55,882,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
127303,1,1,0.00,1,55,884,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.662,95.162,4.71,0
127408,1,1,0.00,1,55,888,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
127511,1,1,0.00,1,55,888,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
127615,1,1,0.00,1,55,890,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
127719,1,1,0.00,1,55,890,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
127822,1,1,0.00,1,55,877,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
127927,1,1,0.00,1,55,876,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
128031,1,1,0.00,1,55,878,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
128135,1,1,0.00,1,55,880,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
128239,1,1,0.00,1,55,881,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
128342,1,1,0.00,1,55,880,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
128446,1,1,0.00,1,55,882,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
128550,1,1,0.00,1,55,886,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
128655,1,1,0.00,1,55,882,15.40,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
128759,1,1,0.00,1,55,886,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
128862,1,1,0.00,1,55,882,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
128966,1,1,0.00,1,55,882,15.37,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
129071,1,1,0.00,1,55,881,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
129176,1,1,0.00,1,55,882,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
129281,1,1,0.00,1,55,880,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
129384,1,1,0.00,1,55,882,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
129488,1,1,0.00,1,55,880,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
129593,1,1,0.00,1,55,878,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.944,95.162,4.71,0
129697,1,1,0.00,1,55,878,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
129801,1,1,0.00,1,55,878,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.211,95.162,4.71,0
129904,1,1,0.00,1,55,877,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
130008,1,1,0.00,1,55,876,15.15,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
130113,1,1,0.00,1,55,877,15.36,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,32.262,95.162,4.71,0
130217,1,1,0.00,1,55,880,15.09,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,51,31.995,95.162,4.71,0
