Time (msec),Accelerator Pedal Angle (%),Auxiliary Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Battery Voltage (V),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Crank Synchronization State (D2WD610H diagnostic)* (raw state),Engine Signal Runtime Flags (D2WD610H diagnostic)* (raw flags),Engine Signal Timeout State (D2WD610H diagnostic)* (raw state),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Scheduler Mode (D2WD610H diagnostic)* (raw mode),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Missed Airflow Task Activations (D2WD610H diagnostic)* (missed activations),Missed Crank Output Task Activations (D2WD610H diagnostic)* (missed activations),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Spark Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Throttle Opening Angle (%),Vehicle Speed (km/h)
111984,0.00,4032,14.00,3,62,1,0,0,3122,13.61,0.00,0.00,4.86,1.0000,2,19.50,1,0,0,0,51.005,0,10.98,57
112089,0.00,4032,14.16,1,62,1,0,0,2922,15.16,0.00,0.00,0.77,1.0000,2,22.00,63,0,0,0,36.074,0,9.02,57
112192,0.00,4032,14.16,1,62,1,0,0,2698,16.62,0.00,0.00,0.77,1.0000,2,28.50,63,0,0,0,26.544,0,8.63,57
112296,0.00,4032,14.24,1,62,1,0,0,2566,16.59,0.00,0.00,0.77,1.0000,2,32.00,63,0,0,0,23.685,0,8.24,57
112400,0.00,4032,14.24,1,62,1,0,0,2481,15.60,0.00,0.00,0.77,1.0000,2,30.50,63,0,0,0,21.461,0,8.24,56
112504,0.78,4032,14.24,1,62,1,0,0,2388,14.56,0.00,0.00,0.77,1.0000,2,28.00,42,0,0,0,20.508,0,7.84,57
112608,4.31,4032,14.16,1,62,1,0,0,2252,12.60,0.00,0.00,1.79,1.0000,2,27.50,0,0,0,0,23.049,0,9.02,56
112712,14.51,4032,14.24,1,62,1,0,0,2416,12.11,0.00,0.00,2.05,1.0000,2,19.00,0,0,0,0,43.063,0,15.29,56
112815,18.82,4032,14.08,1,62,1,0,0,2534,12.07,0.00,0.00,3.58,1.0000,2,20.00,0,0,0,0,73.242,0,23.92,56
112920,18.82,4032,14.00,1,62,1,0,0,2358,12.64,0.00,0.00,4.86,1.0000,2,26.00,0,0,0,0,84.360,0,27.45,57
113024,25.88,4032,14.08,1,62,1,0,0,2483,13.10,0.00,0.00,6.14,1.0000,2,16.00,0,0,0,0,87.855,0,27.06,56
113128,29.41,4032,14.00,1,62,1,0,0,2374,14.63,0.00,0.00,6.66,1.0000,2,19.00,0,0,0,0,93.572,0,35.69,57
113232,46.27,4032,14.00,1,62,1,0,0,2449,15.20,0.00,0.00,7.17,1.0000,2,18.00,0,0,0,0,97.704,0,42.75,57
113336,49.02,4032,13.92,1,62,1,0,0,2460,15.89,0.00,0.00,7.42,1.0000,2,17.50,0,0,0,0,100.245,0,57.65,57
113439,54.12,4032,14.16,1,62,1,0,0,2469,13.53,0.00,0.00,7.68,1.0000,2,17.00,0,0,0,0,100.561,0,61.18,57
113543,73.33,4032,14.24,1,62,1,0,0,2452,12.60,0.00,0.00,7.68,1.0000,2,17.00,0,0,0,0,102.152,0,67.06,58
113647,94.51,4032,14.32,1,62,1,0,0,2442,13.11,0.00,0.00,7.94,1.0000,2,17.00,0,0,0,0,102.152,0,89.02,58
113752,100.00,4032,14.24,1,62,1,0,0,2527,12.56,0.00,0.00,7.94,1.0000,2,17.00,0,0,0,0,102.786,0,100.00,58
113855,100.00,4032,14.16,1,62,1,0,0,2443,11.32,0.00,0.00,7.94,1.0000,2,16.50,0,0,0,0,102.786,0,100.00,58
113959,100.00,4032,14.16,1,62,1,0,0,2532,12.07,0.00,0.00,8.19,1.0000,2,16.50,0,0,0,0,104.057,0,100.00,58
114063,100.00,4032,14.08,1,62,1,0,0,2504,12.12,0.00,0.00,7.94,1.0000,2,16.50,0,0,0,0,104.058,0,100.00,59
114167,100.00,4032,14.08,1,62,1,0,0,2521,12.15,0.00,0.00,8.19,1.0000,2,16.50,0,0,0,0,104.375,0,100.00,59
114271,100.00,4032,14.16,1,62,1,0,0,2530,12.40,0.00,0.00,8.19,1.0000,2,16.50,0,0,0,0,103.423,0,100.00,59
114375,91.37,4032,13.92,1,62,1,0,0,2535,12.12,0.00,0.00,8.19,1.0000,2,16.50,0,0,0,0,104.057,0,100.00,59
114480,20.39,4032,14.08,1,62,1,0,0,2562,12.12,0.00,0.00,8.19,1.0000,2,16.50,0,0,0,0,104.057,0,81.57,59
114585,0.00,4032,14.24,1,62,1,0,0,2540,12.11,0.00,0.00,7.68,1.0000,2,17.00,0,0,0,0,65.618,0,15.29,59
114688,0.00,4032,14.24,1,62,1,0,0,2372,12.10,0.00,0.00,4.61,1.0000,2,15.50,1,0,0,0,39.886,0,8.24,60
114793,0.00,4032,14.24,1,62,1,0,0,2113,12.10,0.00,0.00,0.77,1.0000,2,18.00,63,0,0,0,30.673,0,7.84,59
114898,3.14,4032,14.24,1,62,1,0,0,2048,13.12,0.00,0.00,0.77,1.0000,2,22.50,42,0,0,0,26.544,0,7.06,59
115002,78.43,4032,14.24,1,62,1,0,0,1892,14.08,0.00,0.00,2.56,1.0000,2,23.00,0,0,0,0,98.656,0,38.82,59
115107,4.31,4032,14.24,1,62,1,0,0,2231,15.04,0.00,0.00,6.40,1.0000,2,10.50,0,0,0,0,98.021,0,78.82,59
115211,0.00,4032,14.16,1,62,1,0,0,2524,13.24,0.00,0.00,6.66,1.0000,2,20.50,0,0,0,0,55.135,0,10.20,59
115315,0.00,4032,14.16,1,62,1,0,0,2582,13.92,0.00,0.00,0.77,1.0000,2,21.00,0,0,0,0,34.168,0,8.24,58
115418,12.94,4032,14.08,1,62,1,0,0,2618,14.11,0.00,0.00,2.56,1.0000,2,34.00,0,0,0,0,37.662,0,11.37,57
115522,13.33,4032,14.08,1,62,1,0,0,2963,14.07,0.00,0.00,3.07,1.0000,2,23.50,0,0,0,0,57.358,0,21.57,57
115626,15.29,4032,14.08,3,62,1,0,0,3476,15.13,0.00,0.00,4.35,1.0000,2,17.00,0,0,0,0,63.394,0,23.92,56
115730,15.29,4032,13.84,3,62,1,0,0,2950,12.58,0.00,0.00,4.86,1.0000,2,26.00,0,0,0,0,73.878,0,24.71,57
115834,16.08,4032,14.00,3,62,1,0,0,3299,13.56,0.00,0.00,4.86,1.0000,2,19.00,0,0,0,0,72.923,0,24.71,56
115938,16.08,4032,14.16,3,62,1,0,0,3142,13.31,0.00,0.00,5.12,1.0000,2,24.00,0,0,0,0,76.737,0,26.27,56
116042,39.22,4032,14.16,3,62,1,0,0,3152,13.34,0.00,0.00,5.12,1.0000,2,23.00,0,0,0,0,89.762,0,29.41,57
116146,100.00,4032,14.08,3,62,1,0,0,3282,13.56,0.00,0.00,6.40,1.0000,2,20.50,0,0,0,0,99.609,0,77.25,56
116251,100.00,4032,14.16,3,62,1,0,0,3105,13.60,0.00,0.00,7.17,1.0000,2,18.50,0,0,0,0,100.881,0,100.00,57
116356,100.00,4032,14.08,3,62,1,0,0,3212,13.05,0.00,0.00,7.42,1.0000,2,18.50,0,0,0,0,101.832,0,100.00,56
116460,100.00,4032,14.16,3,62,1,0,0,3140,13.12,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,103.423,0,100.00,57
116565,100.00,4032,14.08,3,62,1,0,0,3243,13.35,0.00,0.00,7.94,1.0000,2,18.00,0,0,0,0,104.375,0,100.00,57
116668,100.00,4032,14.08,3,62,1,0,0,3151,13.37,0.00,0.00,8.19,1.0000,2,17.50,0,0,0,0,105.328,0,100.00,57
116772,100.00,4032,13.84,3,62,1,0,0,3214,12.55,0.00,0.00,8.19,1.0000,2,17.50,0,0,0,0,106.281,0,100.00,57
116877,100.00,4032,14.16,3,62,1,0,0,3180,12.53,0.00,0.00,8.45,1.0000,2,17.00,0,0,0,0,107.234,0,100.00,57
116981,100.00,4032,14.16,3,62,1,0,0,3205,12.10,0.00,0.00,8.96,1.0000,2,17.00,0,0,0,0,107.870,0,100.00,57
117084,100.00,4032,14.00,3,62,1,0,0,3146,12.10,0.00,0.00,9.22,1.0000,2,16.50,0,0,0,0,108.822,0,100.00,57
117188,100.00,4032,14.16,3,62,1,0,0,3247,12.10,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,109.776,0,100.00,57
117292,100.00,4032,14.08,3,62,1,0,0,3176,12.10,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,110.093,0,100.00,57
117397,100.00,4032,14.16,3,62,1,0,0,3148,12.11,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.093,0,100.00,57
117501,100.00,4032,14.08,3,62,1,0,0,3184,12.54,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.727,0,100.00,56
117604,100.00,4032,14.08,3,62,1,0,0,3138,13.12,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.728,0,100.00,56
117709,94.12,4032,14.08,3,62,1,0,0,3134,13.11,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,109.456,0,100.00,56
117813,51.76,4032,14.08,3,62,1,0,0,3092,14.12,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,109.457,0,100.00,56
117918,3.92,4032,14.16,3,62,1,0,0,3135,13.57,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,88.808,0,42.75,56
118022,3.14,4032,14.24,3,62,1,0,0,3054,13.57,0.00,0.00,4.86,1.0000,2,19.50,1,0,0,0,56.723,0,12.94,55
118126,0.00,4032,14.24,3,62,1,0,0,2990,13.86,0.00,0.00,0.77,1.0000,2,26.00,1,0,0,0,39.251,0,9.80,54
118229,0.00,4032,14.16,1,62,1,0,0,2782,15.58,0.00,0.00,0.77,1.0000,2,29.00,63,0,0,0,29.403,0,8.63,54
118333,100.00,4032,13.92,1,62,1,0,0,2672,16.61,0.00,0.00,0.77,1.0000,2,34.00,42,0,0,0,67.524,0,9.02,54
118437,100.00,4032,14.16,1,62,1,0,0,2833,16.11,0.00,0.00,6.40,1.0000,2,12.50,0,0,0,0,102.468,0,99.22,54
118542,100.00,4032,14.24,1,62,1,0,0,3200,15.13,0.00,0.00,7.42,1.0000,2,8.00,0,0,0,0,102.152,0,100.00,53
118646,0.00,4032,14.08,3,62,1,0,0,3545,12.82,0.00,0.00,7.68,1.0000,2,19.00,0,0,0,0,76.420,0,42.35,53
118750,0.00,4032,14.08,3,62,1,0,0,3527,14.12,0.00,0.00,4.61,1.0000,2,23.50,1,0,0,0,37.662,0,10.20,53
118854,0.00,4032,14.08,3,62,1,0,0,3526,14.22,0.00,0.00,0.77,1.0000,2,32.00,3,0,0,0,26.861,0,9.41,52
118958,0.00,4032,14.08,3,62,1,0,0,3578,15.58,0.00,0.00,0.77,1.0000,2,35.00,7,0,0,0,23.685,0,9.80,52
119061,0.00,4032,14.24,3,62,1,0,0,3685,16.57,0.00,0.00,0.77,1.0000,2,33.00,15,0,0,0,22.096,0,10.20,51
119165,0.78,4032,14.24,3,62,1,0,0,3846,15.61,0.00,0.00,0.77,1.0000,2,31.50,42,0,0,0,17.966,0,9.80,50
119269,0.78,4032,14.16,3,62,1,0,0,3721,14.16,0.00,0.00,1.54,1.0000,2,30.50,0,0,0,0,18.919,0,10.59,50
119374,1.18,4032,14.08,3,62,1,0,0,3678,13.57,0.00,0.00,1.54,1.0000,2,31.00,0,0,0,0,21.143,0,10.98,50
119478,3.14,4032,14.16,3,62,1,0,0,3805,14.10,0.00,0.00,1.79,1.0000,2,34.50,0,0,0,0,23.049,0,11.76,49
119582,7.06,4032,14.24,3,62,1,0,0,3702,13.58,0.00,0.00,1.79,1.0000,2,37.50,0,0,0,0,30.038,0,14.12,49
119687,32.94,4032,14.16,3,62,1,0,0,3709,13.11,0.00,0.00,2.30,1.0000,2,42.50,0,0,0,0,53.864,0,21.57,48
119792,99.61,4032,14.16,3,62,1,0,0,3722,13.05,0.00,0.00,4.61,1.0000,2,23.00,0,0,0,0,77.691,0,29.80,48
119896,100.00,4032,14.16,3,62,1,0,0,3734,13.58,0.00,0.00,5.63,1.0000,2,23.00,0,0,0,0,97.068,0,56.86,48
120000,100.00,4032,14.16,3,62,1,0,0,3632,15.58,0.00,0.00,6.91,1.0000,2,19.50,0,0,0,0,98.340,0,100.00,49
120103,100.00,4032,14.16,3,62,1,0,0,3733,15.12,0.00,0.00,7.17,1.0000,2,19.00,0,0,0,0,99.610,0,100.00,49
120208,100.00,4032,14.08,3,62,1,0,0,3732,13.38,0.00,0.00,7.42,1.0000,2,19.00,0,0,0,0,101.832,0,100.00,49
120313,100.00,4032,14.08,3,62,1,0,0,3764,13.54,0.00,0.00,7.68,1.0000,2,18.50,0,0,0,0,103.422,0,100.00,49
120417,100.00,4032,14.16,3,62,1,0,0,3721,13.10,0.00,0.00,8.19,1.0000,2,18.00,0,0,0,0,104.693,0,100.00,49
120522,100.00,4032,14.16,3,62,1,0,0,3726,12.64,0.00,0.00,8.70,1.0000,2,17.50,0,0,0,0,107.870,0,100.00,49
120626,100.00,4032,14.08,3,62,1,0,0,3800,12.54,0.00,0.00,9.22,1.0000,2,17.00,0,0,0,0,108.821,0,100.00,49
120731,100.00,4032,13.84,3,62,1,0,0,3659,12.18,0.00,0.00,9.98,1.0000,2,16.50,0,0,0,0,111.682,0,100.00,49
120835,100.00,4032,14.08,3,62,1,0,0,3600,12.49,0.00,0.00,10.75,1.0000,2,16.00,0,0,0,0,112.316,0,100.00,50
120940,100.00,4032,14.08,3,62,1,0,0,3700,13.62,0.00,0.00,11.01,1.0000,2,16.00,0,0,0,0,110.728,0,100.00,49
121044,100.00,4032,14.16,3,62,1,0,0,3651,15.12,0.00,0.00,10.24,1.0000,2,16.00,0,0,0,0,108.821,0,100.00,48
121148,52.16,4032,13.92,3,62,1,0,0,3644,16.10,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.411,0,100.00,48
121253,2.35,4032,14.08,3,62,1,0,0,3557,16.60,0.00,0.00,10.24,1.0000,2,17.00,0,0,0,0,83.726,0,34.51,48
121356,1.96,4032,14.16,3,62,1,0,0,3551,15.66,0.00,0.00,4.35,1.0000,2,21.00,1,0,0,0,46.875,0,12.55,47
121461,1.57,4032,14.24,3,62,1,0,0,3468,16.37,0.00,0.00,0.77,1.0000,2,39.50,1,0,0,0,35.121,0,11.76,47
121564,0.78,4032,14.08,3,62,1,0,0,3504,16.55,0.00,0.00,0.77,1.0000,2,42.00,3,0,0,0,29.085,0,10.98,46
121669,0.39,4032,14.08,3,62,1,0,0,3364,16.60,0.00,0.00,0.77,1.0000,2,43.50,3,0,0,0,26.544,0,10.59,46
121774,0.00,4032,14.08,3,62,1,0,0,3434,15.56,0.00,0.00,0.77,1.0000,2,43.00,7,0,0,0,24.002,0,9.80,45
121878,0.00,4032,14.16,3,62,1,0,0,3328,14.11,0.00,0.00,0.77,1.0000,2,37.00,15,0,0,0,23.049,0,9.80,45
121982,0.39,4032,14.24,3,62,1,0,0,3295,14.10,0.00,0.00,0.77,1.0000,2,34.00,42,0,0,0,22.732,0,9.80,44
122085,0.39,4032,14.16,3,62,1,0,0,3364,14.07,0.00,0.00,1.79,1.0000,2,31.50,0,0,0,0,23.685,0,9.80,44
122190,0.00,4032,14.08,3,62,1,0,0,3296,14.11,0.00,0.00,1.79,1.0000,2,30.00,0,0,0,0,24.320,0,9.80,43
122294,0.00,4032,14.16,3,62,1,0,0,3213,14.30,0.00,0.00,1.79,1.0000,2,28.50,1,0,0,0,23.685,0,9.41,43
122397,1.96,4032,14.16,3,62,1,0,0,3195,14.31,0.00,0.00,0.77,1.0000,2,26.50,0,0,0,0,23.049,0,9.41,43
122501,8.24,4032,14.08,3,62,1,0,0,3184,14.01,0.00,0.00,1.79,1.0000,2,28.50,0,0,0,0,32.262,0,12.94,42
122605,17.65,4032,14.16,3,62,1,0,0,3214,13.21,0.00,0.00,2.56,1.0000,2,33.50,0,0,0,0,55.452,0,20.78,42
122710,28.63,4032,14.16,3,62,1,0,0,3300,13.05,0.00,0.00,4.35,1.0000,2,20.50,0,0,0,0,80.549,0,28.63,42
122813,40.00,4032,14.08,3,62,1,0,0,3151,14.57,0.00,0.00,5.38,1.0000,2,24.50,0,0,0,0,93.892,0,43.53,42
122917,51.76,4032,14.24,3,62,1,0,0,3248,14.56,0.00,0.00,6.40,1.0000,2,13.50,0,0,0,0,97.069,0,56.08,42
123021,64.71,4032,14.16,3,62,1,0,0,3211,0.00,0.00,0.00,6.91,1.0000,2,19.00,0,0,0,0,99.291,0,68.63,42
123125,78.04,4032,14.16,3,62,1,0,0,3218,14.63,0.00,0.00,7.17,1.0000,2,18.50,0,0,0,0,100.880,0,82.75,43
123229,91.37,4032,14.16,3,62,1,0,0,3304,13.12,0.00,0.00,7.42,1.0000,2,18.50,0,0,0,0,102.152,0,96.86,43
123332,100.00,4032,14.08,3,62,1,0,0,3313,13.13,0.00,0.00,7.68,1.0000,2,18.00,0,0,0,0,103.422,0,100.00,43
123436,100.00,4032,14.16,3,62,1,0,0,3283,13.12,0.00,0.00,7.94,1.0000,2,18.00,0,0,0,0,104.693,0,100.00,43
123540,100.00,4032,14.24,3,62,1,0,0,3318,12.57,0.00,0.00,8.19,1.0000,2,17.50,0,0,0,0,105.645,0,100.00,43
123645,100.00,4032,14.16,3,62,1,0,0,3301,12.58,0.00,0.00,8.45,1.0000,2,17.50,0,0,0,0,106.598,0,100.00,44
123748,100.00,4032,14.08,3,62,1,0,0,3273,12.11,0.00,0.00,8.70,1.0000,2,17.00,0,0,0,0,107.869,0,100.00,44
123853,100.00,4032,14.16,3,62,1,0,0,3305,12.11,0.00,0.00,9.22,1.0000,2,16.50,0,0,0,0,108.821,0,100.00,44
123957,100.00,4032,14.16,3,62,1,0,0,3307,12.11,0.00,0.00,9.47,1.0000,2,16.50,0,0,0,0,110.092,0,100.00,44
124062,100.00,4032,13.92,3,62,1,0,0,3308,12.10,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,110.410,0,100.00,43
124166,100.00,4032,14.16,3,62,1,0,0,3137,12.10,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,109.776,0,100.00,43
124270,100.00,4032,14.08,3,62,1,0,0,3250,13.11,0.00,0.00,9.98,1.0000,2,16.00,0,0,0,0,109.776,0,100.00,43
124375,100.00,4032,14.24,3,62,1,0,0,3259,13.01,0.00,0.00,10.24,1.0000,2,16.00,0,0,0,0,109.457,0,100.00,43
124479,96.47,4032,14.16,3,62,1,0,0,3252,13.35,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,109.776,0,100.00,43
124584,39.22,4032,14.08,3,62,1,0,0,3186,13.61,0.00,0.00,9.73,1.0000,2,16.00,0,0,0,0,109.141,0,88.63,42
124688,2.35,4032,14.08,3,62,1,0,0,3196,14.09,0.00,0.00,8.96,1.0000,2,17.00,0,0,0,0,78.961,0,27.84,42
124793,1.96,4032,14.16,3,62,1,0,0,3098,13.59,0.00,0.00,4.35,1.0000,2,21.50,1,0,0,0,49.734,0,11.76,42
124896,1.57,4032,14.16,3,62,1,0,0,3116,14.64,0.00,0.00,0.77,1.0000,2,38.50,1,0,0,0,38.298,0,10.59,41
125000,0.78,4032,14.16,3,62,1,0,0,3116,16.10,0.00,0.00,0.77,1.0000,2,41.00,3,0,0,0,32.262,0,10.20,41
125105,0.39,4032,14.16,3,62,1,0,0,3020,16.24,0.00,0.00,0.77,1.0000,2,42.50,3,0,0,0,28.450,0,9.80,40
125210,0.00,4032,14.16,3,62,1,0,0,2946,15.57,0.00,0.00,0.77,1.0000,2,42.50,7,0,0,0,25.591,0,9.02,40
125314,0.00,4032,14.32,1,62,1,0,0,3002,14.37,0.00,0.00,0.77,1.0000,2,36.00,15,0,0,0,21.143,0,9.02,39
125417,0.00,4032,14.16,1,62,1,0,0,2920,13.57,0.00,0.00,0.77,1.0000,2,32.00,15,0,0,0,18.919,0,8.63,39
125522,0.00,4032,14.24,1,62,1,0,0,2919,13.11,0.00,0.00,0.77,1.0000,2,29.50,31,0,0,0,17.649,0,8.63,39
125625,0.00,4032,14.24,1,62,1,0,0,2886,13.10,0.00,0.00,0.77,1.0000,2,28.00,63,0,0,0,16.696,0,8.63,38
125729,0.00,4032,14.24,1,62,1,0,0,2830,13.58,0.00,0.00,0.77,1.0000,2,26.50,63,0,0,0,16.696,0,8.63,38
125833,0.39,4032,14.24,1,62,1,0,0,2829,14.10,0.00,0.00,0.77,1.0000,2,25.00,42,0,0,0,16.696,0,8.63,38
125937,0.39,4032,14.32,1,62,1,0,0,2850,14.11,0.00,0.00,1.54,1.0000,2,23.50,0,0,0,0,17.013,0,8.63,37
126041,0.39,4032,14.24,1,62,1,0,0,2772,14.62,0.00,0.00,1.54,1.0000,2,23.00,0,0,0,0,17.331,0,9.02,37
126145,0.00,4032,14.08,1,62,1,0,0,2767,15.56,0.00,0.00,1.54,1.0000,2,24.50,1,0,0,0,17.331,0,8.63,37
126249,0.00,4032,14.24,1,62,1,0,0,2712,16.29,0.00,0.00,0.77,1.0000,2,23.00,1,0,0,0,17.013,0,8.24,36
126353,0.00,4032,14.32,1,62,1,0,0,2696,14.46,0.00,0.00,0.77,1.0000,2,22.00,3,0,0,0,17.013,0,8.24,36
126458,0.00,4032,14.32,1,62,1,0,0,2631,14.14,0.00,0.00,0.77,1.0000,2,20.50,7,0,0,0,16.696,0,8.24,36
126562,0.00,4032,14.24,1,62,1,0,0,2672,13.88,0.00,0.00,0.77,1.0000,2,20.00,7,0,0,0,17.013,0,8.24,35
126665,0.00,4032,14.08,1,62,1,0,0,2564,13.86,0.00,0.00,0.77,1.0000,2,20.00,15,0,0,0,17.013,0,8.24,35
126769,0.00,4032,14.24,1,62,1,0,0,2569,14.57,0.00,0.00,0.77,1.0000,2,20.00,31,0,0,0,16.696,0,7.84,34
126874,0.00,4032,14.32,1,62,1,0,0,2548,15.61,0.00,0.00,0.77,1.0000,2,20.00,31,0,0,0,16.696,0,7.84,34
126978,0.00,4032,14.16,1,62,1,0,0,2499,16.70,0.00,0.00,0.77,1.0000,2,20.00,63,0,0,0,16.378,0,7.84,34
127082,0.39,4032,14.24,1,62,1,0,0,2472,16.48,0.00,0.00,0.77,1.0000,2,20.00,42,0,0,0,16.378,0,7.84,33
127186,1.18,4032,14.16,1,62,1,0,0,2494,16.59,0.00,0.00,1.54,1.0000,2,20.00,0,0,0,0,16.378,0,7.84,33
127290,1.18,4032,14.32,1,62,1,0,0,2399,0.00,0.00,0.00,1.54,1.0000,2,20.50,0,0,0,0,17.331,0,8.24,32
127396,2.35,4032,14.24,1,62,1,0,0,2406,0.00,0.00,0.00,1.54,1.0000,2,22.00,0,0,0,0,18.602,0,8.63,32
127499,2.75,4032,14.16,1,62,1,0,0,2395,0.00,0.00,0.00,1.54,1.0000,2,23.50,0,0,0,0,21.461,0,9.80,32
127604,2.75,4032,14.24,1,62,1,0,0,2354,0.00,0.00,0.00,1.79,1.0000,2,25.00,0,0,0,0,23.685,0,9.80,32
127708,2.75,4032,14.24,1,62,1,0,0,2304,0.00,0.00,0.00,1.79,1.0000,2,27.00,0,0,0,0,25.273,0,10.20,31
127813,2.75,4032,14.32,1,62,1,0,0,2307,0.00,0.00,0.00,2.05,1.0000,2,29.00,0,0,0,0,25.591,0,10.20,31
127916,2.75,4032,14.24,1,62,1,0,0,2348,18.59,0.00,0.00,2.05,1.0000,2,30.50,0,0,0,0,25.908,0,10.20,31
128020,2.75,4032,14.24,1,62,1,0,0,2329,18.59,0.00,0.00,2.05,1.0000,2,32.50,0,0,0,0,26.226,0,10.20,31
128124,2.75,4032,14.16,1,62,1,0,0,2323,18.41,0.00,0.00,2.05,1.0000,2,34.00,0,0,0,0,26.861,0,10.20,31
128229,2.75,4032,14.24,1,62,1,0,0,2248,17.30,0.00,0.00,2.05,1.0000,2,35.50,0,0,0,0,27.179,0,10.20,30
128332,2.75,4032,14.24,1,62,1,0,0,2301,17.13,0.00,0.00,2.05,1.0000,2,36.50,0,0,0,0,27.179,0,10.20,30
128436,3.14,4032,14.24,1,62,1,0,0,2291,16.62,0.00,0.00,2.05,1.0000,2,36.00,0,0,0,0,27.497,0,10.20,30
128539,3.53,4032,14.24,1,62,1,0,0,2282,16.60,0.00,0.00,2.05,1.0000,2,36.00,0,0,0,0,28.450,0,10.20,30
128644,4.31,4032,14.16,1,62,1,0,0,2276,16.58,0.00,0.00,2.30,1.0000,2,35.00,0,0,0,0,31.309,0,11.37,30
128749,4.71,4032,14.24,1,62,1,0,0,2270,16.37,0.00,0.00,2.30,1.0000,2,34.50,0,0,0,0,33.215,0,12.16,30
128853,4.71,4032,14.16,1,62,1,0,0,2259,16.49,0.00,0.00,2.56,1.0000,2,33.50,0,0,0,0,34.168,0,12.16,30
128956,4.71,4032,14.16,1,62,1,0,0,2231,16.60,0.00,0.00,2.56,1.0000,2,33.50,0,0,0,0,34.803,0,12.16,30
129060,4.71,4032,14.00,1,62,1,0,0,2214,16.59,0.00,0.00,2.56,1.0000,2,33.00,0,0,0,0,36.074,0,12.16,30
129164,4.71,4032,14.24,1,62,1,0,0,2213,16.61,0.00,0.00,2.82,1.0000,2,33.00,0,0,0,0,35.756,0,12.16,29
129268,3.92,4032,14.24,1,62,1,0,0,2214,16.59,0.00,0.00,2.82,1.0000,2,33.00,0,0,0,0,35.439,0,12.16,29
129372,2.35,4032,14.32,1,62,1,0,0,2218,16.60,0.00,0.00,2.82,1.0000,2,32.50,0,0,0,0,32.262,0,10.59,29
129476,1.57,4032,14.00,1,62,1,0,0,2192,16.70,0.00,0.00,2.56,1.0000,2,33.00,0,0,0,0,27.497,0,9.02,29
129580,1.18,4032,14.16,1,62,1,0,0,2147,16.12,0.00,0.00,2.30,1.0000,2,34.50,1,0,0,0,24.638,0,8.63,29
129684,0.78,4032,14.24,1,62,1,0,0,2148,15.58,0.00,0.00,0.77,1.0000,2,35.50,1,0,0,0,22.414,0,8.24,29
129788,0.78,4032,14.24,1,62,1,0,0,2154,15.64,0.00,0.00,0.77,1.0000,2,35.00,3,0,0,0,21.143,0,8.24,29
129892,0.39,4032,14.24,1,62,1,0,0,2132,14.61,0.00,0.00,0.77,1.0000,2,34.50,7,0,0,0,20.508,0,7.84,28
129995,0.00,4032,14.00,1,62,1,0,0,2125,14.12,0.00,0.00,0.77,1.0000,2,34.00,7,0,0,0,19.237,0,7.45,28
130099,0.00,4032,14.24,1,62,1,0,0,2084,14.45,0.00,0.00,0.77,1.0000,2,33.00,15,0,0,0,18.284,0,7.06,28
130204,0.00,4032,14.16,1,62,1,0,0,2069,14.98,0.00,0.00,0.77,1.0000,2,31.00,31,0,0,0,17.331,0,6.67,27
130308,0.00,4032,14.24,1,62,1,0,0,2100,15.13,0.00,0.00,0.77,1.0000,2,29.50,31,0,0,0,17.331,0,6.67,27
130412,0.00,4032,14.24,1,62,1,0,0,1993,16.12,0.00,0.00,0.77,1.0000,2,28.00,63,0,0,0,17.331,0,6.67,27
130516,0.00,4032,14.24,1,62,1,0,0,1990,17.14,0.00,0.00,0.77,1.0000,2,27.00,63,0,0,0,17.649,0,6.67,26
130619,0.00,4032,14.00,1,62,1,0,0,1950,0.00,0.00,0.00,0.77,1.0000,2,25.50,63,0,0,0,17.649,0,6.67,26
