Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
123075,14.24,7,1,46,0.68,919,14.08,29952,5.56,0.98,0.6382,2.82,2.2018,33.33,15.00,24,9.49,5.10,-0.0299
123178,14.32,7,1,46,0.67,923,14.62,30080,5.35,0.97,0.6763,2.82,2.1065,33.33,15.00,24,9.19,5.10,-0.0418
123282,14.32,7,1,46,0.65,921,14.54,29952,5.22,0.96,0.6478,2.56,2.0307,33.33,15.00,24,8.93,5.10,-0.0457
123386,14.24,7,1,46,0.63,899,14.60,30016,5.11,0.96,0.6360,2.56,1.9735,33.33,15.00,24,8.57,5.10,-0.0462
123490,14.40,7,1,46,0.61,885,14.81,30144,5.05,0.97,0.6620,2.56,1.9323,33.33,15.00,24,8.42,5.88,-0.0449
123594,14.32,7,1,46,0.60,873,14.54,29952,5.12,0.99,0.6645,2.56,1.9347,33.33,15.00,24,8.56,5.49,-0.0273
123698,14.32,7,1,46,0.60,867,14.26,27008,5.23,1.00,0.6455,2.56,1.9658,33.33,15.00,24,8.62,5.49,-0.0056
123801,14.24,7,1,46,0.60,867,14.09,27072,5.28,1.01,0.6382,2.56,1.9685,33.33,15.00,24,8.67,5.49,-0.0040
123906,14.40,7,1,46,0.60,871,14.12,26816,5.32,1.01,0.6430,2.56,1.9738,33.33,15.00,24,8.81,5.49,-0.0025
124010,14.32,7,1,46,0.60,874,14.10,27072,5.34,1.01,0.6525,2.56,1.9825,33.33,15.00,24,8.83,5.49,0.0000
124114,14.24,7,1,46,0.60,878,14.07,27008,5.36,1.01,0.6360,2.56,1.9898,33.33,15.00,24,8.89,5.49,0.0000
124218,14.32,7,1,46,0.60,884,14.18,26880,5.38,1.01,0.6478,2.56,1.9943,33.33,15.00,24,8.99,5.88,0.0000
124322,14.40,7,1,46,0.61,886,14.11,27008,5.39,1.01,0.6787,2.56,2.0028,33.33,15.00,24,9.13,5.88,0.0000
124425,14.24,7,1,46,0.61,895,14.07,26880,5.45,1.01,0.6408,2.56,2.0133,33.33,15.00,24,9.31,5.88,0.0000
124529,14.24,7,1,46,0.61,901,14.09,26880,5.46,1.01,0.6740,2.82,2.0310,33.33,15.00,24,9.39,5.88,0.0036
124633,14.40,7,1,46,0.62,914,13.87,25344,5.46,1.01,0.6787,2.56,2.0420,33.33,15.00,24,9.48,5.88,0.0042
124738,14.24,7,1,46,0.62,925,14.08,26880,5.47,1.01,0.6478,2.82,2.0497,33.33,15.00,24,9.52,5.88,0.0046
124841,14.32,7,1,46,0.62,936,14.10,29888,5.46,1.01,0.6763,2.82,2.0540,33.33,15.00,24,9.75,5.88,0.0047
124946,14.24,7,1,46,0.62,946,14.58,30080,5.45,1.01,0.6360,2.82,2.0570,33.33,15.00,24,9.72,5.88,0.0047
125049,14.32,7,1,46,0.62,954,14.59,29888,5.46,1.01,0.6763,2.82,2.0562,33.33,15.00,24,9.78,5.88,0.0043
125153,14.32,7,1,46,0.62,1022,14.57,30208,5.44,1.01,0.6455,2.82,2.0553,33.33,15.00,24,9.92,5.88,0.0039
125257,14.32,7,1,46,0.62,966,14.59,29952,5.39,1.01,0.6715,2.82,2.0515,33.33,15.00,24,9.81,5.88,0.0032
125361,14.24,7,1,46,0.62,963,14.53,30016,5.39,1.01,0.6382,2.56,2.0385,33.33,15.00,24,9.77,5.88,0.0000
125464,14.32,7,1,46,0.62,968,14.57,30080,5.37,1.01,0.6550,2.56,2.0307,33.33,15.00,24,9.78,5.88,0.0000
125569,14.24,7,1,46,0.61,970,14.53,31552,5.36,1.01,0.6360,2.56,2.0240,33.33,15.00,24,9.79,5.88,0.0000
125673,14.32,7,1,46,0.61,973,15.10,35136,5.34,1.01,0.6645,2.56,2.0177,33.33,15.00,24,9.70,5.88,0.0000
125777,14.24,7,1,46,0.61,972,14.64,30016,5.30,1.01,0.6478,2.56,2.0060,33.33,15.00,24,9.76,5.88,0.0000
125881,14.32,7,1,46,0.61,977,14.63,29824,5.30,1.01,0.6502,2.56,2.0070,33.33,15.00,24,9.73,5.88,0.0000
125985,14.24,7,1,46,0.60,974,14.57,30144,5.28,1.01,0.6430,2.56,1.9928,33.33,15.00,24,9.67,5.88,0.0000
126088,14.40,7,1,46,0.60,976,14.53,29952,5.27,1.01,0.6810,2.56,1.9872,33.33,15.00,24,9.68,5.88,0.0000
126193,14.24,7,1,46,0.60,976,14.60,30016,5.26,1.01,0.6430,2.56,1.9798,33.33,15.00,24,9.66,5.88,0.0000
126296,14.32,7,1,46,0.60,973,14.57,30144,5.26,1.01,0.6620,2.56,1.9743,33.33,15.00,24,9.59,5.88,0.0000
126401,14.08,7,1,46,0.60,962,14.61,29952,5.23,1.01,0.6430,2.56,1.9703,33.33,15.00,24,9.57,5.88,0.0000
126504,14.32,7,1,46,0.60,968,14.63,30080,5.26,1.01,0.6787,2.56,1.9675,33.33,15.00,24,9.56,5.88,0.0000
126608,14.24,7,1,46,0.60,968,14.58,27968,5.26,1.01,0.6360,2.56,1.9652,33.33,15.00,24,9.60,5.88,0.0000
126712,14.40,7,1,46,0.60,970,14.02,25280,5.26,1.01,0.6455,2.56,1.9635,33.33,15.00,24,9.61,5.88,0.0000
126816,14.32,7,1,46,0.60,974,13.87,26944,5.26,1.01,0.6430,2.56,1.9635,33.33,15.00,24,9.62,5.88,0.0000
126920,14.32,7,1,46,0.60,973,14.12,26880,5.26,1.01,0.6455,2.56,1.9635,33.33,15.00,24,9.64,5.88,0.0000
127024,14.24,7,1,46,0.60,968,14.13,30016,5.24,1.01,0.6835,2.56,1.9623,33.33,15.00,24,9.59,5.88,0.0000
127128,14.32,7,1,46,0.59,972,14.56,30144,5.24,1.01,0.6360,2.56,1.9615,33.33,15.00,24,9.62,5.88,0.0000
127231,14.24,7,1,46,0.59,970,14.60,30016,5.26,1.01,0.6478,2.56,1.9610,33.33,15.00,24,9.58,5.88,0.0000
127336,14.32,7,1,46,0.59,968,14.64,30080,5.26,1.01,0.6455,2.56,1.9605,33.33,15.00,24,9.62,5.88,0.0000
127440,14.24,7,1,46,0.59,972,14.57,30080,5.26,1.01,0.6763,2.56,1.9600,33.33,15.00,24,9.63,5.88,0.0000
127544,14.24,7,1,46,0.59,974,14.61,29952,5.24,1.01,0.6382,2.56,1.9598,33.33,15.00,24,9.63,5.88,0.0000
127648,14.32,7,1,46,0.59,973,14.36,28608,5.23,1.01,0.6502,2.56,1.9598,33.33,15.00,24,9.60,5.88,0.0000
127751,14.32,7,1,46,0.59,967,14.70,30080,5.23,1.01,0.6408,2.56,1.9585,33.33,15.00,24,9.63,5.88,0.0000
127856,14.32,7,1,46,0.59,972,14.59,29888,5.23,1.01,0.6763,2.56,1.9585,33.33,15.00,24,9.58,5.88,0.0000
127961,14.32,7,1,46,0.59,964,14.57,30080,5.26,1.01,0.6382,2.56,1.9587,33.33,15.00,24,9.55,5.88,0.0000
128064,14.32,7,1,46,0.59,964,14.53,29824,5.26,1.01,0.6810,2.56,1.9587,33.33,15.00,24,9.57,5.88,0.0000
128169,14.24,7,1,46,0.59,968,14.59,30080,5.26,1.01,0.6335,2.56,1.9590,33.33,15.00,24,9.59,5.88,0.0000
128274,14.32,7,1,46,0.59,970,14.57,30080,5.27,1.01,0.6550,2.56,1.9592,33.33,15.00,24,9.57,5.88,0.0000
128377,14.24,7,1,46,0.59,964,14.61,29952,5.29,1.01,0.6408,2.56,1.9525,33.33,15.00,24,9.57,5.88,0.0000
128482,14.32,7,1,46,0.59,971,14.63,30080,5.27,1.01,0.6668,2.56,1.9610,33.33,15.00,24,9.69,5.88,0.0000
128587,14.16,7,1,46,0.60,971,14.53,30080,5.28,1.01,0.6430,2.56,1.9640,33.33,15.00,24,9.64,6.27,0.0000
128691,14.32,7,1,46,0.60,976,14.64,29888,5.27,1.01,0.6455,2.56,1.9672,33.33,15.00,24,9.77,6.27,0.0000
128795,14.24,7,1,46,0.60,979,14.55,28864,5.27,1.01,0.6550,2.56,1.9683,33.33,15.00,24,9.80,6.27,0.0000
128898,14.32,7,1,46,0.60,978,14.35,28352,5.30,1.01,0.6408,2.56,1.9715,33.33,15.00,24,9.88,6.27,0.0000
129003,14.24,7,1,46,0.60,980,14.60,30080,5.32,1.01,0.6478,2.56,1.9783,33.33,15.00,24,9.85,6.27,0.0000
129107,14.24,7,1,46,0.60,982,14.57,30144,5.35,1.01,0.6430,2.56,1.9843,33.33,15.00,24,9.96,6.27,0.0000
129211,14.32,7,1,46,0.60,994,14.60,29888,5.37,1.01,0.6668,2.56,1.9980,33.33,15.00,24,10.11,6.27,0.0032
129314,14.24,7,1,46,0.61,998,14.64,30144,5.36,1.01,0.6455,2.56,2.0042,33.33,15.00,24,10.09,6.27,0.0034
129419,14.40,7,1,46,0.61,1005,14.57,29952,5.35,1.01,0.6645,2.56,2.0060,33.33,15.00,24,10.16,6.27,0.0033
129523,14.32,7,1,46,0.61,1008,14.61,30016,5.37,1.01,0.6693,2.56,2.0060,33.33,15.00,24,10.08,6.27,0.0031
129626,14.32,7,1,46,0.61,1014,14.98,33600,5.31,1.01,0.6455,2.56,1.9965,33.33,15.00,24,10.14,6.27,0.0000
129730,14.32,7,1,46,0.60,1011,15.12,33472,5.27,0.99,0.6550,2.56,1.9843,33.33,17.00,24,9.35,4.31,0.0000
129835,14.24,7,1,46,0.59,992,15.15,33600,4.83,0.94,0.6478,2.56,1.8422,33.33,17.00,24,8.25,4.31,-0.0552
129938,14.32,7,1,46,0.57,970,15.33,35200,4.56,0.93,0.6763,2.30,1.6860,33.33,15.00,24,7.57,4.31,-0.0813
130043,14.16,7,1,47,0.54,907,15.27,33472,4.36,0.91,0.6408,2.30,1.5955,33.33,15.00,24,6.63,4.31,-0.0965
130146,14.32,7,1,47,0.51,854,15.11,33472,4.24,0.91,0.6645,2.05,1.4968,33.33,15.00,24,6.02,3.92,-0.0960
130250,14.32,7,1,47,0.49,802,14.56,30144,4.19,0.93,0.6455,2.05,1.4415,33.33,15.00,24,5.82,6.27,-0.0891
130355,14.32,7,1,47,0.48,760,14.60,29952,4.62,1.04,0.6478,2.30,1.5610,33.33,15.00,24,6.74,5.10,-0.0117
130458,14.40,7,1,47,0.49,740,14.62,30144,4.81,1.08,0.6573,2.30,1.7175,33.33,15.00,24,6.84,5.10,0.0611
130562,14.32,7,1,47,0.50,724,14.57,27200,4.93,1.09,0.6430,2.56,1.7850,33.33,15.00,24,6.87,5.10,0.0852
130666,14.16,7,1,47,0.52,710,14.07,27008,5.15,1.11,0.6430,2.56,1.8740,33.33,15.00,24,7.11,5.10,0.1032
130770,14.16,7,1,47,0.53,707,14.08,27136,5.32,1.12,0.6382,2.56,1.9690,33.33,15.00,24,7.31,5.10,0.1125
130874,14.24,7,1,47,0.55,706,14.07,26688,5.46,1.13,0.6335,2.82,2.0562,33.33,15.00,24,7.51,5.10,0.1207
130977,14.16,7,1,47,0.57,715,13.90,25408,5.62,1.13,0.6525,2.82,2.1158,33.33,15.00,24,7.83,5.10,0.1230
131082,14.24,7,1,47,0.59,727,13.86,27008,5.73,1.13,0.6645,2.82,2.1812,33.33,15.00,24,7.95,5.49,0.1206
131185,14.32,7,1,47,0.60,742,14.12,26880,5.82,1.12,0.6525,2.82,2.2280,33.33,15.00,24,8.30,5.49,0.1128
131290,14.40,7,1,47,0.62,764,14.09,27008,5.84,1.12,0.6880,2.82,2.2770,33.33,15.00,24,8.65,5.49,0.1091
131393,14.40,7,1,47,0.63,788,14.10,26944,5.90,1.11,0.6430,3.07,2.3068,33.33,15.00,24,8.88,5.49,0.1003
131497,14.40,7,1,47,0.64,810,14.18,26880,5.87,1.09,0.6478,3.07,2.3148,33.33,15.00,24,9.06,5.49,0.0873
131601,14.32,7,1,47,0.65,834,14.56,30080,5.83,1.08,0.6645,2.82,2.2993,33.33,15.00,24,9.23,5.49,0.0658
131705,14.24,7,1,47,0.65,856,14.54,29952,5.74,1.05,0.6360,2.82,2.2715,33.33,15.00,24,9.35,5.49,0.0448
131810,14.32,7,1,47,0.65,867,14.60,30080,5.67,1.05,0.6312,2.82,2.2470,33.33,15.00,24,9.32,5.10,0.0416
131913,14.40,7,1,47,0.65,887,14.56,31552,5.53,1.03,0.6715,2.82,2.2378,33.33,15.00,24,9.20,5.10,0.0223
132017,14.24,7,1,47,0.64,894,14.81,29952,5.44,1.02,0.6455,2.82,2.1438,33.33,15.00,24,9.04,5.10,0.0097
132120,14.24,7,1,47,0.63,898,15.36,34048,5.32,1.01,0.6430,2.82,2.0895,33.33,15.00,24,8.89,5.10,0.0013
132225,14.40,7,1,47,0.63,892,15.10,33472,5.23,1.00,0.6668,2.82,2.0630,33.33,15.00,24,8.71,5.10,-0.0060
132328,14.24,7,1,47,0.62,887,14.60,29952,5.20,1.00,0.6455,2.56,2.0108,33.33,15.00,24,8.51,5.10,-0.0074
132433,14.16,7,1,47,0.61,871,14.58,30144,5.14,1.00,0.6382,2.56,1.9763,33.33,15.00,24,8.43,5.49,-0.0094
132537,14.24,7,1,47,0.60,864,14.58,30016,5.15,1.00,0.6810,2.56,1.9647,33.33,15.00,24,8.47,5.88,-0.0060
132640,14.40,7,1,47,0.60,865,14.59,26944,5.22,1.02,0.6693,2.56,1.9800,33.33,15.00,24,8.62,5.88,0.0061
132745,14.24,7,1,47,0.60,866,14.09,27008,5.32,1.02,0.6408,2.56,1.9855,33.33,15.00,24,8.76,5.49,0.0065
132848,14.16,7,1,47,0.60,869,14.07,26944,5.37,1.02,0.6455,2.56,1.9965,33.33,15.00,24,8.88,5.49,0.0070
132952,14.24,7,1,47,0.60,876,14.17,27008,5.39,1.02,0.6502,2.56,2.0060,33.33,15.00,24,8.95,5.49,0.0077
133057,14.40,7,1,47,0.61,884,14.06,25472,5.38,1.02,0.6573,2.56,2.0162,33.33,15.00,24,8.99,5.49,0.0081
133160,14.24,7,1,47,0.61,892,13.89,25216,5.39,1.02,0.6335,2.56,2.0220,33.33,15.00,24,9.13,5.49,0.0081
133264,14.24,7,1,47,0.61,898,14.17,27072,5.37,1.02,0.6312,2.82,2.0250,33.33,15.00,24,9.18,5.49,0.0079
133368,14.40,7,1,47,0.61,907,14.09,26880,5.36,1.02,0.6573,2.56,2.0248,33.33,15.00,24,9.16,5.49,0.0075
133472,14.24,7,1,47,0.61,915,14.13,26944,5.37,1.02,0.6408,2.56,2.0220,33.33,15.00,24,9.24,5.49,0.0067
133576,14.24,7,1,47,0.61,919,14.55,30080,5.31,1.02,0.6740,2.56,2.0175,33.33,15.00,24,9.15,5.49,0.0057
133681,14.32,7,1,47,0.61,921,14.53,29952,5.30,1.01,0.6810,2.56,2.0080,33.33,15.00,24,9.22,5.49,0.0047
133784,14.24,7,1,47,0.60,923,14.59,30080,5.26,1.01,0.6430,2.56,1.9998,33.33,15.00,24,9.24,5.88,0.0037
133888,14.40,7,1,47,0.60,926,14.57,30080,5.28,1.01,0.6810,2.56,1.9950,33.33,15.00,24,9.27,5.88,0.0030
133992,14.24,7,1,47,0.60,930,14.60,29888,5.29,1.01,0.6408,2.56,1.9878,33.33,15.00,24,9.28,5.88,0.0000
134095,14.32,7,1,47,0.60,932,14.81,31424,5.30,1.01,0.6810,2.56,1.9860,33.33,15.00,24,9.30,5.88,0.0000
134200,14.32,7,1,47,0.60,936,14.57,30080,5.31,1.01,0.6335,2.56,1.9855,33.33,15.00,24,9.36,5.88,0.0000
134303,14.32,7,1,47,0.60,932,14.60,30080,5.32,1.01,0.6455,2.56,1.9872,33.33,15.00,24,9.42,5.88,0.0000
134408,14.40,7,1,47,0.60,939,14.54,30080,5.35,1.01,0.6525,2.56,1.9908,33.33,15.00,24,9.50,5.88,0.0000
134512,14.00,7,1,47,0.60,944,14.54,30080,5.34,1.01,0.6382,2.56,1.9932,33.33,15.00,24,9.52,5.88,0.0000
134615,14.40,7,1,47,0.60,948,14.60,30016,5.35,1.01,0.6550,2.56,1.9952,33.33,15.00,24,9.54,5.88,0.0000
134719,14.24,7,1,47,0.61,950,14.57,30144,5.37,1.01,0.6408,2.56,1.9965,33.33,15.00,24,9.66,5.88,0.0000
134823,14.32,7,1,47,0.61,957,14.59,29952,5.32,1.01,0.6693,2.56,1.9963,33.33,15.00,24,9.64,5.88,0.0000
134927,14.24,7,1,47,0.61,956,14.64,30144,5.32,1.01,0.6382,2.56,1.9963,33.33,15.00,24,9.57,5.88,0.0000
135031,14.40,7,1,47,0.60,962,14.57,30080,5.31,1.01,0.6573,2.56,1.9940,33.33,15.00,24,9.73,5.88,0.0000
135135,14.24,7,1,47,0.60,964,14.59,29824,5.32,1.01,0.6382,2.56,1.9992,33.33,15.00,24,9.64,5.88,0.0000
135239,14.40,7,1,47,0.60,964,14.33,28480,5.30,1.01,0.6620,2.56,1.9880,33.33,15.00,24,9.60,5.88,0.0000
135343,14.24,7,1,47,0.60,960,14.32,30080,5.33,1.01,0.6382,2.56,1.9858,33.33,15.00,24,9.62,5.88,0.0000
135447,14.40,7,1,47,0.60,964,14.59,29952,5.28,1.01,0.6620,2.56,1.9843,33.33,15.00,24,9.61,5.88,0.0000
135551,14.24,7,1,47,0.60,965,14.57,30144,5.29,1.01,0.6408,2.56,1.9830,33.33,15.00,24,9.57,5.88,0.0000
135654,14.40,7,1,47,0.60,967,14.53,29888,5.27,1.01,0.6715,2.56,1.9775,33.33,15.00,24,9.69,5.88,0.0000
135759,14.32,7,1,47,0.60,966,14.59,30080,5.28,1.01,0.6455,2.56,1.9735,33.33,15.00,24,9.56,5.88,0.0000
135863,14.32,7,1,47,0.60,968,14.57,30080,5.24,1.01,0.6502,2.56,1.9695,33.33,15.00,24,9.55,5.88,0.0000
135967,14.24,7,1,47,0.60,964,14.60,29952,5.24,1.01,0.6408,2.56,1.9667,33.33,15.00,24,9.57,5.88,0.0000
136071,14.32,7,1,47,0.60,970,14.63,30080,5.26,1.01,0.6525,2.56,1.9647,33.33,15.00,24,9.57,5.88,0.0000
136175,14.08,7,1,47,0.60,969,14.58,31744,5.23,1.01,0.6382,2.56,1.9620,33.33,15.00,24,9.61,5.88,0.0000
136278,14.40,7,1,47,0.59,973,14.67,29952,5.23,1.01,0.6715,2.56,1.9612,33.33,15.00,24,9.65,6.27,0.0000
136382,14.24,7,1,47,0.59,975,14.57,30144,5.26,1.01,0.6382,2.56,1.9605,33.33,15.00,24,9.65,6.27,0.0000
136487,14.24,7,1,47,0.60,977,14.58,29888,5.28,1.01,0.6620,2.56,1.9635,33.33,15.00,24,9.78,6.27,0.0000
136590,14.32,7,1,47,0.60,975,14.60,30016,5.31,1.01,0.6740,2.56,1.9678,33.33,15.00,24,9.76,6.27,0.0000
136694,14.32,7,1,47,0.60,979,14.57,30144,5.31,1.01,0.6382,2.56,1.9720,33.33,15.00,24,9.85,6.27,0.0000
136799,14.32,7,1,47,0.60,990,14.60,29952,5.32,1.01,0.6502,2.56,1.9772,33.33,15.00,24,9.97,6.27,0.0000
136902,14.32,7,1,47,0.60,989,14.53,30080,5.31,1.01,0.6430,2.56,1.9790,33.33,15.00,24,9.90,6.27,0.0000
137007,14.40,7,1,47,0.60,995,14.57,30080,5.30,1.01,0.6620,2.56,1.9800,33.33,15.00,24,9.97,6.27,0.0000
137110,14.16,7,1,47,0.60,1002,14.61,30016,5.28,1.01,0.6455,2.56,1.9798,33.33,15.00,24,10.01,6.27,0.0000
137214,14.40,7,1,47,0.60,1005,14.56,30016,5.27,1.01,0.6430,2.56,1.9752,33.33,15.00,24,9.95,5.88,0.0000
137318,14.32,7,1,47,0.60,1006,14.55,28416,5.23,1.01,0.6693,2.56,1.9708,33.33,15.00,24,9.81,5.88,0.0000
137422,14.24,7,1,47,0.60,997,14.35,28352,5.20,1.01,0.6408,2.56,1.9610,33.33,15.00,24,9.84,5.88,0.0000
137526,14.32,7,1,47,0.59,998,14.56,30144,5.16,1.01,0.6740,2.56,1.9583,33.33,15.00,24,9.65,5.88,0.0000
137630,14.08,7,1,47,0.59,992,15.14,33536,5.15,1.01,0.6478,2.56,1.9415,33.33,15.00,24,9.64,5.88,0.0000
137733,14.32,7,1,47,0.59,992,14.64,29952,5.13,1.01,0.6645,2.56,1.9353,33.33,15.00,24,9.63,5.88,0.0000
137838,14.24,7,1,47,0.59,988,14.57,30144,5.14,1.01,0.6502,2.56,1.9305,33.33,17.00,24,9.58,4.71,0.0000
137942,14.32,7,1,47,0.58,980,14.60,29952,4.92,0.97,0.6455,2.56,1.8582,33.33,17.00,24,8.38,4.31,-0.0350
138047,14.24,7,1,47,0.56,957,14.63,30080,4.62,0.95,0.6787,2.30,1.7398,33.33,17.00,24,7.59,4.31,-0.0634
138150,14.24,7,1,47,0.54,918,14.58,30080,4.45,0.93,0.6408,2.30,1.6288,33.33,17.00,24,6.94,4.31,-0.0778
138254,14.24,7,1,47,0.52,884,14.60,30016,4.36,0.93,0.6455,2.30,1.5480,33.33,16.50,24,6.55,4.31,-0.0819
138358,14.32,7,1,47,0.50,841,14.81,30272,4.32,0.94,0.6835,2.30,1.5052,33.33,16.00,24,6.16,4.31,-0.0701
138463,14.40,7,1,47,0.48,800,14.53,29952,4.33,0.95,0.6502,2.05,1.4812,33.33,15.00,24,5.91,4.31,-0.0602
138567,14.24,7,1,47,0.47,754,14.59,29952,4.37,0.97,0.6502,2.05,1.4808,33.33,15.00,24,5.70,4.31,-0.0430
138672,14.32,7,1,47,0.47,714,14.55,27072,4.46,1.00,0.6835,2.05,1.5230,33.33,15.00,24,5.63,4.31,-0.0090
138776,14.24,7,1,47,0.47,682,14.07,26816,4.53,1.00,0.6430,2.30,1.5288,33.33,15.00,24,5.63,4.31,-0.0057
138881,14.16,7,1,47,0.47,645,14.09,27072,4.70,1.06,0.6550,2.30,1.6325,33.33,14.50,24,5.76,4.31,0.0427
138984,14.24,7,1,47,0.49,620,14.10,26944,4.84,1.09,0.6903,2.30,1.7183,33.33,14.50,24,5.75,4.31,0.0800
139088,14.08,7,1,47,0.50,594,14.18,26880,5.02,1.11,0.6598,2.56,1.8025,33.33,14.00,24,5.82,4.31,0.1027
139192,14.08,7,1,47,0.51,574,14.12,27008,5.19,1.13,0.6903,2.56,1.8870,33.33,14.00,24,5.87,4.31,0.1193
139297,13.84,7,1,47,0.53,557,14.11,27008,5.36,1.14,0.6880,2.82,1.9748,33.33,14.00,24,5.87,4.31,0.1334
139400,13.84,7,1,47,0.55,547,14.12,26752,5.57,1.16,0.7180,2.82,2.0655,33.33,13.50,24,6.01,4.31,0.1501
139505,13.52,7,1,47,0.57,543,13.87,25536,5.77,1.16,0.7043,2.82,2.1578,33.33,13.50,24,6.14,4.31,0.1546
139608,13.76,7,1,47,0.58,542,14.03,26944,5.91,1.17,0.7020,3.07,2.2475,33.33,13.50,24,6.29,4.31,0.1608
139713,13.84,7,1,47,0.60,547,14.18,26880,6.04,1.17,0.7435,3.07,2.3150,33.33,13.50,24,6.52,4.31,0.1570
139816,14.00,7,1,47,0.62,553,14.09,27072,6.18,1.17,0.6857,3.07,2.3930,33.33,13.50,24,6.71,4.31,0.1587
139920,14.16,7,1,47,0.64,563,14.15,26816,6.24,1.16,0.7205,3.07,2.4377,33.33,13.50,24,6.96,4.31,0.1541
140025,14.24,7,1,47,0.66,571,14.10,27008,6.32,1.16,0.6525,3.07,2.4908,33.33,13.50,24,7.18,4.31,0.1484
140128,14.32,7,1,47,0.67,588,14.13,26880,6.42,1.15,0.6927,3.07,2.5360,33.33,13.50,24,7.40,4.31,0.1419
140233,14.48,7,1,47,0.69,603,14.15,26880,6.42,1.14,0.6382,3.33,2.5725,33.33,13.50,24,7.59,4.31,0.1292
140336,14.08,7,1,47,0.70,632,14.39,28672,6.38,1.12,0.6335,3.33,2.5773,33.33,13.50,24,7.76,4.31,0.1149
140441,14.24,7,1,47,0.70,655,14.32,26880,6.31,1.11,0.6598,3.07,2.5665,33.33,13.50,24,7.87,4.31,0.0951
140544,14.40,7,1,47,0.71,675,14.17,29952,6.23,1.08,0.6382,3.07,2.5345,33.33,13.50,24,8.05,4.31,0.0653
140648,14.16,7,1,47,0.71,699,14.56,30208,6.10,1.07,0.6382,3.07,2.4930,33.33,13.50,24,8.16,4.31,0.0610
140751,13.92,7,1,47,0.71,718,14.59,29888,5.97,1.05,0.6382,3.07,2.4690,33.33,13.50,24,8.16,4.31,0.0571
140855,14.40,7,1,47,0.70,728,14.59,30080,5.84,1.04,0.6312,3.07,2.4040,33.33,13.50,24,8.09,4.31,0.0320
140959,14.32,7,1,47,0.69,739,14.53,30016,5.76,1.03,0.6880,3.07,2.3443,33.33,13.50,24,8.01,4.31,0.0192
141064,14.24,7,1,47,0.68,740,14.36,26816,5.64,1.02,0.6950,2.82,2.2818,33.33,13.50,24,7.86,4.31,0.0089
141167,14.24,7,1,47,0.68,740,14.08,27072,5.53,1.01,0.6857,2.82,2.2235,33.33,13.50,24,7.69,4.31,0.0005
141271,14.32,7,1,47,0.66,738,14.11,26944,5.45,1.01,0.6740,2.82,2.1735,33.33,13.50,24,7.57,4.31,-0.0053
141375,14.48,7,1,47,0.65,728,14.17,27008,5.39,1.00,0.6478,2.82,2.1298,33.33,13.50,24,7.43,4.31,-0.0095
141480,14.32,7,1,47,0.64,714,14.10,26880,5.35,1.00,0.6335,2.82,2.1088,33.33,13.50,24,7.22,4.31,-0.0121
141583,14.16,7,1,47,0.64,698,13.96,25472,5.34,1.00,0.6335,2.82,2.0760,33.33,13.50,24,7.12,4.31,-0.0102
141688,14.08,7,1,47,0.63,683,13.87,26880,5.34,1.00,0.6360,2.82,2.0543,33.33,13.50,24,6.97,4.31,-0.0104
141791,14.24,7,1,47,0.63,674,14.11,26944,5.34,1.02,0.6550,2.82,2.0436,33.33,13.50,24,6.89,4.31,0.0060
141895,14.40,7,1,47,0.62,653,14.12,26880,5.40,1.01,0.6950,2.82,2.0625,33.33,13.50,24,6.77,4.31,0.0049
141998,14.08,7,1,47,0.62,648,14.11,27136,5.45,1.01,0.6408,2.82,2.0615,33.33,13.50,24,6.76,4.31,0.0047
142103,14.32,7,1,47,0.62,633,14.12,24256,5.49,1.01,0.6620,2.82,2.0667,33.33,13.50,24,6.73,4.31,0.0050
142207,14.32,7,1,47,0.63,628,13.57,26560,5.59,1.02,0.6693,2.82,2.0780,33.33,13.50,24,6.74,4.31,0.0059
142311,14.16,7,1,47,0.63,618,14.09,27136,5.66,1.04,0.6360,2.82,2.1362,33.33,13.50,24,6.76,4.31,0.0280
142415,14.24,7,1,47,0.63,622,14.09,23296,5.70,1.04,0.6573,2.82,2.1583,33.33,13.50,24,6.82,4.31,0.0327
142519,14.24,7,1,47,0.64,618,13.58,23488,5.75,1.05,0.6455,2.82,2.1877,33.33,13.50,24,6.90,4.31,0.0359
142623,14.24,7,1,47,0.64,624,13.56,23488,5.83,1.05,0.6903,2.82,2.2225,33.33,13.50,24,7.04,4.31,0.0430
142727,14.24,7,1,47,0.65,626,13.58,23424,5.87,1.05,0.6927,2.82,2.2355,33.33,13.50,24,7.07,4.31,0.0410
142831,14.08,7,1,47,0.66,630,13.57,23552,5.89,1.05,0.6455,3.07,2.2593,33.33,13.50,24,7.15,4.31,0.0419
